grp , pp , S , IDR , IDL , decTimeL , MTL , peakVelR , maxangleR , rho , circularityR , accQL , accTimeR , q4L , Rf , q2L , IPerfEfL , q3L , accQR , q2R , flsAmp , peakVelL , phDiffStd , MTR , decTimeR , IPerfR , IPerfL , circularityL , phDiffMean , IPerfEfR , q3R , maxangleL , flsPC , q1L , accTimeL , q4R , q1R , Lf
1,9,7,2,1,0.52428,1.2311,0.17412,0.34046,1,0.75863,1.2325,0.45873,0.58901,0.39062,0.63202,4.3311,0.57915,1.5096,0.6143,0.10998,0.17834,0.0077545,1.2292,0.54208,3.2772,4.3599,0.67896,0.099515,3.697,0.69102,0.29116,0.17562,0.73512,0.47654,0.6161,0.97474,0.39062
1,9,7,2,1,0.50559,1.2334,0.18209,0.41333,1,0.68443,1.1961,0.45017,0.58419,0.40023,0.62421,4.2827,0.69914,1.5329,0.49996,0.12195,0.18051,0.0070059,1.2361,0.55064,3.2633,4.3851,0.66358,0.10074,3.6748,0.63629,0.38825,0.17671,0.67822,0.49523,0.59438,0.80638,0.40023
1,9,7,2,1,0.50525,1.1169,0.18303,0.34752,1,0.75925,1.1818,0.46264,0.5355,0.42614,0.57127,6.9434,0.65302,1.5165,0.6331,0.11645,0.18353,0.0043158,1.1637,0.53822,3.4607,6.7782,0.61279,0.058118,3.9016,0.81983,0.3885,0.17537,0.72551,0.49602,0.60624,0.92003,0.42614
1,9,7,2,2,0.49364,0.52253,0.31895,0.24948,1,0.78966,0.98303,0.47346,0.79202,0.97656,0.79451,6.8932,0.86243,1.1282,0.74972,0.17626,0.28682,0.0051586,0.5216,0.52847,7.7057,5.0012,0.79202,0.11205,8.3756,0.78928,0.24251,0.17595,0.78909,0.50828,0.81566,0.96116,0.97656
1,9,7,2,2,0.50521,0.54167,0.31187,0.31562,1,0.78526,1.0345,0.4878,0.77872,0.9341,0.82821,5.7824,0.8744,1.0858,0.6962,0.17634,0.28865,0.0062235,0.54178,0.51406,7.4437,4.8416,0.83989,-0.022553,7.9532,0.83007,0.27657,0.17516,0.84028,0.49665,0.71783,0.91829,0.9341
1,9,7,2,2,0.49822,0.461,0.33888,0.25594,1,0.80134,0.99602,0.49638,0.71729,1.1161,0.85358,6.0359,0.84091,1.0265,0.73911,0.1556,0.31097,0.012934,0.46085,0.50581,8.7332,5.6676,0.81768,-0.024147,9.7439,0.87023,0.25354,0.1631,0.82176,0.50396,0.79549,0.93544,1.1161
1,9,7,3,1,0.50291,1.0926,0.18317,0.38478,1,0.69635,1.2059,0.45002,0.63386,0.46705,0.58957,4.9111,0.70438,1.4582,0.56798,0.10882,0.19446,0.0072595,1.0926,0.55091,2.3949,4.9168,0.73344,0.079756,3.3648,0.68977,0.35239,0.16882,0.69558,0.49801,0.715,0.8617,0.46705
1,9,7,3,1,0.50135,1.0783,0.19305,0.27404,1,0.74077,1.2087,0.45255,0.58857,0.47743,0.56593,4.9288,0.74244,1.4491,0.65416,0.12083,0.20233,0.0076649,1.0785,0.54839,2.4536,5.0349,0.66793,0.06012,3.7182,0.80108,0.32773,0.17349,0.77389,0.49959,0.70669,0.94658,0.47743
1,9,7,3,1,0.50341,1.0894,0.19277,0.25926,1,0.6688,1.1716,0.45104,0.63349,0.45711,0.53654,4.9061,0.74438,1.4867,0.60936,0.11946,0.19952,0.0043809,1.0868,0.54989,2.4137,4.9368,0.66943,0.1035,3.7577,0.65018,0.52343,0.17441,0.58736,0.49752,0.67091,0.84663,0.45711
1,9,7,3,2,0.49913,0.2998,0.48339,0.25114,1,0.85189,1.0017,0.47735,0.82511,1.6526,0.96344,10.397,0.87791,1.114,0.86826,0.12736,0.43192,0.015797,0.29993,0.52599,8.6768,8.6876,0.89499,-0.1379,13.319,0.85542,0.14324,0.16629,0.86254,0.50421,0.84166,0.82565,1.6526
1,9,7,3,2,0.50615,0.2786,0.47521,0.16866,1,0.85377,1.0263,0.5031,0.90421,1.7904,0.86457,13.231,0.80377,1.0032,0.91034,0.14977,0.44592,0.0094999,0.27818,0.5005,9.3586,9.3462,0.86638,-0.15475,12.706,0.88329,0.18252,0.17676,0.89841,0.49744,0.85598,0.82723,1.7904
1,9,7,3,2,0.4773,0.23737,0.53401,0.1615,1,0.91055,0.92107,0.52223,0.86875,2.1701,0.93921,15.118,0.79766,0.94458,0.90714,0.14546,0.51834,0.032608,0.23784,0.48198,10.948,10.985,0.88269,-0.17084,12.763,0.8626,0.13083,0.17494,0.815,0.52692,0.91991,0.89449,2.1701
2,10,1,1,1,0.50367,2.0177,0.077065,0.14871,1,0.62513,1.1703,0.49927,0.67987,0.24027,0.57295,2.9354,0.73388,1.2346,0.50955,0.079026,0.095152,0.0029008,1.7044,0.50244,9.0883,4.5413,0.64599,-0.03176,4.131,0.80146,0.20273,0.1767,0.81521,0.49718,0.62717,0.82442,0.24027
2,10,1,1,1,0.50982,2.1764,0.091302,0.27885,1,0.70511,1.2384,0.49544,0.7561,0.20012,0.61764,7.1396,0.7288,1.361,0.5679,0.06773,0.082673,0.0033643,2.3331,0.50549,4.9884,7.1175,0.66188,0.015335,5.5246,0.70996,0.2551,0.17675,0.8166,0.49152,0.68465,0.83688,0.20012
2,10,1,1,1,0.51152,2.2906,0.085855,0.20414,1,0.71576,1.2879,0.4971,0.61462,0.22051,0.73261,5.0404,0.77721,1.2611,0.67414,0.074448,0.09319,0.0018822,2.2086,0.50393,5.4432,5.1587,0.74219,0.00085463,5.4472,0.7652,0.28658,0.17674,0.84837,0.48945,0.6936,0.83124,0.22051
2,10,1,1,2,0.5376,1.2945,0.11867,0.27041,1.0385,0.76325,1.2816,0.48679,0.74295,0.35631,0.67999,4.7587,0.7123,1.184,0.63187,0.10274,0.15277,0.85773,1.1426,0.51574,13.46,4.0835,0.76894,-0.50764,13.373,0.81138,0.29917,0.13642,0.77347,0.46397,0.69432,0.85669,0.34312
2,10,1,1,2,0.49961,1.4522,0.12676,0.54234,1,0.78285,1.1399,0.47766,0.68731,0.33444,0.70198,3.9065,0.69284,1.2418,0.66584,0.114,0.14252,0.0032325,1.399,0.52369,7.1787,2.7031,0.80528,-0.070301,7.0795,0.85597,0.26363,0.17606,0.80449,0.50143,0.77397,0.94077,0.33444
2,10,1,1,2,0.4883,2.0482,0.094776,0.30864,1.0417,0.76728,1.2452,0.50799,0.6837,0.22755,0.64404,1.741,0.84426,1.2571,0.63204,0.10789,0.10125,0.85764,1.9011,0.493,5.2673,1.8253,0.78886,-1.902,4.8492,0.9554,0.33867,0.15547,0.89724,0.5124,0.61002,0.77595,0.23703
2,10,1,2,1,0.52506,1.3294,0.11542,0.36306,1,0.80119,1.2375,0.47967,0.71612,0.33053,0.67952,7.6375,0.76298,1.5009,0.63275,0.092407,0.13056,0.0015039,1.2323,0.52271,9.5134,8.0084,0.77015,0.012706,10.645,0.86019,0.41032,0.17459,0.8867,0.47645,0.70893,0.98808,0.33053
2,10,1,2,1,0.47236,2.1002,0.10594,0.31691,1,0.76755,1.0529,0.53132,0.54172,0.23572,0.59496,2.5842,0.87205,1.07,0.66022,0.073805,0.10586,0.003939,2.0915,0.46916,1.9507,2.5783,0.64038,0.017112,2.2307,0.81438,0.20731,0.17627,0.75166,0.52812,0.5447,0.69966,0.23572
2,10,1,2,1,0.4873,2.264,0.07779,0.19535,1,0.66106,1.164,0.5027,0.65814,0.21502,0.64602,2.3256,0.78956,1.2804,0.5152,0.072127,0.10886,0.0020478,1.7169,0.49919,7.5579,2.4028,0.69488,-0.014053,7.2361,0.73968,0.27265,0.17676,0.78364,0.51316,0.59149,0.70507,0.21502
2,10,1,2,2,0.49197,1.1357,0.16777,0.32487,1,0.77965,0.9936,0.51134,0.76744,0.43846,0.70254,3.29,0.83205,0.98533,0.73552,0.13973,0.19712,0.002558,1.1276,0.48957,3.6026,2.321,0.81027,-0.0054812,3.9728,0.79263,0.3763,0.17567,0.86635,0.50892,0.73256,0.78042,0.43846
2,10,1,2,2,0.50335,1.334,0.13524,0.33291,1,0.739,1.1288,0.47581,0.77049,0.36821,0.65733,2.8123,0.77783,1.2594,0.60707,0.11681,0.142,0.0043455,1.3337,0.52494,3.0135,1.9649,0.72885,-0.042721,3.7214,0.79115,0.32883,0.17672,0.79801,0.49741,0.6819,0.84012,0.36821
2,10,1,2,2,0.51825,1.3287,0.13581,0.25023,1,0.80845,1.17,0.46866,0.62326,0.37339,0.68715,2.4277,0.72638,1.2774,0.66007,0.13074,0.13977,0.0058544,1.3286,0.53212,3.1185,2.0449,0.79369,0.0026549,2.6437,0.93408,0.25951,0.17421,0.86301,0.48254,0.63556,0.81822,0.37339
2,10,1,3,1,0.50508,1.491,0.096297,0.20422,1,0.65861,1.1126,0.50334,0.69423,0.29431,0.63647,6.2468,0.64039,1.1355,0.63721,0.084901,0.1231,0.0043074,1.288,0.49899,6.0534,7.0872,0.71928,0.021015,7.4009,0.67175,0.22308,0.17499,0.91439,0.49625,0.68715,0.77475,0.29431
2,10,1,3,1,0.50102,1.8222,0.095004,0.22879,1,0.73358,1.1343,0.48999,0.74226,0.24414,0.60325,8.6451,0.57112,1.2476,0.58666,0.074925,0.09548,0.0036703,1.8864,0.51104,2.6705,8.7779,0.70604,0.046462,4.0271,0.76739,0.23252,0.17596,0.75899,0.50063,0.68378,0.84544,0.24414
2,10,1,3,1,0.48677,1.7244,0.091008,0.26305,1,0.7675,1.0671,0.52415,0.62896,0.27599,0.62301,5.6185,0.67016,1.0615,0.6961,0.077039,0.096994,0.0089309,1.7906,0.47683,2.5426,5.9924,0.6965,0.0083407,3.4023,0.81853,0.21817,0.17372,0.73863,0.51435,0.66903,0.63083,0.27599
2,10,1,3,2,0.51299,0.87598,0.18355,0.3567,1,0.80549,1.0908,0.46966,0.75193,0.56966,0.82265,4.2776,0.91087,1.1482,0.78481,0.15251,0.19421,0.0046079,0.87544,0.53148,2.9754,2.975,0.83903,0.010285,4.3937,0.82285,0.2787,0.17677,0.85346,0.48815,0.75564,0.82543,0.56966
2,10,1,3,2,0.49976,0.82237,0.20204,0.32741,1,0.80152,1.0093,0.52127,0.82655,0.61035,0.77138,3.2511,0.82022,0.93168,0.80722,0.17009,0.21034,0.011951,0.82178,0.47995,3.1716,3.1769,0.83043,-0.026317,4.8148,0.93307,0.49174,0.17255,0.79208,0.50146,0.76858,0.8194,0.61035
2,10,1,3,2,0.50592,0.74526,0.22364,0.39296,1,0.79579,1.0366,0.4772,0.76057,0.66154,0.83621,4.7259,0.90107,1.1063,0.71681,0.16759,0.22646,0.0031316,0.74505,0.52415,3.4969,3.4926,0.81082,-0.018294,5.251,0.76685,0.41764,0.17616,0.82826,0.49542,0.78407,0.90816,0.66154
2,10,4,1,1,0.50044,1.2259,0.17004,0.21766,1,0.51905,1.2052,0.50007,0.6839,0.28975,0.64706,15.083,0.79614,1.2535,0.58364,0.089946,0.14445,0.0016326,1.4519,0.50214,11.777,13.766,0.73971,-0.021802,12.559,0.69513,0.25169,0.17648,0.77388,0.50215,0.60798,0.7263,0.28975
2,10,4,1,1,0.49561,1.5968,0.15919,0.23738,1,0.67522,1.1583,0.49152,0.68393,0.24695,0.5936,13.073,0.72728,1.3315,0.57284,0.077787,0.12992,0.0014553,1.9425,0.50905,3.0545,11.261,0.59749,-0.010664,2.9173,0.63233,0.23274,0.17642,0.81829,0.5065,0.61146,0.77512,0.24695
2,10,4,1,1,0.50169,1.5863,0.14704,0.1894,1,0.48551,1.1853,0.49554,0.66113,0.23251,0.67075,12.91,0.81579,1.3966,0.59579,0.074125,0.13299,0.0019833,1.8556,0.50572,6.6958,11.895,0.66958,-0.053737,7.4934,0.65558,0.17808,0.17647,0.7687,0.50055,0.67016,0.78502,0.23251
2,10,4,1,2,0.47177,1.4259,0.16114,0.17811,1,0.60129,1.1216,0.52183,0.68966,0.34265,0.59807,2.7832,0.89761,1.2259,0.60118,0.12386,0.20043,0.0028391,1.1707,0.48054,12.621,1.8885,0.77163,-0.041386,13.666,0.83824,0.28277,0.17404,0.8748,0.52895,0.64697,0.86022,0.34265
2,10,4,1,2,0.46301,1.3639,0.14946,0.30129,1,0.70653,1.0178,0.53527,0.63657,0.37202,0.65256,5.1916,0.89155,1.2412,0.58404,0.13849,0.15511,0.0042553,1.2063,0.46668,10.352,3.9983,0.66832,0.0074635,11.316,0.76705,0.24668,0.1706,0.88543,0.53853,0.66837,0.79251,0.37202
2,10,4,1,2,0.48722,1.237,0.17314,0.24934,1,0.6926,1.1847,0.49744,0.64268,0.35903,0.66437,6.7439,0.85406,1.3399,0.64352,0.12247,0.17713,0.0033505,1.2829,0.50387,6.98,4.506,0.76155,-0.019732,7.8333,0.79094,0.24407,0.17562,0.78732,0.51452,0.67785,0.79372,0.35903
2,10,4,2,1,0.46717,1.5896,0.15094,0.14337,1,0.67394,1.0579,0.51532,0.64778,0.26334,0.59632,9.0547,0.8857,1.1347,0.47536,0.083552,0.15228,0.0026686,1.4319,0.48676,8.3237,8.4469,0.70644,0.032211,8.9821,0.58762,0.21933,0.17654,0.83189,0.53442,0.66901,0.8163,0.26334
2,10,4,2,1,0.49754,1.56,0.15113,0.23062,1,0.64154,1.1299,0.49486,0.62193,0.26252,0.55937,9.9146,0.73547,1.2607,0.6196,0.079096,0.1479,0.002151,1.5886,0.50668,6.1586,9.5967,0.69101,0.0024453,6.9375,0.56651,0.24247,0.17578,0.78966,0.50426,0.73499,0.73048,0.26252
2,10,4,2,1,0.45898,1.5747,0.16698,0.26509,1,0.63128,1.0068,0.48997,0.61169,0.27344,0.59925,9.4195,0.6944,1.3321,0.51713,0.083384,0.15006,0.0021093,1.7222,0.51098,3.8142,7.9089,0.53641,0.0071556,4.3577,0.79162,0.23299,0.1761,0.706,0.54251,0.72604,0.86086,0.27344
2,10,4,2,2,0.48261,0.913,0.21163,0.32288,1,0.75036,1.0221,0.50691,0.63178,0.52401,0.73955,4.9376,0.87468,1.0362,0.57291,0.15797,0.18641,0.0026662,0.91059,0.49436,5.0767,3.5966,0.76947,0.07914,5.4889,0.89928,0.25577,0.17444,0.75007,0.51877,0.66669,0.87083,0.52401
2,10,4,2,2,0.49655,1.0146,0.17932,0.23288,1,0.78172,1.123,0.49079,0.66899,0.50637,0.69129,5.2075,0.84228,1.2106,0.62094,0.15575,0.15909,0.0043356,1.047,0.51064,5.7124,4.8419,0.78265,0.018907,5.1924,0.84751,0.25324,0.17431,0.86461,0.50531,0.70474,0.78544,0.50637
2,10,4,2,2,0.46359,0.91093,0.20165,0.32877,1,0.73767,0.92291,0.51433,0.54597,0.51541,0.71789,4.1703,0.84421,0.99165,0.62219,0.15597,0.20139,0.0042141,0.90952,0.48688,4.8169,3.0009,0.75191,0.00055616,5.1844,0.70119,0.30552,0.17474,0.7802,0.53756,0.58827,0.81624,0.51541
2,10,4,3,1,0.47741,1.6781,0.16262,0.34348,1,0.76504,1.1194,0.50995,0.59562,0.2694,0.58002,5.2352,0.76105,1.2406,0.64508,0.08182,0.15382,0.003009,1.7377,0.49078,1.8898,5.1732,0.67103,0.053735,2.8447,0.67293,0.24244,0.176,0.9151,0.52357,0.65696,0.76259,0.2694
2,10,4,3,1,0.48373,1.3777,0.16905,0.43678,1,0.72257,1.1024,0.4985,0.62924,0.3155,0.58066,9.7718,0.90005,1.2875,0.60654,0.094691,0.15724,0.0020633,1.4972,0.50245,2.4679,8.7847,0.74294,0.0095867,4.3552,0.83775,0.27565,0.17616,0.82134,0.51792,0.65801,0.87682,0.3155
2,10,4,3,1,0.4861,1.4093,0.16239,0.25659,1,0.66449,1.1002,0.47508,0.64355,0.30141,0.5135,11.151,0.73446,1.458,0.58349,0.079053,0.15276,0.001812,1.6364,0.52555,1.6186,9.6042,0.76556,-0.0049549,2.6357,0.68387,0.34584,0.17162,0.82778,0.5157,0.67695,0.82987,0.30141
2,10,4,3,2,0.49808,0.72,0.23845,0.41472,1,0.769,1.0254,0.51042,0.85453,0.68359,0.70178,5.2134,0.78475,0.99137,0.7315,0.15853,0.23432,0.012578,0.71949,0.49097,3.6211,3.6192,0.79479,-0.011427,4.5392,0.79751,0.28776,0.17596,0.93502,0.50331,0.76003,0.84424,0.68359
2,10,4,3,2,0.50015,0.67647,0.24733,0.44576,1,0.83506,1.032,0.49663,0.87257,0.74084,0.63749,5.8362,0.79818,1.0398,0.73145,0.16714,0.24981,0.010201,0.67591,0.50485,3.8511,3.8507,0.83459,-0.021987,5.0488,0.87423,0.38379,0.17664,0.90656,0.50134,0.66925,0.95554,0.74084
2,10,4,3,2,0.49439,0.72184,0.22929,0.35692,1,0.82963,1.066,0.51502,0.73696,0.71806,0.7332,4.9971,0.85922,1.0176,0.73537,0.16309,0.24686,0.015254,0.69325,0.48665,4.3431,3.6449,0.79332,0.018543,5.5634,0.74481,0.24204,0.17626,0.73842,0.50701,0.75529,0.83921,0.71806
2,10,7,1,1,0.49765,0.88564,0.19334,0.25807,1,0.6776,1.3558,0.51079,0.61284,0.36821,0.58652,22.092,0.97815,1.3888,0.545,0.10882,0.17841,0.0023934,0.95954,0.49236,16.754,19.574,0.76575,-0.032343,18.463,0.93543,0.1803,0.17638,0.87646,0.50603,0.63164,0.93746,0.36821
2,10,7,1,1,0.496,0.95896,0.25488,0.15837,1,0.61814,1.2631,0.50535,0.62532,0.30904,0.67112,23.135,0.93968,1.6032,0.566,0.092087,0.17434,0.002413,1.4316,0.49574,5.816,21.386,0.69866,-0.06231,6.6058,0.92795,0.21576,0.17596,0.8883,0.50802,0.62362,0.95618,0.30904
2,10,7,1,1,0.49589,0.89087,0.21696,0.25457,1,0.55084,1.3069,0.48336,0.60935,0.32124,0.68883,23.372,0.96566,1.7276,0.58923,0.095246,0.17167,0.0017503,1.22,0.51884,11.707,21.45,0.63153,-0.079198,12.886,0.87794,0.34122,0.176,0.8382,0.50814,0.73832,1.0207,0.32124
2,10,7,1,2,0.50526,1.0559,0.19587,0.42024,1,0.61895,1.5773,0.52414,0.64459,0.4138,0.59528,10.078,1.0045,1.4678,0.69294,0.13122,0.25478,0.0014684,0.81637,0.47983,21.121,5.8744,0.71188,-0.020111,25.843,0.9488,0.29548,0.17632,0.84126,0.497,0.73027,0.94948,0.4138
2,10,7,1,2,0.53496,1.1746,0.17985,0.31543,1,0.77098,1.7038,0.49687,0.63338,0.38365,0.66056,6.4535,1.0304,1.6398,0.57888,0.11848,0.24919,0.0021212,0.85542,0.50666,18.809,3.867,0.79794,-0.049309,19.432,0.95491,0.2428,0.17677,1.0036,0.46652,0.61653,0.96315,0.38365
2,10,7,1,2,0.51694,1.0374,0.22108,0.39977,1,0.74459,1.8089,0.50507,0.61072,0.44759,0.62135,5.8906,1.0325,1.5522,0.68636,0.15512,0.2766,0.0044137,0.89002,0.49784,15.503,4.3469,0.80803,3.1045,16.355,0.96074,0.31199,0.16995,0.96126,0.48473,0.57006,1.0716,0.44759
2,10,7,2,1,0.51456,0.96509,0.20971,0.32692,1,0.63879,1.4215,0.47947,0.59038,0.36272,0.66102,14.993,0.98537,1.8178,0.61953,0.10773,0.19628,0.0017163,1.0201,0.52402,13.967,13.873,0.72659,-0.041001,19.234,0.89572,0.25008,0.1764,0.92892,0.48805,0.7397,0.9211,0.36272
2,10,7,2,1,0.50138,1.0243,0.21931,0.30841,1,0.69242,1.3327,0.48378,0.59164,0.36272,0.6276,18.655,1.0193,1.9473,0.59497,0.10047,0.21216,0.0017766,1.0618,0.52052,17.233,16.653,0.61813,-0.030703,21.177,0.85662,0.26806,0.17476,0.94543,0.50175,0.74286,1.0066,0.36272
2,10,7,2,1,0.50912,1.1995,0.17695,0.25597,1,0.80402,1.5755,0.48706,0.61011,0.34102,0.68136,20.012,0.98696,1.4618,0.55211,0.10076,0.21694,0.0052188,0.95404,0.51649,14.207,17.807,0.77635,-3.1143,17.524,0.92587,0.2489,0.17612,0.96177,0.49422,0.56706,1.0076,0.34102
2,10,7,2,2,0.49859,0.87889,0.28986,0.28859,1,0.66544,1.4356,0.49241,0.72422,0.57592,0.61179,4.0666,0.95375,1.4017,0.61639,0.16978,0.27651,0.0078593,0.80606,0.50949,7.6,3.0233,0.7537,-3.0652,9.5288,0.99596,0.28174,0.17061,0.94313,0.50257,0.56504,0.88706,0.57592
2,10,7,2,2,0.48918,0.77117,0.32135,0.50884,1,0.70359,1.2633,0.49811,0.63302,0.66964,0.55789,4.8537,0.97735,1.3283,0.52882,0.17556,0.28865,0.0048954,0.76811,0.5032,5.2475,3.4076,0.76575,-3.0428,6.4758,0.92532,0.41889,0.1699,0.94516,0.51213,0.62885,0.98614,0.66964
2,10,7,2,2,0.49854,0.83772,0.31155,0.48914,1,0.70985,1.4043,0.49304,0.6625,0.61384,0.60896,4.4335,0.98686,1.3913,0.55844,0.17037,0.27655,0.0058835,0.83407,0.50817,4.8357,3.1351,0.75005,-3.044,5.992,0.93313,0.35686,0.17273,0.97189,0.50267,0.58718,0.93314,0.61384
2,10,7,3,1,0.48929,1.1031,0.19404,0.31439,1,0.78367,1.4023,0.48965,0.66627,0.36991,0.58441,15.916,1.0229,1.7896,0.64977,0.098358,0.21765,0.001169,0.98799,0.51381,8.9976,13.522,0.63578,-0.016373,14.425,0.95279,0.31029,0.17341,0.95371,0.51325,0.66939,1.0283,0.36991
2,10,7,3,1,0.5058,1.1853,0.20693,0.20872,1,0.6036,1.7312,0.4794,0.58668,0.40812,0.61266,8.5313,0.94321,1.6188,0.58387,0.11302,0.25038,0.0042655,0.92036,0.52443,9.967,7.582,0.82914,-3.114,14.951,0.95506,0.19439,0.17548,0.9434,0.49562,0.60368,0.90392,0.40812
2,10,7,3,1,0.50658,1.151,0.22097,0.23874,1,0.91148,1.793,0.48871,0.63453,0.38147,0.6282,9.5924,1.0185,1.7318,0.59214,0.10016,0.23447,0.0045297,0.95256,0.51477,9.0393,8.8297,0.8823,-3.0988,13.659,1.0552,0.25284,0.17311,0.88422,0.49508,0.64774,0.99944,0.38147
2,10,7,3,2,0.49286,0.62549,0.29393,0.41626,1,0.79071,1.0936,0.54679,0.74487,0.78876,0.65716,5.7662,0.86938,0.89548,0.63992,0.17574,0.28999,0.016393,0.62586,0.45481,4.1742,4.1835,0.80905,0.032161,6.3087,0.96302,0.3876,0.17527,1.0494,0.50875,0.71593,0.87409,0.78876
2,10,7,3,2,0.48819,0.56098,0.29993,0.33323,1,0.79976,1.0016,0.52978,0.74693,0.89164,0.68477,6.5968,0.86886,0.93039,0.63247,0.17622,0.29987,0.0048738,0.56107,0.47201,4.6445,4.6461,0.79856,-0.0012935,7.3068,0.94584,0.23843,0.17666,0.82041,0.5136,0.7245,0.80895,0.89164
2,10,7,3,2,0.48848,0.59815,0.3263,0.49271,1,0.82446,1.1514,0.50708,0.75287,0.83189,0.6949,6.5514,0.99023,1.0917,0.66941,0.17676,0.30352,0.0064124,0.59809,0.4946,4.3582,4.3606,0.77628,-3.112,6.6186,0.92467,0.26416,0.17363,0.98875,0.51319,0.70284,0.79533,0.83189
