grp,pp,S,IDL,IDR,HarmonicityL,HarmonicityR,HarmonicityDownL,HarmonicityDownR,HarmonicityUpL,HarmonicityUpR,CircularityL,CircularityR,fL,fR,IDefL,IDefR,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
1,8,2,1,3,0.054587,0.030651,0.026062,0.023598,0.13306,0.060164,0.85262,0.81007,0.37202,0.37202,6.0939,4.088,0.21972,0.19972,1.323,1.316,0.439,0.451,0.867,0.857,0.34449,0.34739,4.0226,1.9753,4.6061,3.1064,0.78029,0.79612,0.347,0.31325,0.87803,0.88014,0.68023,0.6379,0.92534,0.86871,0.76355,0.81425,2.8896,1.3819,0.73793,1,0.9927,0.71374,-0.018512,0.0044752,1.2239,0.28006,1.1214,-0.0062316,0.021,0.031746
1,8,2,1,3,0.058111,0.046893,0.021672,0.014566,0.12182,0.073432,0.83632,0.83292,0.34467,0.34467,5.4853,4.8062,0.20954,0.18933,1.374,1.428,0.448,0.496,0.93,0.93,0.33435,0.34666,3.8733,1.8204,3.9922,3.3657,0.78194,0.78733,0.35026,0.30833,0.90875,0.90462,0.69197,0.67237,0.90803,0.90112,0.75194,0.75988,1.3069,2.7738,0.77507,1,0.99992,0.61885,0.031607,0.0017827,1.2302,0.22907,1.1312,0.026145,-0.007,-0.010189
1,8,2,2,1,0.057099,0.037913,0.059822,0.022282,0.056161,0.049815,0.7907,0.833,0.43403,0.43403,4.0412,5.5338,0.21651,0.21705,1.195,1.178,0.37,0.41,0.808,0.786,0.3218,0.35115,2.1753,4.5178,3.3817,4.6976,0.74141,0.7479,0.29548,0.33127,0.82417,0.87688,0.63589,0.65737,0.86772,0.85187,0.71183,0.73733,0.96616,0.73552,0.76304,1,0.99279,0.67046,0.021378,0.0024254,1.194,0.30291,1.0825,0.018511,0.03,0.050209
1,8,2,2,1,0.054339,0.050656,0.045625,0.040292,0.072009,0.066787,0.77796,0.83732,0.39405,0.39405,3.5887,5.5576,0.20378,0.20359,1.194,1.234,0.395,0.433,0.812,0.787,0.32929,0.34964,2.1771,4.3127,3.0056,4.5038,0.77638,0.75938,0.25892,0.32177,0.87678,0.89288,0.68044,0.6807,0.88971,0.84034,0.72485,0.73398,1.4445,2.9087,0.78191,1,0.95696,0.53884,0.045161,0.0040614,1.1732,0.35545,1.0517,0.04688,0.022,0.036851
1,8,2,2,1,0.064508,0.03717,0.016925,0.022448,0.12401,0.055782,0.78867,0.84456,0.34102,0.34102,3.8596,5.6632,0.18632,0.18539,1.4535,1.4685,0.4435,0.5045,0.987,0.9665,0.313,0.33936,1.7884,3.6241,2.6554,3.8565,0.78404,0.78022,0.28975,0.35411,0.90031,0.92655,0.67425,0.71104,0.89602,0.87563,0.70737,0.73594,0.88486,0.72479,0.78755,1,0.99008,0.5445,0.035204,0.0025811,1.1956,0.28978,1.0768,0.028556,0.0115,0.015824
1,8,2,2,2,1,1,1,1,0.29671,1,0.85287,0.88849,0.83705,0.83705,3.9112,4.3893,0.26673,0.27266,0.594,0.596,0.279,0.293,0.323,0.321,0.46073,0.47832,4.3762,6.7114,6.5844,7.3646,0.87311,0.89449,0.16702,0.17198,0.88352,0.9382,0.82128,0.89774,0.84627,0.84654,0.8817,0.87082,0.21148,0.2499,0.78142,1,0.99181,0.95494,-0.050167,0.0046317,1.2411,0.80287,0.91089,-0.042993,-0.005,-0.016835
1,8,2,2,2,1,1,1,1,0.11345,1,0.85268,0.88569,0.86806,0.86806,3.9463,4.3997,0.2762,0.28241,0.579,0.582,0.2685,0.2625,0.307,0.306,0.46701,0.45631,4.4896,6.8729,6.8158,7.5597,0.83586,0.90049,0.17917,0.18702,0.83458,0.93892,0.8017,0.87742,0.8552,0.8486,0.84179,0.8863,0.24415,0.2551,0.76052,1,0.99923,0.99469,-0.053155,0.0048153,1.227,0.81103,0.90339,-0.047142,-0.007,-0.02418
1,8,2,2,2,1,1,1,1,1,1,0.86899,0.85919,1.0173,1.0173,3.3442,4.1804,0.30171,0.31343,0.503,0.495,0.25,0.263,0.25,0.258,0.50862,0.51832,5.1679,8.0808,6.6485,8.4453,0.8667,0.86227,0.14254,0.16558,0.812,0.87971,0.87583,0.83761,0.87662,0.81808,0.81155,0.8736,0.22297,0.14424,0.76885,1,0.99473,0.99629,-0.020377,0.0025213,1.2179,0.83031,0.8778,-0.010813,-0.003,-0.011928
1,8,2,2,3,1,1,1,1,1,1,0.83373,0.88801,1.8029,1.8029,2.7663,3.4994,0.53716,0.51393,0.28,0.279,0.155,0.146,0.129,0.135,0.54577,0.51877,9.2838,9.3171,9.8798,12.543,0.86372,0.87963,0.1139,0.13962,0.77548,0.88846,0.95267,0.84642,0.88673,0.85062,0.86317,0.9536,0.25117,0.24435,0.76395,1,0.95583,0.95998,0.053734,0.0078045,1.2211,0.94035,0.80597,0.049177,0.005,0.035714
1,8,2,2,3,1,1,1,1,1,1,0.8643,0.83926,1.9531,1.9531,3.1161,3.2295,0.54334,0.5149,0.261,0.26,0.147,0.141,0.116,0.121,0.55094,0.53992,9.9596,9.9979,11.939,12.421,0.90033,0.84111,0.076242,0.14606,0.80597,0.84402,0.90683,0.82389,0.91419,0.84352,0.92367,0.87916,0.17416,0.16378,0.80001,1,0.99143,0.74784,0.085801,0.0064414,1.2088,0.91094,0.79402,0.081321,0.007,0.05364
1,8,2,2,3,1,1,1,1,1,1,0.85511,0.82016,2.1484,2.2461,3.4654,3.0797,0.59184,0.62126,0.226,0.228,0.13,0.125,0.11,0.1065,0.55323,0.54126,11.502,11.401,15.334,13.507,0.82344,0.77906,0.17259,0.13833,0.79011,0.76437,0.90731,0.78352,0.89829,0.76674,0.83599,0.81868,0.26787,0.14195,0.7534,1,0.99034,0.67573,0.03798,0.0075211,1.1823,0.89401,0.79025,0.047536,0.0025,0.022124
1,8,3,1,1,0.062823,0.034518,0.027455,0.01883,0.095116,0.05043,0.85296,0.85981,0.34386,0.34386,5.8312,5.7472,0.20213,0.19878,1.451,1.434,0.523,0.532,0.937,0.935,0.35251,0.36918,3.6678,3.7112,4.0187,4.0078,0.80588,0.79253,0.32158,0.28832,0.90375,0.87985,0.71055,0.69446,0.94141,0.90802,0.74478,0.75691,0.59761,0.50171,0.73962,1,0.99799,0.58498,0.031599,0.0019811,1.2679,0.22856,1.1801,0.022362,0.011,0.015162
1,8,3,1,1,0.092842,0.04512,0.020611,0.034647,0.15193,0.050347,0.84404,0.86117,0.34386,0.34386,5.4528,5.7349,0.18299,0.19134,1.429,1.496,0.509,0.52,0.957,0.93,0.34993,0.35366,3.7242,3.5574,3.8158,3.8335,0.7764,0.81491,0.33076,0.31961,0.90052,0.94451,0.70143,0.75101,0.92289,0.90876,0.71177,0.76243,0.37394,1.5029,0.7867,1,0.99956,0.60073,0.054523,0.0026248,1.261,0.28302,1.1486,0.04919,0.003,0.0041987
1,8,3,1,1,0.076071,0.027905,0.032642,0.025748,0.15313,0.029928,0.84645,0.88234,0.36414,0.36414,5.5323,5.7121,0.18968,0.19536,1.369,1.385,0.464,0.521,0.899,0.865,0.34193,0.3759,3.8875,3.8425,4.0412,4.1242,0.79057,0.84156,0.30775,0.29001,0.88987,0.93133,0.71295,0.76819,0.92515,0.91602,0.73348,0.79039,0.78307,0.45226,0.78432,1,0.99778,0.6107,0.06448,0.0037372,1.2742,0.30379,1.1586,0.048273,0.045,0.065741
1,8,3,1,2,0.072522,0.039914,0.043972,0.023298,0.13911,0.044716,0.84919,0.86474,0.36439,0.36439,5.647,4.9596,0.18291,0.18847,1.36,1.341,0.485,0.481,0.891,0.876,0.35754,0.35782,3.9132,2.9828,4.1522,3.6984,0.79368,0.821,0.30619,0.32457,0.92486,0.92876,0.73325,0.75484,0.90618,0.91628,0.71559,0.76185,0.28137,0.89366,0.76949,1,0.99823,0.61469,0.053961,0.0032911,1.2638,0.32632,1.1361,0.044905,0.013,0.019118
1,8,3,1,2,0.12908,0.087327,0.10366,0.12136,0.14642,0.063281,0.87106,0.85259,0.37802,0.37802,5.5241,4.7605,0.1772,0.17774,1.29,1.288,0.444,0.487,0.822,0.814,0.35285,0.38028,4.1255,3.1056,4.2822,3.6961,0.82633,0.81812,0.32959,0.31153,0.9317,0.92618,0.78268,0.75959,0.92399,0.89865,0.73356,0.7543,0.34495,2.6766,0.79191,1,0.99963,0.67414,0.049736,0.0025345,1.264,0.44988,1.0838,0.044865,0.023,0.035659
1,8,3,1,2,0.076657,0.056844,0.036591,0.061606,0.13429,0.043062,0.85483,0.84539,0.37977,0.37977,5.757,4.8214,0.19001,0.19626,1.309,1.308,0.433,0.478,0.874,0.827,0.33278,0.36482,4.0656,3.0581,4.398,3.6861,0.81026,0.82425,0.34212,0.29742,0.92589,0.91506,0.72775,0.73644,0.94475,0.88637,0.73121,0.76574,1.3611,3.0734,0.78725,1,0.99985,0.67233,0.063964,0.0028145,1.2545,0.35145,1.1036,0.060236,0.041,0.062643
1,8,3,1,3,0.091372,0.08405,0.076016,0.096878,0.10282,0.055261,0.85963,0.84385,0.45211,0.45211,5.5932,4.3337,0.21577,0.20556,1.096,1.125,0.406,0.456,0.708,0.663,0.36571,0.41113,4.8558,2.3106,5.1033,3.8522,0.83668,0.84057,0.3139,0.29652,0.92802,0.90929,0.77639,0.74313,0.93688,0.88453,0.7461,0.81588,0.46196,2.4848,0.7793,1,0.9983,0.7794,0.048001,0.0026834,1.2296,0.40783,1.0826,0.036716,0.042,0.076642
1,8,3,1,3,0.075446,0.078179,0.10864,0.081967,0.064682,0.059689,0.8678,0.83894,0.43846,0.43846,5.4242,4.6328,0.20538,0.18582,1.171,1.164,0.4255,0.468,0.7285,0.7165,0.35911,0.39493,4.5448,2.2332,4.6321,3.98,0.83576,0.82942,0.2938,0.25094,0.92986,0.92091,0.79076,0.76458,0.91462,0.88013,0.73561,0.7698,0.38656,0.61089,0.74366,1,0.99527,0.78345,0.037346,0.0032227,1.2406,0.41883,1.0853,0.033202,0.0125,0.021349
1,8,3,1,3,0.05817,0.04274,0.045503,0.043834,0.079694,0.036783,0.81678,0.8071,0.42614,0.42614,5.3368,4.4022,0.23,0.21751,1.145,1.171,0.38,0.448,0.758,0.739,0.34879,0.36526,4.648,2.2199,4.661,3.7594,0.71183,0.70635,0.29676,0.24847,0.85757,0.81008,0.67068,0.63455,0.85659,0.76736,0.67179,0.66922,0.85012,0.60275,0.80097,1,0.9997,0.70933,0.065042,0.0029742,1.1873,0.2763,1.1121,0.051716,0.019,0.033188
1,8,3,2,1,0.050713,0.070194,0.059458,0.095154,0.029842,0.043908,0.83284,0.85966,0.49825,0.49825,4.9158,5.4201,0.22794,0.23891,1.012,1.003,0.374,0.372,0.611,0.652,0.37347,0.36653,2.5686,5.306,4.8575,5.4039,0.77731,0.82233,0.25735,0.29314,0.83969,0.90167,0.71819,0.72547,0.86504,0.90408,0.74104,0.79059,0.734,1.2313,0.76391,1,0.99977,0.7884,-0.031043,0.001899,1.2344,0.35319,1.1143,-0.025415,-0.004,-0.0079051
1,8,3,2,1,0.08998,0.11801,0.11475,0.10302,0.054983,0.12265,0.84067,0.86698,0.40211,0.40211,4.2326,5.5561,0.16721,0.18779,1.182,1.177,0.448,0.453,0.732,0.74,0.38924,0.37889,2.1992,4.5216,3.5808,4.7205,0.82977,0.83027,0.24101,0.30172,0.90954,0.97304,0.78956,0.80839,0.88529,0.87136,0.75247,0.75495,0.40627,1.1471,0.75416,1,0.99477,0.64159,0.031005,0.0039284,1.2319,0.47587,1.0554,0.021907,0.014,0.023689
1,8,3,2,1,0.10116,0.13673,0.17902,0.13563,0.069051,0.094868,0.85388,0.88043,0.47743,0.47743,4.5853,5.4887,0.17767,0.20602,1.033,1.028,0.4,0.3975,0.639,0.6345,0.37976,0.38464,2.5164,5.177,4.4388,5.3392,0.82835,0.83871,0.26258,0.28178,0.87203,0.93406,0.77024,0.80587,0.89365,0.88585,0.78199,0.7868,0.69391,1.0482,0.78022,1,0.99331,0.72012,0.047683,0.0035031,1.2533,0.53334,1.0637,0.036418,0.012,0.023233
1,8,3,2,2,1,1,1,1,1,1,0.88084,0.86341,0.89844,0.89844,3.9688,4.1603,0.25573,0.29964,0.559,0.5575,0.2835,0.2805,0.2755,0.2875,0.50618,0.483,4.6502,7.1749,7.0998,7.4625,0.89783,0.86247,0.1826,0.1594,0.90109,0.89995,0.86705,0.87741,0.87741,0.83694,0.91428,0.83379,0.25023,0.17073,0.76017,1,0.99519,0.97968,-0.014289,0.005294,1.2304,0.83371,0.88474,-0.016654,-0.0045,-0.0161
1,8,3,2,2,1,1,1,1,1,1,0.8339,0.88857,0.93587,0.93587,3.9734,4.3761,0.25906,0.30949,0.519,0.517,0.258,0.262,0.273,0.258,0.49351,0.50088,5.0086,7.7369,7.6559,8.4644,0.8305,0.88778,0.15032,0.1448,0.83153,0.92811,0.81012,0.90688,0.83189,0.85321,0.83593,0.87101,0.1735,0.15283,0.76,1,0.97066,0.95338,0.01553,0.0043668,1.2188,0.83204,0.88029,0.019253,0.002,0.0077071
1,8,3,2,2,1,1,1,1,1,1,0.87251,0.88283,1.019,1.019,3.1005,4.4866,0.27571,0.32671,0.4945,0.4995,0.256,0.256,0.24,0.2435,0.517,0.51201,5.2568,8.008,6.2701,8.9821,0.91836,0.87657,0.21284,0.14971,0.92213,0.90487,0.85515,0.88726,0.80309,0.82996,0.94435,0.87527,0.23631,0.3514,0.75539,1,0.97525,0.97912,-0.026966,0.01123,1.2499,0.88198,0.86899,-0.036387,-0.002,-0.008089
1,8,3,2,3,1,1,1,1,1,1,0.79506,0.82166,2.0419,2.0419,2.2695,2.8538,0.58531,0.57181,0.241,0.241,0.131,0.126,0.114,0.119,0.53409,0.52091,10.786,10.786,9.4169,11.841,0.83,0.8791,0.1693,0.10345,0.68282,0.74778,0.8525,0.74809,0.88895,0.89692,0.84397,0.92509,0.26686,0.70186,0.76016,1,0.98928,0.85229,0.041739,0.019952,1.1596,0.90066,0.73469,0.050667,0.004,0.033195
1,8,3,2,3,1,1,1,1,1,1,0.84006,0.84056,2.1307,2.1307,2.834,2.7057,0.61536,0.60474,0.238,0.237,0.1345,0.1285,0.107,0.11,0.55026,0.5402,10.922,10.968,11.908,11.417,0.84701,0.87243,0.11728,0.16321,0.77884,0.91627,0.9263,0.88645,0.86161,0.82538,0.84701,0.93268,0.21488,0.18936,0.75556,1,0.9871,0.68998,0.057851,0.013281,1.1992,0.93822,0.76836,0.052952,0.005,0.042017
1,8,3,2,3,1,1,1,1,1,1,0.78197,0.84494,2.0419,2.0419,2.8691,3.2078,0.57471,0.60086,0.2475,0.2465,0.1475,0.1335,0.1135,0.119,0.56594,0.5346,10.503,10.546,11.592,13.013,0.72348,0.87007,0.10615,0.11119,0.68737,0.87007,0.81328,0.74809,0.81582,0.84927,0.74554,0.91196,0.17024,0.13957,0.74659,1,0.99767,0.81413,-0.019873,0.010813,1.1585,0.86283,0.77346,-0.025906,-0.002,-0.016162
1,9,1,1,1,0.071746,0.048932,0.050558,0.038739,0.09104,0.059408,0.816,0.79734,0.24414,0.24414,5.2328,5.4686,0.12361,0.14419,2.016,1.9715,0.6635,0.612,1.341,1.357,0.33357,0.33072,2.6399,2.6997,2.5957,2.7741,0.75611,0.71471,0.31385,0.35015,0.89249,0.88087,0.67809,0.71818,0.86879,0.77794,0.66768,0.58139,0.34309,0.53167,0.73239,1,0.9988,0.47371,0.092598,0.018237,1.205,0.3109,1.1013,0.049008,0.001,0.00099206
1,9,1,1,1,0.076356,0.038535,0.067433,0.036206,0.085099,0.044368,0.7874,0.80762,0.25169,0.25169,5.1068,5.2607,0.13549,0.1547,1.973,1.898,0.698,0.639,1.347,1.282,0.34132,0.33521,2.6974,2.804,2.5883,2.7717,0.70607,0.68036,0.32236,0.3544,0.89148,0.88818,0.70655,0.71701,0.78296,0.792,0.61363,0.5891,0.38448,1.195,0.76887,1,0.99492,0.4382,0.091952,0.010184,1.1942,0.28333,1.1059,0.061195,0.041,0.041561
1,9,1,1,1,0.07861,0.039834,0.072708,0.018972,0.084,0.04758,0.84699,0.83473,0.23872,0.23872,5.439,5.4354,0.13352,0.15735,1.913,1.882,0.635,0.61,1.302,1.3235,0.32739,0.32648,2.782,2.8278,2.8432,2.8881,0.78575,0.72495,0.34637,0.34511,0.95814,0.90876,0.74995,0.73127,0.89189,0.8035,0.69959,0.60435,0.38179,0.61621,0.80701,1,0.99861,0.43401,0.1384,0.013218,1.2442,0.2855,1.1562,0.084821,0.042,0.04391
1,9,1,1,2,0.066247,0.058356,0.058144,0.065125,0.066247,0.03424,0.83614,0.8175,0.29948,0.29948,5.1104,4.2728,0.13078,0.14225,1.499,1.551,0.486,0.457,1.039,1.081,0.31669,0.3099,3.5503,2.579,3.4092,2.7549,0.79665,0.78924,0.31845,0.31016,0.91407,0.89758,0.71216,0.72408,0.88334,0.88534,0.70985,0.71417,0.2618,0.2449,0.80071,1,0.99981,0.55191,0.10233,0.010005,1.2068,0.5026,1.0194,0.074404,0.009,0.012008
1,9,1,1,2,0.046472,0.033378,0.039033,0.016472,0.046472,0.038162,0.8411,0.80166,0.29297,0.29297,5.3697,4.337,0.1469,0.1599,1.66,1.785,0.547,0.553,1.133,1.174,0.32122,0.31831,3.206,2.2409,3.2348,2.4297,0.75377,0.73723,0.31452,0.29674,0.93687,0.90343,0.73462,0.69703,0.87925,0.81694,0.67827,0.60325,0.53509,0.44276,0.75845,1,0.99682,0.57521,0.10966,0.012843,1.2181,0.32771,1.1009,0.06259,0.037,0.044578
1,9,1,1,2,0.052631,0.035892,0.062916,0.033879,0.04354,0.035892,0.86812,0.80326,0.32552,0.32552,5.4822,4.1701,0.14481,0.15482,1.467,1.457,0.457,0.441,0.997,1.004,0.31911,0.30775,3.6278,2.7454,3.737,2.8621,0.81825,0.77124,0.35124,0.31144,0.94989,0.90257,0.76947,0.72632,0.9501,0.86427,0.75377,0.68746,0.41596,1.3294,0.78238,1,0.9942,0.6404,0.12082,0.014105,1.2204,0.47384,1.0341,0.090357,0.007,0.0095433
1,9,1,1,3,0.081283,0.090215,0.043933,0.090127,0.098848,0.085143,0.82538,0.79759,0.34652,0.34652,5.2741,3.8891,0.14061,0.14909,1.424,1.413,0.494,0.484,0.911,0.92,0.36198,0.34354,3.7373,1.8397,3.7037,2.7524,0.77345,0.74184,0.278,0.28012,0.86932,0.85755,0.72179,0.709,0.83214,0.80328,0.68673,0.65243,0.41675,0.68985,0.78824,1,0.99916,0.63624,0.09071,0.009177,1.189,0.50172,1.0098,0.070939,0.01,0.014045
1,9,1,1,3,0.096002,0.093305,0.14303,0.1028,0.057952,0.084859,0.85812,0.81239,0.36991,0.36991,5.1823,3.6204,0.13606,0.14512,1.328,1.331,0.435,0.411,0.887,0.916,0.3258,0.31522,4.0075,1.953,3.9023,2.72,0.82598,0.78915,0.28345,0.28297,0.90148,0.8719,0.72485,0.72637,0.93312,0.91062,0.77507,0.69592,0.27228,0.318,0.83453,1,0.98836,0.7254,0.13593,0.0099682,1.2053,0.59323,0.98546,0.11608,0.018,0.027108
1,9,1,1,3,0.084388,0.080086,0.084859,0.086898,0.080011,0.044797,0.86454,0.71802,0.37692,0.37692,5.2894,2.4252,0.14695,0.15992,1.318,1.288,0.4365,0.4115,0.8525,0.8645,0.33367,0.32131,4.0379,2.0182,4.0132,1.883,0.84939,0.68593,0.29039,0.30176,0.91903,0.73226,0.78156,0.71905,0.9243,0.83599,0.76959,0.52224,0.19152,0.64191,0.76395,1,0.93791,0.82118,0.12931,0.020745,1.1323,0.61832,0.92105,0.081414,0.0055,0.008346
1,9,1,2,1,0.066774,0.074333,0.055059,0.062717,0.06039,0.08098,0.79059,0.83572,0.34759,0.34759,3.717,5.3836,0.11373,0.1403,1.407,1.432,0.49,0.458,0.933,0.97,0.34116,0.32027,1.8475,3.7164,2.6418,3.7595,0.78706,0.79002,0.25051,0.31728,0.84042,0.92608,0.7684,0.74548,0.85158,0.88358,0.64225,0.70089,0.282,0.59223,0.75586,1,0.98182,0.53032,0.03643,0.0078611,1.176,0.56201,0.96838,0.020355,-0.001,-0.0014215
1,9,1,2,1,0.088021,0.074303,0.096591,0.067769,0.067024,0.082677,0.76256,0.82715,0.39378,0.39378,3.1724,5.5043,0.13684,0.16185,1.275,1.27,0.419,0.427,0.837,0.86,0.33699,0.33514,2.0388,4.1905,2.4881,4.3341,0.75161,0.77312,0.23098,0.31663,0.86141,0.91163,0.69287,0.74829,0.75918,0.83357,0.72339,0.64654,0.44648,0.30581,0.7487,1,0.93236,0.50364,0.054352,0.017711,1.1432,0.56138,0.95849,0.027955,-0.009,-0.014118
1,9,1,2,1,0.14286,0.13055,0.16342,0.1219,0.11926,0.14033,0.77655,0.85265,0.41316,0.41316,3.4243,5.0716,0.14438,0.16746,1.194,1.204,0.414,0.425,0.791,0.766,0.33534,0.35773,2.1771,4.4204,2.8679,4.2124,0.7667,0.83107,0.25403,0.2671,0.8751,0.92321,0.70177,0.79062,0.79614,0.90358,0.7277,0.74443,0.39532,0.35988,0.74134,1,0.95411,0.55605,-0.012727,0.010857,1.1699,0.61024,0.93884,-0.0079276,-0.0135,-0.022613
1,9,1,2,2,0.18414,0.21008,0.3783,0.23003,0.1348,0.16513,0.86366,0.85581,0.54253,0.54253,4.0793,4.7543,0.15703,0.19181,0.924,0.926,0.355,0.346,0.571,0.576,0.38188,0.38078,2.8133,4.3197,4.4149,5.1343,0.87359,0.83741,0.21662,0.22477,0.93246,0.9196,0.7966,0.79714,0.91061,0.89791,0.83262,0.77623,0.5991,0.63596,0.75946,1,0.99155,0.77765,0.041699,0.0096404,1.2305,0.7575,0.9257,0.031255,0,0
1,9,1,2,2,0.49522,0.34049,0.66619,0.50824,0.12753,0.17918,0.85497,0.8575,0.65984,0.65984,3.4694,4.1646,0.19264,0.22382,0.774,0.772,0.325,0.318,0.442,0.456,0.42119,0.40944,3.3585,5.1813,4.4824,5.3946,0.87799,0.84231,0.19305,0.20118,0.89072,0.87322,0.86461,0.80052,0.90554,0.91104,0.8251,0.80195,0.18777,0.43365,0.7493,1,0.98553,0.85028,0.019058,0.0077867,1.2084,0.78855,0.89209,0.010725,-0.01,-0.02584
1,9,1,2,2,1,0.7355,1,1,0.14574,0.12334,0.87003,0.89969,0.73242,0.73242,3.6976,4.4267,0.22478,0.23761,0.691,0.691,0.306,0.305,0.385,0.388,0.43732,0.43634,3.7619,5.7887,5.351,6.4062,0.86412,0.89226,0.18774,0.18981,0.87066,0.92382,0.83292,0.87417,0.90797,0.92366,0.84332,0.85743,0.19344,0.6449,0.74904,1,0.98452,0.89159,-0.0021497,0.0064906,1.2548,0.8251,0.92768,-0.0083972,-0.007,-0.02026
1,9,1,2,3,0.50367,0.3454,1,1,0.04362,0.17097,0.84886,0.83018,0.66817,0.66817,3.5083,4.1904,0.18161,0.20238,0.755,0.755,0.342,0.291,0.436,0.455,0.44332,0.38109,3.443,3.443,4.6468,5.5501,0.85113,0.81509,0.22285,0.20605,0.81323,0.87785,0.79695,0.7723,0.92418,0.86656,0.83385,0.76908,0.17475,0.19632,0.80824,1,0.99917,0.93332,0.11962,0.0093446,1.2082,0.76566,0.8815,0.11399,0.015,0.039735
1,9,1,2,3,1,1,1,1,1,1,0.81453,0.86101,0.939,0.939,3.1149,3.5878,0.23734,0.2493,0.558,0.5575,0.2735,0.2655,0.288,0.295,0.47961,0.47477,4.6585,4.6627,5.5822,6.4355,0.81315,0.86252,0.14755,0.15444,0.77896,0.85687,0.86423,0.85463,0.8639,0.89207,0.76227,0.82494,0.25133,0.18191,0.76353,1,0.98605,0.97425,-0.02483,0.004585,1.185,0.87189,0.79388,-0.029915,-0.009,-0.032258
1,9,1,2,3,1,1,1,1,1,1,0.81799,0.81887,1.1719,1.1719,3.127,3.6077,0.3081,0.31932,0.4285,0.425,0.218,0.2135,0.2075,0.2215,0.50635,0.48616,6.0666,6.1164,7.2978,8.4887,0.78872,0.81856,0.16368,0.12278,0.73891,0.8019,0.8343,0.81664,0.82896,0.81154,0.74573,0.8306,0.15362,0.18376,0.75802,1,0.99933,0.98444,-0.046204,0.0055842,1.1627,0.8053,0.81162,-0.041198,-0.008,-0.03734
1,9,2,1,1,0.076438,0.039097,0.075578,0.03424,0.069589,0.037875,0.82672,0.8581,0.35807,0.35807,5.8098,5.503,0.17886,0.17737,1.367,1.395,0.456,0.448,0.943,0.9,0.3263,0.33632,3.8931,3.815,4.25,3.9448,0.73627,0.81721,0.34935,0.31295,0.79612,0.93373,0.59887,0.73699,0.93861,0.91618,0.70365,0.75556,0.46847,0.72425,0.76303,1,0.99964,0.64456,0.075425,0.0071533,1.2501,0.35823,1.1189,0.05859,0.04,0.058522
1,9,2,1,1,0.069026,0.030128,0.07494,0.029382,0.046525,0.026562,0.83606,0.85459,0.36227,0.36227,4.927,5.251,0.1697,0.17657,1.374,1.4075,0.4495,0.4475,0.933,0.937,0.32624,0.31955,3.8737,3.7811,3.5862,3.7308,0.79323,0.81246,0.32719,0.32033,0.84865,0.93754,0.61276,0.75983,0.94731,0.93818,0.75732,0.72856,1.2276,0.85797,0.74234,1,0.99966,0.65051,0.032817,0.0076891,1.2476,0.37418,1.1004,0.033732,0.009,0.0131
1,9,2,1,1,0.072514,0.024619,0.081627,0.01856,0.059469,0.027155,0.7952,0.85124,0.31072,0.31072,5.2037,5.4618,0.17636,0.19941,1.4475,1.54,0.4865,0.5065,1.0205,0.9795,0.32805,0.33655,3.6767,3.4558,3.5951,3.5467,0.69006,0.76915,0.32733,0.29728,0.80101,0.90806,0.56905,0.72885,0.89979,0.89992,0.69502,0.7009,1.493,0.60055,0.70557,1,0.99542,0.52393,0.1102,0.019994,1.224,0.30108,1.1315,0.062763,0.0205,0.028325
1,9,2,1,2,0.051441,0.057465,0.054335,0.079349,0.041019,0.033128,0.84422,0.82972,0.46165,0.46165,5.6525,4.7375,0.17981,0.19502,1.12,1.133,0.368,0.339,0.752,0.811,0.32994,0.29976,4.7517,3.5305,5.0469,4.1814,0.80256,0.79622,0.35717,0.28428,0.85772,0.90305,0.69208,0.69773,0.94551,0.90697,0.72486,0.71467,0.68069,0.53483,0.7607,1,0.99814,0.7851,0.063607,0.008017,1.228,0.47486,1.052,0.030609,-0.011,-0.019643
1,9,2,1,2,0.042353,0.045415,0.037637,0.07285,0.044699,0.037501,0.85997,0.8425,0.44041,0.44041,5.4909,4.8175,0.18429,0.18093,1.1605,1.1585,0.363,0.3355,0.7825,0.8175,0.31639,0.29267,4.586,3.4527,4.7315,4.1584,0.81138,0.78983,0.36728,0.34645,0.92253,0.93044,0.73355,0.73521,0.97805,0.9429,0.7493,0.72852,0.62783,0.66536,0.80726,1,0.9995,0.75263,0.096246,0.0081802,1.2406,0.51072,1.0256,0.067484,0.008,0.013787
1,9,2,1,2,0.066417,0.03503,0.065654,0.041806,0.065334,0.022408,0.79045,0.82582,0.40537,0.40537,5.6081,4.9133,0.17031,0.17613,1.255,1.258,0.393,0.349,0.85,0.893,0.32116,0.2856,4.2406,3.1797,4.4686,3.9057,0.67431,0.74734,0.34621,0.34048,0.75738,0.89893,0.58629,0.66081,0.86307,0.91275,0.6475,0.71473,0.22027,0.46202,0.83823,1,0.99983,0.6883,0.13116,0.0096834,1.188,0.41423,1.0418,0.09768,0.013,0.020717
