group , participant , session , IDRight , IDLeft , hand , value
2,4,7,3,2,1,0.5177
2,4,7,3,2,1,0.5171
2,4,7,3,2,2,0.51851
2,4,7,3,2,2,0.51773
2,4,7,3,2,2,0.52765
2,5,1,1,1,1,0.52795
2,5,1,1,1,1,0.51304
2,5,1,1,1,1,0.50458
2,5,1,1,1,2,0.49734
2,5,1,1,1,2,0.5215
2,5,1,1,1,2,0.51131
2,5,1,1,2,1,0.54629
2,5,1,1,2,1,0.53347
2,5,1,1,2,1,0.53968
2,5,1,1,2,2,0.52043
2,5,1,1,2,2,0.52992
2,5,1,1,2,2,0.54577
2,5,1,2,1,1,0.5359
2,5,1,2,1,1,0.53864
2,5,1,2,1,1,0.53163
2,5,1,2,1,2,0.51477
2,5,1,2,1,2,0.50694
2,5,1,2,1,2,0.50812
2,5,1,2,2,1,0.53275
2,5,1,2,2,1,0.52543
2,5,1,2,2,1,0.53125
2,5,1,2,2,2,0.50352
2,5,1,2,2,2,0.50128
2,5,1,2,2,2,0.51028
2,5,1,3,1,1,0.53141
2,5,1,3,1,1,0.52496
2,5,1,3,1,1,0.48994
2,5,1,3,1,2,0.54604
2,5,1,3,1,2,0.53833
2,5,1,3,1,2,0.54485
2,5,1,3,2,1,0.50501
2,5,1,3,2,1,0.51475
2,5,1,3,2,1,0.52642
2,5,1,3,2,2,0.48828
2,5,1,3,2,2,0.47756
2,5,1,3,2,2,0.53483
2,5,4,1,1,1,0.53511
2,5,4,1,1,1,0.54518
2,5,4,1,1,1,0.53424
2,5,4,1,1,2,0.51357
2,5,4,1,1,2,0.50726
2,5,4,1,1,2,0.532
2,5,4,1,2,1,0.53424
2,5,4,1,2,1,0.53107
2,5,4,1,2,1,0.53868
2,5,4,1,2,2,0.53763
2,5,4,1,2,2,0.54943
2,5,4,1,2,2,0.54337
2,5,4,2,1,1,0.53486
2,5,4,2,1,1,0.53436
2,5,4,2,1,1,0.53901
2,5,4,2,1,2,0.5303
2,5,4,2,1,2,0.52543
2,5,4,2,1,2,0.53267
2,5,4,2,2,1,0.53277
2,5,4,2,2,1,0.53247
2,5,4,2,2,1,0.53814
2,5,4,2,2,2,0.54235
2,5,4,2,2,2,0.54159
2,5,4,2,2,2,0.53448
2,5,4,3,1,1,0.53578
