group , participant , session , IDRight , IDLeft , hand , value
1,9,1,1,1,2,1.229
1,9,1,1,2,1,1.0615
1,9,1,1,2,1,1.2562
1,9,1,1,2,1,1.2697
1,9,1,1,2,2,1.2519
1,9,1,1,2,2,1.3144
1,9,1,1,2,2,1.2548
1,9,1,2,1,1,1.3468
1,9,1,2,1,1,1.3142
1,9,1,2,1,1,1.2538
1,9,1,2,1,2,1.4077
1,9,1,2,1,2,1.2254
1,9,1,2,1,2,1.3644
1,9,1,2,2,1,1.1503
1,9,1,2,2,1,1.0401
1,9,1,2,2,1,0.98816
1,9,1,2,2,2,1.2572
1,9,1,2,2,2,1.077
1,9,1,2,2,2,1.0323
1,9,1,3,1,1,1.146
1,9,1,3,1,1,1.2999
1,9,1,3,1,1,1.1588
1,9,1,3,1,2,1.3013
1,9,1,3,1,2,1.3419
1,9,1,3,1,2,1.3011
1,9,1,3,2,1,0.96107
1,9,1,3,2,1,0.90668
1,9,1,3,2,1,0.9631
1,9,1,3,2,2,1.1929
1,9,1,3,2,2,1.0275
1,9,1,3,2,2,1.0754
1,9,4,1,1,1,1.1929
1,9,4,1,1,1,1.257
1,9,4,1,1,1,1.2204
1,9,4,1,1,2,1.4015
1,9,4,1,1,2,1.4533
1,9,4,1,1,2,1.3897
1,9,4,1,2,1,1.3418
1,9,4,1,2,1,1.0745
1,9,4,1,2,1,1.1279
1,9,4,1,2,2,1.3675
1,9,4,1,2,2,1.3437
1,9,4,1,2,2,1.316
1,9,4,2,1,1,1.1957
1,9,4,2,1,1,1.2436
1,9,4,2,1,1,1.177
1,9,4,2,1,2,1.5222
1,9,4,2,1,2,1.4852
1,9,4,2,1,2,1.5029
1,9,4,2,2,1,0.91624
1,9,4,2,2,1,0.86259
1,9,4,2,2,1,0.91244
1,9,4,2,2,2,1.0258
1,9,4,2,2,2,1.0619
1,9,4,2,2,2,1.064
1,9,4,3,1,1,1.4167
1,9,4,3,1,1,1.1195
1,9,4,3,1,1,1.1196
1,9,4,3,1,2,1.3846
1,9,4,3,1,2,1.3308
1,9,4,3,1,2,1.3131
1,9,4,3,2,1,0.84638
1,9,4,3,2,1,0.95582
1,9,4,3,2,1,1.0093
1,9,4,3,2,2,1.0716
1,9,4,3,2,2,1.1039
1,9,4,3,2,2,1.0783
1,9,7,1,1,1,1.2366
1,9,7,1,1,1,1.0954
1,9,7,1,1,1,1.1975
1,9,7,1,1,2,1.3574
1,9,7,1,1,2,1.3073
1,9,7,1,1,2,1.4361
1,9,7,1,2,1,1.1802
1,9,7,1,2,1,1.3275
1,9,7,1,2,1,1.1109
1,9,7,1,2,2,1.4811
1,9,7,1,2,2,1.5333
1,9,7,1,2,2,1.3403
1,9,7,2,1,1,1.2325
1,9,7,2,1,1,1.1961
1,9,7,2,1,1,1.1818
1,9,7,2,1,2,1.5096
1,9,7,2,1,2,1.5329
1,9,7,2,1,2,1.5165
1,9,7,2,2,1,0.98303
1,9,7,2,2,1,1.0345
1,9,7,2,2,1,0.99602
1,9,7,2,2,2,1.1282
1,9,7,2,2,2,1.0858
1,9,7,2,2,2,1.0265
1,9,7,3,1,1,1.2059
1,9,7,3,1,1,1.2087
1,9,7,3,1,1,1.1716
1,9,7,3,1,2,1.4582
1,9,7,3,1,2,1.4491
1,9,7,3,1,2,1.4867
1,9,7,3,2,1,1.0017
1,9,7,3,2,1,1.0263
1,9,7,3,2,1,0.92107
1,9,7,3,2,2,1.114
1,9,7,3,2,2,1.0032
1,9,7,3,2,2,0.94458
2,1,1,1,1,1,0.94114
2,1,1,1,1,1,1.0912
2,1,1,1,1,1,1.0329
