group , participant , session , IDRight , IDLeft , hand , value
1,8,1,3,1,1,1.3843
1,8,1,3,1,1,1.3119
1,8,1,3,1,2,1.3955
1,8,1,3,1,2,1.165
1,8,1,3,1,2,1.2299
1,8,1,3,2,1,0.34076
1,8,1,3,2,1,0.31567
1,8,1,3,2,1,0.33182
1,8,1,3,2,2,0.34036
1,8,1,3,2,2,0.31558
1,8,1,3,2,2,0.33169
1,8,4,1,1,1,1.3929
1,8,4,1,1,1,1.2223
1,8,4,1,1,1,1.2813
1,8,4,1,1,2,1.1344
1,8,4,1,1,2,1.3697
1,8,4,1,1,2,1.4221
1,8,4,1,2,1,1.1512
1,8,4,1,2,1,1.1389
1,8,4,1,2,1,1.4516
1,8,4,1,2,2,1.1216
1,8,4,1,2,2,1.0522
1,8,4,1,2,2,1.4525
1,8,4,2,1,1,1.2417
1,8,4,2,1,1,1.2569
1,8,4,2,1,1,1.1201
1,8,4,2,1,2,1.2495
1,8,4,2,1,2,1.2313
1,8,4,2,1,2,1.1158
1,8,4,2,2,1,0.59642
1,8,4,2,2,1,0.58023
1,8,4,2,2,1,0.49769
1,8,4,2,2,2,0.59707
1,8,4,2,2,2,0.58105
1,8,4,2,2,2,0.49778
1,8,4,3,1,1,1.3475
1,8,4,3,1,1,1.2001
1,8,4,3,1,1,1.2243
1,8,4,3,1,2,1.2852
1,8,4,3,1,2,1.1819
1,8,4,3,1,2,1.1429
1,8,4,3,2,1,0.27811
1,8,4,3,2,1,0.25873
1,8,4,3,2,1,0.22447
1,8,4,3,2,2,0.27802
1,8,4,3,2,2,0.25878
1,8,4,3,2,2,0.22465
1,8,7,1,1,1,1.3468
1,8,7,1,1,1,1.4145
1,8,7,1,1,1,1.1389
1,8,7,1,1,2,1.1774
1,8,7,1,1,2,1.4118
1,8,7,1,1,2,1.3264
1,8,7,1,2,1,1.0138
1,8,7,1,2,1,1.1082
1,8,7,1,2,1,1.0429
1,8,7,1,2,2,0.93815
1,8,7,1,2,2,1.1054
1,8,7,1,2,2,0.9848
1,8,7,2,1,1,1.3301
1,8,7,2,1,1,1.1036
1,8,7,2,1,1,1.3193
1,8,7,2,1,2,1.2182
1,8,7,2,1,2,1.2332
1,8,7,2,1,2,1.2076
1,8,7,2,2,1,0.55784
1,8,7,2,2,1,0.51868
1,8,7,2,2,1,0.49184
1,8,7,2,2,2,0.55795
1,8,7,2,2,2,0.51885
1,8,7,2,2,2,0.49167
1,8,7,3,1,1,1.0321
1,8,7,3,1,1,1.0627
1,8,7,3,1,1,1.041
1,8,7,3,1,2,1.0726
1,8,7,3,1,2,1.1705
1,8,7,3,1,2,1.1017
1,8,7,3,2,1,0.24178
1,8,7,3,2,1,0.23753
1,8,7,3,2,1,0.24595
1,8,7,3,2,2,0.24191
1,8,7,3,2,2,0.23721
1,8,7,3,2,2,0.24588
1,9,1,1,1,1,1.9106
1,9,1,1,1,1,1.8207
1,9,1,1,1,1,1.9727
1,9,1,1,1,2,1.845
1,9,1,1,1,2,1.5547
1,9,1,1,1,2,1.8192
1,9,1,1,2,1,1.451
1,9,1,1,2,1,1.2017
1,9,1,1,2,1,1.2048
1,9,1,1,2,2,1.4482
1,9,1,1,2,2,1.2449
1,9,1,1,2,2,1.2044
1,9,1,2,1,1,1.5517
1,9,1,2,1,1,1.6254
1,9,1,2,1,1,1.4905
1,9,1,2,1,2,1.5529
1,9,1,2,1,2,1.704
1,9,1,2,1,2,1.4902
1,9,1,2,2,1,0.91655
1,9,1,2,2,1,0.76911
1,9,1,2,2,1,0.69808
1,9,1,2,2,2,0.91666
1,9,1,2,2,2,0.76906
1,9,1,2,2,2,0.69824
1,9,1,3,1,1,1.3845
1,9,1,3,1,1,1.3084
1,9,1,3,1,1,1.3128
1,9,1,3,1,2,1.4487
1,9,1,3,1,2,1.2996
1,9,1,3,1,2,1.2554
1,9,1,3,2,1,0.78206
1,9,1,3,2,1,0.55389
1,9,1,3,2,1,0.42616
1,9,1,3,2,2,0.78212
1,9,1,3,2,2,0.5536
1,9,1,3,2,2,0.42605
1,9,4,1,1,1,1.3724
1,9,4,1,1,1,1.4291
1,9,4,1,1,1,1.4007
1,9,4,1,1,2,1.4028
1,9,4,1,1,2,1.4263
1,9,4,1,1,2,1.4549
1,9,4,1,2,1,1.1305
1,9,4,1,2,1,1.054
1,9,4,1,2,1,0.99798
1,9,4,1,2,2,1.131
1,9,4,1,2,2,0.90561
1,9,4,1,2,2,0.97883
1,9,4,2,1,1,1.1336
1,9,4,2,1,1,1.1574
1,9,4,2,1,1,1.2519
1,9,4,2,1,2,1.1335
1,9,4,2,1,2,1.158
1,9,4,2,1,2,1.2506
1,9,4,2,2,1,0.47987
1,9,4,2,2,1,0.52649
1,9,4,2,2,1,0.49905
1,9,4,2,2,2,0.47894
1,9,4,2,2,2,0.5266
1,9,4,2,2,2,0.49907
1,9,4,3,1,1,1.1889
1,9,4,3,1,1,1.0827
1,9,4,3,1,1,1.0217
1,9,4,3,1,2,1.1875
1,9,4,3,1,2,1.0823
1,9,4,3,1,2,1.0207
1,9,4,3,2,1,0.28369
1,9,4,3,2,1,0.29218
1,9,4,3,2,1,0.313
1,9,4,3,2,2,0.28373
1,9,4,3,2,2,0.29276
1,9,4,3,2,2,0.31318
1,9,7,1,1,1,1.4411
1,9,7,1,1,1,1.4228
1,9,7,1,1,1,1.4808
1,9,7,1,1,2,1.4371
1,9,7,1,1,2,1.4992
1,9,7,1,1,2,1.481
1,9,7,1,2,1,1.0753
1,9,7,1,2,1,1.1049
1,9,7,1,2,1,0.99938
1,9,7,1,2,2,1.0722
1,9,7,1,2,2,1.1542
1,9,7,1,2,2,0.9994
1,9,7,2,1,1,1.2311
1,9,7,2,1,1,1.2334
1,9,7,2,1,1,1.1169
1,9,7,2,1,2,1.2292
1,9,7,2,1,2,1.2361
1,9,7,2,1,2,1.1637
1,9,7,2,2,1,0.52253
1,9,7,2,2,1,0.54167
1,9,7,2,2,1,0.461
1,9,7,2,2,2,0.5216
1,9,7,2,2,2,0.54178
1,9,7,2,2,2,0.46085
1,9,7,3,1,1,1.0926
1,9,7,3,1,1,1.0783
1,9,7,3,1,1,1.0894
1,9,7,3,1,2,1.0926
1,9,7,3,1,2,1.0785
1,9,7,3,1,2,1.0868
1,9,7,3,2,1,0.2998
1,9,7,3,2,1,0.2786
1,9,7,3,2,1,0.23737
1,9,7,3,2,2,0.29993
1,9,7,3,2,2,0.27818
1,9,7,3,2,2,0.23784
2,1,1,1,1,1,2.255
2,1,1,1,1,1,2.1199
2,1,1,1,1,1,2.5888
2,1,1,1,1,2,1.8253
2,1,1,1,1,2,1.6173
2,1,1,1,1,2,2.1409
2,1,1,1,2,1,1.2289
2,1,1,1,2,1,1.3118
2,1,1,1,2,1,1.3791
2,1,1,1,2,2,1.1799
2,1,1,1,2,2,1.3597
2,1,1,1,2,2,1.2708
2,1,1,2,1,1,1.6231
2,1,1,2,1,1,1.6455
2,1,1,2,1,1,1.6006
2,1,1,2,1,2,1.5362
2,1,1,2,1,2,1.3999
2,1,1,2,1,2,1.515
2,1,1,2,2,1,1.0222
2,1,1,2,2,1,0.80418
2,1,1,2,2,1,0.86853
2,1,1,2,2,2,1.0196
2,1,1,2,2,2,0.78942
