grp,pp,S,DID,peakVelL,peakVelR,MTL,MTR,accTimeL,accTimeR,decTimeL,decTimeR,accQL,accQR,IPerfL,IPerfR,IPerfEfL,IPerfEfR,HarmonicityL,HarmonicityR,fL,fR,vfTrajCircularityL,vfTrajCircularityR,vfCircularityL,vfCircularityR,q1L,q1R,q2L,q2R,q3L,q3R,q4L,q4R,maxangleL,maxangleR,MI,rho,flsPC,flsAmp,phDiffMean,phDiffStd,d4D,d3D,d2D,d1D,minPeakDelay,minPeakDelayNorm
2,4,3,1,0.80603,0.74801,2.045,2.053,0.675,0.658,1.35,1.362,0.33333,0.312,2.6024,2.5923,-1.2594,-1.2676,0.24302,0.066516,0.23353,0.23353,0.74619,0.7614,0.39287,0.35002,0.95633,0.93322,0.69981,0.74565,0.86094,0.8204,0.6583,0.65431,2.7602,1.8644,0.76545,1,0.9975,0.41561,0.051163,0.0034945,1.2334,0.47479,1.0583,0.04593,0.035,0.03423
2,4,3,2,0.82907,0.81739,3.045,1.0065,1.2055,0.3195,1.834,0.6605,0.39083,0.33808,1.7478,3.9742,-0.84628,-2.5427,0.38865,0.20495,0.16276,0.48177,0.73074,0.82028,0.60848,0.32356,0.94955,0.92233,0.57107,0.77833,0.86473,0.86394,0.58056,0.72769,3.1416,1.2339,0.22302,3,0.86285,1.0534,-1.2924,0.43552,1.1117,0.99588,0.86651,-1.06,1e-06,1.9871e-06
2,4,3,2,0.80864,0.84405,2.533,0.846,0.8915,0.319,1.6645,0.5165,0.34492,0.39324,2.101,4.7281,-0.99896,-2.9983,0.23755,1,0.19531,0.58594,0.76035,0.83998,0.43998,0.28051,0.93161,0.92943,0.68281,0.82912,0.89368,0.86859,0.61181,0.74828,3.1416,1.146,0.23902,3,0.7716,1.0503,-1.7698,0.46352,1.1698,1.0513,0.91003,-1.4053,-4.25e-05,-0.00010047
2,4,3,2,0.83894,0.81332,2.5595,0.8535,0.92,0.318,1.6905,0.518,0.3569,0.38436,2.0793,4.6866,-1.0017,-2.9897,0.18448,1,0.20054,0.60163,0.71907,0.82007,0.46447,0.29355,0.95321,0.89984,0.63707,0.80357,0.95127,0.87196,0.60474,0.73738,2.4059,3.1416,0.23976,3,0.80867,1.124,-1.6967,0.45171,1.1674,1.038,0.91428,-1.2276,-4.8e-05,-0.00011248
2,4,3,3,0.8813,0.79759,1.712,0.576,0.562,0.257,1.145,0.307,0.31911,0.45927,3.1086,4.513,-1.4651,-4.1868,0.10211,1,0.2917,0.86242,0.78797,0.80285,0.39222,0.19059,0.95384,0.89491,0.75575,0.83873,0.94274,0.74782,0.62054,0.74514,1.7286,1.0425,0.26685,3,0.67326,0.74905,-1.8119,0.35304,1.1493,1.0607,0.8578,-1.8359,-2.3e-05,-7.9861e-05
2,4,3,3,0.87054,0.80124,1.852,0.618,0.605,0.256,1.169,0.333,0.33954,0.44539,2.8736,4.2062,-1.3648,-3.9279,0.099798,1,0.27391,0.83365,0.74219,0.80945,0.42231,0.18433,0.92687,0.89173,0.66054,0.81927,0.95389,0.79263,0.64508,0.74223,2.0288,1.2108,0.23609,3,0.6968,0.80037,-1.5951,0.38635,1.1576,1.0693,0.87598,-1.4425,-5.9e-05,-0.00019094
2,4,3,3,0.8808,0.78251,1.643,0.5525,0.541,0.245,1.095,0.2885,0.33537,0.46592,3.2392,4.7049,-1.5381,-4.3202,0.094187,1,0.3066,0.91979,0.73516,0.79112,0.41026,0.19222,0.94232,0.83674,0.67161,0.81774,0.95343,0.78459,0.65764,0.72578,3.1416,3.1416,0.21586,3,0.70885,0.75782,-1.5435,0.38781,1.1283,1.0451,0.84171,-1.2084,-4.9e-05,-0.00017738
2,5,1,1,0.78264,0.71094,1.6975,1.6395,0.626,0.607,1.0525,1.0645,0.37386,0.36329,3.1352,3.2461,-1.4849,-1.5311,0.13736,0.11703,0.30227,0.30227,0.71263,0.71736,0.34452,0.32283,0.86552,0.85044,0.64183,0.58817,0.90049,0.78069,0.67938,0.66635,3.1416,2.9596,0.76359,1,0.99942,0.54127,0.065534,0.0085897,1.1826,0.35457,1.0532,0.058773,0.0055,0.0064801
2,5,1,1,0.58912,0.5446,1.879,1.855,0.697,0.6705,1.189,1.23,0.36259,0.35216,2.8323,2.869,-1.357,-1.4007,0.15606,0.11177,0.26537,0.26537,0.66757,0.64956,0.42538,0.47856,0.73616,0.70312,0.58272,0.57803,0.71328,0.68866,0.63189,0.61085,3.1416,2.9533,0.75221,1,0.99219,0.4442,0.054483,0.0079021,1.1356,0.36421,1.0298,0.044497,-0.0025,-0.002661
2,5,1,1,0.7201,0.74089,1.7275,1.6945,0.6105,0.6,1.1435,1.1465,0.35163,0.34092,3.0808,3.1407,-1.428,-1.4506,0.095725,0.09033,0.27302,0.27302,0.69575,0.73627,0.3506,0.34089,0.80124,0.81454,0.62051,0.62324,0.83903,0.85046,0.62388,0.66398,3.1416,3.0796,0.75167,1,0.99819,0.48396,0.021186,0.0041926,1.1612,0.29605,1.058,0.01868,0.0005,0.00057887
2,5,1,2,0.73547,0.85818,2.5655,0.736,1.052,0.311,1.443,0.423,0.41859,0.43093,2.0745,5.4348,-0.9963,-3.3955,0.38696,0.28407,0.18989,0.67817,0.72432,0.82416,0.40642,0.18841,0.71289,0.86005,0.63383,0.80965,0.89147,0.84291,0.62909,0.78182,3.1416,1.1083,0.061808,3.5,0.9718,1.2288,-1.2057,0.96124,1.1593,1.1199,0.93124,-0.058704,-7.5e-06,-2.038e-05
2,5,1,2,0.60769,0.83625,3.322,0.953,1.3915,0.338,1.9345,0.617,0.41641,0.35762,1.602,4.1973,-0.78262,-2.6595,0.41698,0.1751,0.14291,0.52996,0.65534,0.805,0.54363,0.2628,0.72617,0.87189,0.57001,0.76773,0.79608,0.87087,0.58593,0.7267,2.9589,2.1804,0.043274,3.7083,0.79968,1.0786,-0.88406,0.98471,1.1381,1.0479,0.94835,-9.8992,-8.25e-05,-0.00017314
2,5,1,2,0.71757,0.77858,2.0015,1.05,0.725,0.388,1.2245,0.639,0.38046,0.36938,2.659,3.8095,-1.287,-2.3605,0.21927,0.11726,0.25577,0.51153,0.71168,0.7642,0.36866,0.23125,0.81116,0.82667,0.64811,0.71461,0.83556,0.82855,0.63194,0.69585,3.1416,1.5708,0.058897,2,0.66996,0.96157,0.51659,0.79083,1.1562,1.0067,0.95643,-0.51894,-5.8e-05,-0.00011048
2,5,1,3,0.81383,0.83764,1.494,0.418,0.559,0.207,0.948,0.207,0.38571,0.50245,3.5622,6.2188,-1.7156,-5.5938,0.1404,1,0.31595,1.1776,0.74967,0.80551,0.33262,0.14258,0.87763,0.79603,0.70633,0.8696,0.90681,0.8104,0.6591,0.73756,3.1416,1.0255,0.042194,3.7273,0.74101,0.64499,-3.0512,0.98591,1.1634,1.1126,0.90697,-17.158,-2.7e-05,-0.00012919
2,5,1,3,0.57246,0.8145,1.8795,0.415,0.78,0.204,1.0745,0.207,0.41678,0.49867,2.8316,6.2638,-1.3908,-5.5138,0.33036,1,0.26334,1.196,0.67055,0.78542,0.53463,0.1501,0.70918,0.77183,0.58455,0.84186,0.74246,0.81112,0.62891,0.70834,2.6361,0.78946,0.04199,4.5,0.61259,0.51827,1.8261,0.99243,1.0978,0.99601,0.88336,-1.6375,-2.05e-05,-9.8795e-05
2,5,1,3,0.87981,0.77954,1.7415,0.401,0.766,0.201,1.0435,0.2,0.43568,0.50577,3.0561,6.4824,-1.4971,-5.8905,0.35441,1,0.27432,1.218,0.82529,0.78514,0.36511,0.14132,0.93528,0.76944,0.74587,0.82563,0.92865,0.77343,0.7141,0.72375,3.1416,1.0038,0.032563,4.5,0.55671,0.46559,-1.1033,0.97486,1.1588,1.1146,0.89781,-1.4832,1e-05,4.9875e-05
2,5,2,1,0.81397,0.83126,1.694,1.7015,0.529,0.5805,1.1585,1.065,0.31715,0.35821,3.1416,3.1278,-1.5287,-1.5238,0.064913,0.10488,0.29064,0.29064,0.77608,0.7941,0.36345,0.34846,0.8914,0.89098,0.69498,0.72348,0.90946,0.92956,0.66682,0.72853,1.4323,2.0303,0.63772,1,0.99839,0.51111,0.36666,0.020503,1.2371,0.62466,1.0162,0.31653,0.2325,0.2745
2,5,2,1,0.82954,0.79706,1.654,1.654,0.5325,0.651,1.0775,1.006,0.3155,0.39585,3.2176,3.2176,-1.5473,-1.5582,0.098964,0.10959,0.29948,0.29948,0.79095,0.79609,0.32735,0.28407,0.88817,0.90012,0.70508,0.75629,0.93703,0.84617,0.71542,0.72408,1.5708,1.8784,0.62551,1,0.9972,0.51679,0.39791,0.024786,1.2352,0.58594,1.0547,0.3659,0.000155,0.00018742
2,5,2,1,0.81743,0.82087,1.2415,1.2405,0.454,0.543,0.794,0.706,0.36222,0.4334,4.2867,4.2904,-2.0547,-2.0474,0.077666,0.10675,0.39378,0.39378,0.79903,0.82448,0.27306,0.22671,0.89027,0.84518,0.76889,0.7985,0.85595,0.87108,0.7047,0.77619,1.6617,1.7838,0.65163,1,0.99951,0.66749,0.30199,0.015282,1.2418,0.51605,1.082,0.28016,0.1545,0.24889
2,5,2,2,0.73609,0.82161,1.926,0.664,0.667,0.312,1.255,0.357,0.33853,0.46055,2.7632,6.0241,-1.3457,-3.8114,0.13764,1,0.25755,0.7834,0.73653,0.81566,0.3859,0.18291,0.79782,0.81717,0.63072,0.79379,0.92024,0.85769,0.68319,0.77008,2.1214,1.1604,0.076667,3,0.70191,0.85042,-1.7036,0.72916,1.1939,1.0849,0.95033,-0.63091,-1e-05,-3.012e-05
2,5,2,2,0.7266,0.84129,1.8635,0.6675,0.6585,0.301,1.197,0.367,0.36441,0.45777,2.856,5.9925,-1.3743,-3.7665,0.14669,1,0.27302,0.74555,0.73104,0.83601,0.39407,0.18777,0.78573,0.83936,0.61736,0.8351,0.9089,0.86417,0.66799,0.80113,3.1416,1.0427,0.072426,2.7308,0.86509,1.0553,1.1244,0.99649,1.1853,1.0913,0.92658,-14.286,-1.25e-05,-3.7453e-05
2,5,2,2,0.74361,0.8588,1.837,0.629,0.696,0.293,1.196,0.338,0.36526,0.46646,2.8971,6.3593,-1.3791,-4.0523,0.18022,1,0.26984,0.78382,0.70847,0.86585,0.38906,0.18674,0.74988,0.87421,0.60599,0.87587,0.95214,0.86772,0.63899,0.8261,1.9475,1.0966,0.16,3,0.85015,0.98478,-0.25407,0.54176,1.1863,1.1659,0.93407,-0.45106,2.9e-05,9.221e-05
2,5,2,3,0.7679,0.80596,1.8445,0.4275,0.6705,0.212,1.219,0.2145,0.3509,0.4951,2.8855,6.0806,-1.4103,-5.5923,0.13691,1,0.26537,1.1889,0.75749,0.79946,0.40182,0.14659,0.84598,0.79597,0.63523,0.81635,0.95146,0.79185,0.6754,0.77594,3.1416,0.95598,0.030175,4.5,0.59152,0.50494,0.55585,0.96642,1.1672,1.0855,0.90326,-0.67957,-9.5e-06,-4.4444e-05
2,5,2,3,0.81127,0.82203,1.5955,0.4125,0.577,0.2015,1.0465,0.204,0.34504,0.49703,3.3356,6.3017,-1.596,-5.9652,0.089162,1,0.30768,1.1772,0.7322,0.8389,0.34281,0.15037,0.87319,0.83072,0.62905,0.86641,0.94738,0.82203,0.65325,0.79814,3.1416,0.99075,0.025709,3.5,0.4449,0.38636,2.2055,0.95755,1.1858,1.1316,0.91601,-0.92203,4.5e-06,2.1818e-05
2,5,2,3,0.75652,0.82361,1.559,0.423,0.531,0.206,1.0085,0.214,0.3411,0.48927,3.4137,6.1453,-1.6453,-5.686,0.1004,1,0.313,1.2395,0.72428,0.81054,0.35271,0.12786,0.81808,0.80336,0.6649,0.8457,0.90142,0.81692,0.65745,0.77106,2.3454,1.0305,0.037824,3.5,0.71784,0.59518,3.0413,0.97238,1.165,1.085,0.91941,-0.52177,-8e-06,-3.7825e-05
2,5,3,1,0.84664,0.84869,1.294,1.3205,0.3915,0.467,0.903,0.847,0.2997,0.3602,4.1128,4.0303,-1.9749,-1.9594,0.059419,0.086754,0.38147,0.38147,0.79243,0.83129,0.35831,0.30038,0.89225,0.9299,0.7095,0.77793,0.92446,0.88572,0.67652,0.73067,1.5164,2.7414,0.64627,1,0.9902,0.59739,0.4156,0.016637,1.2407,0.66277,0.99843,0.39205,0.169,0.26121
2,5,3,1,0.78745,0.74612,1.5115,1.5555,0.419,0.623,1.0755,0.8825,0.29359,0.40542,3.521,3.4214,-1.7169,-1.6351,0.046233,0.098462,0.33031,0.33031,0.75877,0.74196,0.34553,0.2864,0.87928,0.82825,0.66974,0.73592,0.89381,0.7688,0.65738,0.67655,1.6557,1.5708,0.58359,1,0.99925,0.58476,0.45586,0.031551,1.1906,0.59184,1.02,0.40042,0.268,0.35461
2,5,3,1,0.75752,0.80693,1.316,1.312,0.3835,0.5315,0.911,0.785,0.30017,0.40302,4.044,4.0563,-1.9459,-1.956,0.052007,0.07715,0.37692,0.37692,0.70778,0.78629,0.34968,0.23643,0.87813,0.87271,0.66651,0.77217,0.87218,0.83924,0.63581,0.72752,1.4819,1.5708,0.7775,1,0.99406,0.60789,0.35977,0.020631,1.2239,0.53646,1.0577,0.31173,0.2025,0.30775
2,5,3,2,0.75589,0.82636,1.689,0.78,0.585,0.313,1.139,0.46,0.32809,0.40027,3.1509,5.1282,-1.4994,-3.2453,0.14198,0.30379,0.2917,0.63413,0.72171,0.82516,0.3515,0.24498,0.7883,0.85365,0.62068,0.78059,0.89087,0.89888,0.66437,0.80028,2.0148,1.2528,0.063189,2.1739,0.99242,1.1165,2.6498,0.98209,1.1652,1.0879,0.93301,-15.293,5e-06,1.2821e-05
2,5,3,2,0.74706,0.80287,1.3485,0.575,0.447,0.281,0.895,0.3015,0.33939,0.47539,3.9466,6.9565,-1.9179,-4.4011,0.094468,1,0.37435,0.89518,0.77103,0.80127,0.32747,0.15959,0.79802,0.81603,0.68564,0.80712,0.94594,0.80159,0.68674,0.79248,1.5708,0.9864,0.031939,2.5,0.36999,0.39816,-0.33397,0.97588,1.1846,1.1047,0.94004,-0.42865,-2.2e-05,-7.6522e-05
2,5,3,2,0.68796,0.78382,1.5385,0.599,0.4755,0.282,1.066,0.317,0.32158,0.47156,3.4592,6.6778,-1.6841,-4.252,0.08418,0.71233,0.313,0.8138,0.76007,0.80073,0.40742,0.19474,0.77398,0.82156,0.63592,0.81179,0.91759,0.8398,0.66432,0.76799,1.8905,1.1004,0.043462,2.5,0.82128,0.92643,-2.9961,0.91574,1.1694,1.0695,0.95096,-0.58211,-5e-06,-1.6694e-05
2,5,3,3,0.74028,0.83331,1.3785,0.461,0.4945,0.223,0.9085,0.237,0.35271,0.48696,3.8607,5.6387,-1.8967,-5.2711,0.10579,1,0.36798,1.0615,0.76333,0.81947,0.29111,0.17144,0.81229,0.81672,0.69765,0.83737,0.89585,0.82888,0.71853,0.80281,1.6611,0.87628,0.078394,3,0.6494,0.61794,2.3402,0.58498,1.1946,1.0873,0.9196,0.20636,9e-06,3.9046e-05
2,5,3,3,0.79277,0.82829,1.374,0.481,0.388,0.2345,0.934,0.2495,0.28949,0.4884,3.8733,5.4043,-1.8892,-5.1027,0.078493,1,0.38422,1.0886,0.7944,0.83255,0.34707,0.16846,0.8528,0.80005,0.71446,0.8474,0.93653,0.85622,0.71746,0.79058,3.1416,0.83085,0.044707,2.8333,0.75135,0.70289,-1.3671,0.97737,1.2024,1.1373,0.92302,-5.3752,0,0
2,5,3,3,0.83662,0.85366,1.2655,0.415,0.4025,0.211,0.8415,0.206,0.32598,0.5045,4.2054,6.2638,-2.0545,-5.9137,0.075527,1,0.38147,1.2207,0.79527,0.85634,0.33756,0.13925,0.92646,0.81184,0.72535,0.88138,0.93356,0.86504,0.74496,0.80081,3.1416,0.8526,0.042376,3.2,0.48615,0.40521,2.8416,0.96591,1.226,1.1756,0.94169,-1.4672,2.5e-06,1.2048e-05
2,7,1,1,0.81839,0.7326,2.149,2.183,0.803,0.821,1.3735,1.319,0.36514,0.38796,2.4765,2.438,-1.1572,-1.167,0.11308,0.2109,0.21391,0.21391,0.71492,0.75308,0.37302,0.33544,0.93697,0.86475,0.65831,0.73004,0.87184,0.79751,0.66871,0.66272,1.7137,2.9552,0.71815,1,0.99659,0.37975,-0.02221,0.0082043,1.2259,0.32341,1.1255,-0.0062991,0.0035,0.0032573
2,7,1,1,0.71886,0.71652,2.0435,2.0525,0.6505,0.7775,1.389,1.2735,0.33956,0.39079,2.6043,2.593,-1.2439,-1.2285,0.085618,0.1802,0.24651,0.24651,0.68632,0.72017,0.38581,0.33931,0.88745,0.87113,0.68965,0.68462,0.80827,0.81349,0.60796,0.64771,2.2888,3.1416,0.71325,1,0.99989,0.46068,-0.0085815,0.0074917,1.2152,0.32158,1.1209,0.0071975,0.0285,0.027893
2,7,1,1,0.7405,0.79563,1.9405,1.909,0.643,0.7495,1.2385,1.1615,0.33773,0.39051,2.7426,2.7878,-1.2922,-1.3111,0.070095,0.11698,0.26117,0.26117,0.69324,0.78289,0.39838,0.3048,0.88723,0.9082,0.68342,0.75552,0.77403,0.82957,0.60646,0.69314,3.1179,3.0237,0.74358,1,0.99987,0.49228,-0.022509,0.0081358,1.2234,0.30349,1.1326,-0.012363,0.0395,0.040711
2,7,1,2,0.78426,0.79722,1.76,1.7345,0.5705,0.659,1.122,1.0425,0.34326,0.38765,3.0238,2.3061,-1.4212,-1.4371,0.063282,0.11994,0.29871,0.29871,0.721,0.77829,0.3452,0.29095,0.92276,0.87329,0.70264,0.73184,0.80346,0.869,0.61302,0.71399,3.1416,3.1416,0.73763,1,0.99936,0.53713,0.0074497,0.010553,1.2131,0.36004,1.0896,0.019015,0.0295,0.033523
2,7,1,2,0.69682,0.74675,1.8155,1.783,0.592,0.632,1.221,1.1655,0.32995,0.35441,2.9316,2.2435,-1.4,-1.4151,0.065672,0.09925,0.25699,0.25699,0.65242,0.75502,0.37889,0.32383,0.91977,0.88951,0.61132,0.71915,0.78326,0.80593,0.59568,0.6525,3.1416,2.1902,0.73357,1,0.99966,0.48052,0.0053494,0.0089308,1.1943,0.34779,1.0709,0.013169,0.032,0.035252
2,7,1,2,0.69933,0.76616,1.978,1.965,0.638,0.743,1.37,1.201,0.32936,0.38449,2.6906,2.0356,-1.2838,-1.2764,0.083709,0.14035,0.22786,0.22786,0.64644,0.74801,0.41068,0.30187,0.90392,0.90696,0.67264,0.73431,0.74121,0.84637,0.59644,0.64315,2.2933,3.1416,0.70534,1,0.99984,0.43437,-0.012515,0.027113,1.1838,0.34845,1.0655,0.0067345,0.043,0.043478
2,7,1,3,0.7512,0.72582,1.45,1.445,0.429,0.491,0.974,0.891,0.3096,0.36608,3.6703,1.7989,-1.7311,-1.6959,0.049152,0.064348,0.36439,0.36439,0.74216,0.7144,0.34176,0.26421,0.93622,0.85269,0.69474,0.66547,0.80666,0.73961,0.60566,0.66969,1.678,1.3535,0.67596,1,0.98625,0.72041,0.016447,0.012547,1.1365,0.43022,0.99045,0.039929,0.045,0.062069
2,7,1,3,0.80392,0.84231,1.386,1.36,0.451,0.5165,0.9295,0.83,0.33933,0.38578,3.8398,1.9114,-1.8142,-1.7818,0.068853,0.070194,0.36439,0.36439,0.77798,0.804,0.31551,0.26853,0.94821,0.89651,0.71066,0.72289,0.85833,0.8134,0.66788,0.76643,3.1064,1.5708,0.76256,1,0.99095,0.71028,0.026152,0.0085809,1.1768,0.48424,1.001,0.039264,0.04,0.05772
2,7,1,3,0.71865,0.73792,1.536,1.552,0.4645,0.555,1.0945,0.974,0.29805,0.36939,3.4648,1.6749,-1.6421,-1.6111,0.046072,0.088021,0.32552,0.32552,0.70852,0.74223,0.34774,0.28181,0.90391,0.88102,0.66302,0.73022,0.79072,0.78045,0.58588,0.6556,3.1416,2.3906,0.74626,1,0.99883,0.61094,-0.007084,0.0063597,1.1552,0.43726,1.0038,0.01412,0.0455,0.059245
2,7,2,1,0.79614,0.84795,1.441,1.4955,0.5505,0.5845,0.9275,0.8635,0.37164,0.39888,3.6934,3.5586,-1.7476,-1.702,0.069947,0.17496,0.34555,0.34555,0.79043,0.82577,0.31743,0.28324,0.91345,0.90814,0.72259,0.80063,0.85058,0.89958,0.733,0.76473,2.2893,2.4562,0.72772,1,0.99945,0.60402,0.0015926,0.0024806,1.273,0.36165,1.1646,0.0029586,0.024,0.03331
2,7,2,1,0.82359,0.8379,1.5415,1.579,0.549,0.543,0.9815,0.9555,0.34832,0.40047,3.4524,3.3705,-1.6381,-1.5856,0.055086,0.13437,0.31707,0.31707,0.80078,0.83402,0.29297,0.29551,0.95029,0.92626,0.73993,0.79665,0.82004,0.88668,0.71169,0.74612,2.0071,1.6529,0.73543,1,0.9997,0.587,0.0056573,0.0039278,1.2684,0.32505,1.1618,0.0083494,0.023,0.029841
2,7,2,1,0.7934,0.7836,1.561,1.543,0.528,0.583,1.025,0.946,0.33999,0.38738,3.4093,3.4491,-1.6246,-1.6402,0.042121,0.10688,0.32552,0.32552,0.7452,0.80601,0.29802,0.31609,0.91393,0.88498,0.73963,0.75398,0.81119,0.86654,0.68306,0.73126,1.5708,3.1416,0.772,1,0.99855,0.56355,0.056432,0.0043895,1.2476,0.36788,1.1383,0.043333,0.034,0.043562
2,7,2,2,0.87496,0.87413,1.2355,1.215,0.49,0.519,0.7485,0.7075,0.39637,0.41608,4.3075,3.2922,-2.0435,-2.0961,0.14909,0.22324,0.40303,0.40303,0.84742,0.84367,0.3043,0.2594,0.92377,0.92102,0.78271,0.80727,0.88902,0.88354,0.80788,0.79479,3.1416,2.0016,0.7425,1,0.9882,0.62283,0.05653,0.032676,1.255,0.58469,1.0384,0.048039,0.022,0.035613
2,7,2,2,0.82654,0.82135,1.3895,1.3985,0.46,0.5565,0.917,0.8525,0.33268,0.3943,3.8301,2.8602,-1.8371,-1.8023,0.08398,0.11418,0.34877,0.34877,0.80163,0.80602,0.33631,0.26886,0.94605,0.9316,0.74354,0.79166,0.85165,0.85311,0.72353,0.74185,1.9091,1.516,0.82113,1,0.99985,0.6153,0.07269,0.0028664,1.2457,0.46031,1.0824,0.068483,0.066,0.094998
2,7,2,2,0.86424,0.87475,1.3775,1.3765,0.4765,0.541,0.9085,0.84,0.34393,0.3942,3.8635,2.906,-1.8532,-1.8309,0.077911,0.13887,0.35383,0.35383,0.81609,0.84351,0.32854,0.27347,0.95639,0.94584,0.76124,0.82384,0.87811,0.8754,0.75167,0.7815,2.2567,1.722,0.80907,1,0.99992,0.62499,0.051952,0.0024481,1.2576,0.47982,1.0905,0.049917,0.04,0.058076
2,7,2,3,0.71618,0.87096,2.048,0.468,0.8265,0.232,1.189,0.232,0.41804,0.5,2.5986,5.5544,-1.228,-5.1032,0.19432,1,0.23438,1.0645,0.70794,0.82991,0.28219,0.15297,0.78962,0.8401,0.65086,0.86698,0.80846,0.80039,0.68531,0.80454,1.6868,0.96497,0.034553,4.5,0.52792,0.4979,0.15858,0.99622,1.1826,1.1347,0.93074,-0.88955,-5e-06,-2.1368e-05
2,7,2,3,0.79093,0.82535,2.047,0.442,0.814,0.2215,1.219,0.219,0.3891,0.5,2.5999,5.8811,-1.2185,-4.9221,0.14459,1,0.23872,1.1393,0.74379,0.76932,0.35272,0.17528,0.88448,0.796,0.67345,0.76764,0.82163,0.73389,0.6986,0.75103,2.3605,1.5708,0.052094,5,0.08145,0.072049,-2.7876,0.99297,1.1216,1.0656,0.88811,-0.47033,1e-05,4.5249e-05
2,7,2,3,0.66978,0.8644,1.8845,0.458,0.687,0.231,1.171,0.224,0.36365,0.50505,2.8241,5.6757,-1.3529,-5.3128,0.13743,1,0.26252,1.0921,0.69693,0.8405,0.37974,0.15264,0.80517,0.84425,0.58434,0.8465,0.75194,0.80785,0.6305,0.84283,3.1416,1.5708,0.037876,3.5,0.022112,0.020534,-2.7019,0.97076,1.1712,1.0869,0.92548,-0.50633,1.45e-05,6.3319e-05
2,7,3,1,0.80318,0.83272,1.677,1.5785,0.6485,0.641,1.0325,0.967,0.38963,0.40217,3.1735,3.3716,-1.4704,-1.5867,0.062382,0.14019,0.28935,0.28935,0.7628,0.81713,0.32201,0.29302,0.90012,0.90364,0.75876,0.75577,0.84332,0.89971,0.67783,0.76236,2.6418,3.1272,0.69951,1,0.9982,0.50752,-0.005011,0.0030957,1.2706,0.26222,1.2037,-0.0080602,0.0125,0.014908
2,7,3,1,0.82654,0.87428,1.636,1.6395,0.6025,0.625,1.053,0.977,0.37841,0.399,3.2533,3.2461,-1.5117,-1.5346,0.050166,0.098604,0.29839,0.29839,0.80535,0.83951,0.31113,0.28067,0.94462,0.91728,0.77597,0.77922,0.86717,0.9235,0.71977,0.7771,2.9058,2.8973,0.68643,1,0.99877,0.52711,0.0010659,0.0055286,1.2926,0.26005,1.2176,0.0022305,0.0185,0.022616
2,7,3,1,0.80686,0.84713,1.469,1.459,0.561,0.526,0.916,0.907,0.38316,0.38,3.6228,3.6477,-1.6681,-1.7071,0.051477,0.045904,0.32066,0.32066,0.80907,0.81414,0.31733,0.28344,0.92755,0.90304,0.75831,0.76049,0.85361,0.9335,0.71499,0.76037,2.0102,2.2888,0.71965,1,0.99933,0.56476,0.010058,0.0038149,1.275,0.22669,1.2032,0.0047062,0.02,0.027229
2,7,3,2,0.39477,0.76585,1.943,0.732,0.689,0.331,1.252,0.3935,0.36627,0.45336,2.739,5.4645,-1.3182,-3.4506,0.11565,1,0.24414,0.66873,0.57797,0.78349,0.69794,0.19734,0.6069,0.80806,0.494,0.7444,0.62232,0.8175,0.54871,0.78641,2.1003,1.7148,0.055284,2.7391,0.83421,1.067,0.98215,0.9889,1.1383,0.95789,0.95194,-10.217,-1.5e-05,-4.0984e-05
2,7,3,2,0.49488,0.85263,1.9245,0.728,0.689,0.334,1.3115,0.39,0.34944,0.46254,2.7656,5.4945,-1.3228,-3.4376,0.098707,1,0.22919,0.69754,0.5795,0.84521,0.57465,0.1979,0.6648,0.86376,0.49581,0.82747,0.68559,0.8629,0.57629,0.82102,2.2221,1.2057,0.054933,3,0.80259,1.0257,0.48565,0.89412,1.168,1.052,0.95336,-0.36424,4.5e-06,1.2363e-05
2,7,3,2,0.50646,0.85601,2.009,0.69,0.751,0.323,1.291,0.366,0.37192,0.46667,2.649,5.7971,-1.2713,-3.647,0.13102,1,0.24127,0.68934,0.62125,0.85096,0.5163,0.19197,0.66229,0.85409,0.54622,0.83434,0.71951,0.87606,0.57668,0.84861,1.5708,1.0055,0.049706,3,0.75823,0.98142,2.2729,0.85575,1.1629,1.0169,0.9358,-0.43601,1.8e-05,5.2174e-05
2,7,3,3,0.74423,0.7973,1.864,0.467,0.635,0.232,1.202,0.236,0.34845,0.49893,2.8551,5.5663,-1.3604,-5.3469,0.093532,1,0.27391,1.0837,0.72752,0.79384,0.35317,0.14876,0.85553,0.78254,0.64683,0.80437,0.84693,0.77864,0.66657,0.78349,2.3469,1.0302,0.062622,3.5,0.11106,0.1048,0.92572,0.98569,1.1722,1.1104,0.94513,-1.2278,2.5e-05,0.00010707
2,7,3,3,0.78866,0.85813,1.8245,0.464,0.688,0.231,1.138,0.2325,0.37492,0.4984,2.9169,5.6023,-1.3847,-5.1853,0.080438,1,0.27127,1.0742,0.74575,0.83361,0.34134,0.15474,0.86731,0.86541,0.68362,0.85704,0.90716,0.79601,0.68171,0.80899,2.3475,0.89294,0.03677,3.5,0.1292,0.12185,2.3672,0.99742,1.1891,1.1388,0.9331,-1.7121,-1.85e-05,-7.9741e-05
2,7,3,3,0.68421,0.83522,1.644,0.457,0.5355,0.23,1.104,0.227,0.32747,0.50053,3.2372,5.6881,-1.5545,-5.3532,0.06136,1,0.2917,1.1034,0.67591,0.8006,0.41295,0.12887,0.81053,0.81814,0.60094,0.8141,0.81855,0.79223,0.63285,0.81014,3.1416,0.88355,0.044047,3.7826,0.54363,0.49947,-0.59675,0.9876,1.1739,1.0826,0.93747,-11.189,-2.2e-05,-9.628e-05
