grp , pp , S , IDR , IDL , accTimeL , accQR , rho , Rf , IPerfEfL , q1R , peakVelL , decTimeR , circularityR , circularityL , q1L , q2L , Lf , flsAmp , decTimeL , q4R , phDiffStd , q3L , accQL , IPerfL , q3R , MTR , IPerfEfR , IPerfR , MTL , q2R , phDiffMean , flsPC , accTimeR , peakVelR , q4L
2,1,7,2,2,0.50808,1.5471,2,0.47084,6.6065,1.02,0.30824,0.5775,0.86537,0.86537,1.02,0.71662,0.94169,0.037903,0.49381,0.97348,0.99009,0.81691,1.0513,4.9134,0.81691,0.98698,7.3655,6.7595,0.53435,0.71662,1.985,0.17032,0.42419,0.15828,0.97348
2,1,7,2,2,0.54117,1.3887,2.5417,0.39725,5.9815,0.91778,0.32032,0.54465,0.84534,0.84534,0.91778,0.55759,1.0097,0.018964,0.46082,0.84663,0.99971,0.81837,0.89498,5.1751,0.81837,0.97532,6.7688,6.4496,0.50659,0.55759,-3.102,0.072047,0.45696,0.14309,0.84663
2,1,7,2,2,0.51587,1.4842,1.8462,0.51818,6.6958,1.0245,0.32351,0.57697,0.95955,0.95955,1.0245,0.78666,0.95663,0.055652,0.48606,0.91533,0.99918,0.94828,0.98337,5.0158,0.94828,0.94587,5.8342,5.2861,0.52145,0.78666,0.36223,0.17225,0.42436,0.16955,0.91533
2,1,7,2,2,0.50808,1.5471,2,0.47084,6.6065,1.02,0.30824,0.5775,0.86537,0.86537,1.02,0.71662,0.94169,0.037903,0.49381,0.97348,0.99009,0.81691,1.0513,4.9134,0.81691,0.98698,7.3655,6.7595,0.53435,0.71662,1.985,0.17032,0.42419,0.15828,0.97348
2,1,7,3,1,0.50176,1.0152,0.22523,1.0733,8.567,0.86582,0.097666,0.49956,0.85259,0.85259,0.86582,0.85494,0.24172,8.1373e-06,0.49979,0.87712,0.99989,0.7978,1.1565,8.2823,0.7978,0.46399,7.8731,5.6172,1.8716,0.85494,-2.3004,5.8377e-05,0.5026,0.31135,0.87712
2,1,7,3,1,0.49612,1.0223,0.23684,1.0308,7.732,0.771,0.085913,0.49994,0.90402,0.90402,0.771,0.85238,0.24414,5.5766e-06,0.50541,0.93867,0.99983,0.83725,1.2565,8.1708,0.83725,0.46802,7.5997,5.5999,1.8283,0.85238,2.8072,3.1305e-05,0.50221,0.31688,0.93867
2,1,7,3,1,0.48181,0.97414,0.21538,1.1335,5.7819,0.78345,0.096013,0.49032,0.91095,0.91095,0.78345,0.8944,0.24414,7.6742e-06,0.51921,0.89536,0.99997,0.83536,1.3073,5.4311,0.83536,0.43635,8.1345,5.9794,1.9672,0.8944,0.19628,7.3837e-05,0.51198,0.33471,0.89536
2,1,7,3,1,0.50176,1.0152,0.22523,1.0733,8.567,0.86582,0.097666,0.49956,0.85259,0.85259,0.86582,0.85494,0.24172,8.1373e-06,0.49979,0.87712,0.99989,0.7978,1.1565,8.2823,0.7978,0.46399,7.8731,5.6172,1.8716,0.85494,-2.3004,5.8377e-05,0.5026,0.31135,0.87712
2,1,7,3,1,0.49612,1.0223,0.23684,1.0308,7.732,0.771,0.085913,0.49994,0.90402,0.90402,0.771,0.85238,0.24414,5.5766e-06,0.50541,0.93867,0.99983,0.83725,1.2565,8.1708,0.83725,0.46802,7.5997,5.5999,1.8283,0.85238,2.8072,3.1305e-05,0.50221,0.31688,0.93867
2,1,7,3,1,0.48181,0.97414,0.21538,1.1335,5.7819,0.78345,0.096013,0.49032,0.91095,0.91095,0.78345,0.8944,0.24414,7.6742e-06,0.51921,0.89536,0.99997,0.83536,1.3073,5.4311,0.83536,0.43635,8.1345,5.9794,1.9672,0.8944,0.19628,7.3837e-05,0.51198,0.33471,0.89536
2,1,7,3,2,0.5359,0.86713,1,0,12.515,0.90945,0.4926,0.45745,0.96689,0.96689,0.90945,1.0066,0,0.16359,0.46784,0.90684,0.01684,1.0543,0.91374,9.7151,1.0543,0.28671,10.971,9.7051,0.28675,1.0066,0.15599,0.1762,0.54628,0.5444,0.90684
2,1,7,3,2,0.55896,0.78853,1,0,14.575,0.84982,0.53783,0.43954,0.9321,0.9321,0.84982,0.98248,0,0.17099,0.44531,0.9516,0.015689,0.93044,0.81276,11.104,0.93044,0.23457,16.022,11.107,0.23491,0.98248,0.12989,0.1766,0.56473,0.58885,0.9516
2,1,7,3,2,0.51996,0.93983,1,0,12.948,0.90124,0.48468,0.47929,0.99231,0.99231,0.90124,0.97111,0,0.1756,0.48378,1.0344,0.015442,0.86052,0.96064,9.7198,0.86052,0.27051,10.682,9.6972,0.27016,0.97111,0.098871,0.17391,0.52444,0.53984,1.0344
2,1,7,3,2,0.5359,0.86713,1,0,12.515,0.90945,0.4926,0.45745,0.96689,0.96689,0.90945,1.0066,0,0.16359,0.46784,0.90684,0.01684,1.0543,0.91374,9.7151,1.0543,0.28671,10.971,9.7051,0.28675,1.0066,0.15599,0.1762,0.54628,0.5444,0.90684
2,1,7,3,2,0.55896,0.78853,1,0,14.575,0.84982,0.53783,0.43954,0.9321,0.9321,0.84982,0.98248,0,0.17099,0.44531,0.9516,0.015689,0.93044,0.81276,11.104,0.93044,0.23457,16.022,11.107,0.23491,0.98248,0.12989,0.1766,0.56473,0.58885,0.9516
2,1,7,3,2,0.51996,0.93983,1,0,12.948,0.90124,0.48468,0.47929,0.99231,0.99231,0.90124,0.97111,0,0.1756,0.48378,1.0344,0.015442,0.86052,0.96064,9.7198,0.86052,0.27051,10.682,9.6972,0.27016,0.97111,0.098871,0.17391,0.52444,0.53984,1.0344
2,4,1,1,1,0.4855,1.0975,1,0.21701,9.4115,1.0119,0.08415,0.46939,0.79045,0.79045,1.0119,0.55124,0.21701,0.024733,0.51637,0.50638,0.0015391,0.93171,1.2093,9.9368,0.93171,1.7767,15.242,13.373,1.8287,0.55124,0.048045,0.17434,0.53313,0.085526,0.50638
2,4,1,1,1,0.51565,1.2019,1,0.21612,5.4707,1.0336,0.09371,0.47064,0.92328,0.92328,1.0336,0.54736,0.21612,0.021989,0.48539,0.69172,0.001845,1.116,1.1365,5.5092,1.116,1.7877,9.4424,11.637,2.082,0.54736,0.057166,0.17657,0.53155,0.084978,0.69172
2,4,1,1,1,0.49996,1.1484,1,0.17188,7.9402,0.965,0.082345,0.48129,0.87938,0.87938,0.965,0.5305,0.17188,0.025583,0.50147,0.48256,0.0013287,1.0587,1.1751,7.6066,1.0587,2.1888,12.661,11.323,2.2591,0.5305,0.029536,0.17653,0.52084,0.081388,0.48256
2,4,1,1,1,0.4855,1.0975,1,0.21701,9.4115,1.0119,0.08415,0.46939,0.79045,0.79045,1.0119,0.55124,0.21701,0.024733,0.51637,0.50638,0.0015391,0.93171,1.2093,9.9368,0.93171,1.7767,15.242,13.373,1.8287,0.55124,0.048045,0.17434,0.53313,0.085526,0.50638
2,4,1,1,1,0.51565,1.2019,1,0.21612,5.4707,1.0336,0.09371,0.47064,0.92328,0.92328,1.0336,0.54736,0.21612,0.021989,0.48539,0.69172,0.001845,1.116,1.1365,5.5092,1.116,1.7877,9.4424,11.637,2.082,0.54736,0.057166,0.17657,0.53155,0.084978,0.69172
2,4,1,1,1,0.49996,1.1484,1,0.17188,7.9402,0.965,0.082345,0.48129,0.87938,0.87938,0.965,0.5305,0.17188,0.025583,0.50147,0.48256,0.0013287,1.0587,1.1751,7.6066,1.0587,2.1888,12.661,11.323,2.2591,0.5305,0.029536,0.17653,0.52084,0.081388,0.48256
2,4,1,1,2,0.49695,1.1148,1,0.36119,7.7781,1.0336,0.12218,0.47286,0.92262,0.92262,1.0336,0.65335,0.36119,0.028658,0.50499,0.67406,0.0034899,0.98366,1.2455,5.0409,0.98366,1.1489,11.299,11.258,1.1869,0.65335,0.061397,0.17259,0.52926,0.1312,0.67406
2,4,1,1,2,0.52612,1.2425,1,0.39673,3.3903,1.0108,0.14566,0.48188,0.82416,0.82416,1.0108,0.62714,0.39673,0.033034,0.47468,0.57343,0.0027073,1.0187,1.1673,2.0783,1.0187,1.2643,4.164,4.255,1.2653,0.62714,0.065554,0.17615,0.51891,0.16035,0.57343
2,4,1,1,2,0.5035,1.2388,1,0.42093,3.2463,1.0408,0.15273,0.48508,0.9363,0.9363,1.0408,0.58295,0.42093,0.036734,0.49733,0.59165,0.001416,0.95982,1.2774,2.179,0.95982,1.2004,4.5261,4.4539,1.201,0.58295,0.048093,0.17578,0.51576,0.16209,0.59165
2,4,1,1,2,0.49695,1.1148,1,0.36119,7.7781,1.0336,0.12218,0.47286,0.92262,0.92262,1.0336,0.65335,0.36119,0.028658,0.50499,0.67406,0.0034899,0.98366,1.2455,5.0409,0.98366,1.1489,11.299,11.258,1.1869,0.65335,0.061397,0.17259,0.52926,0.1312,0.67406
2,4,1,1,2,0.52612,1.2425,1,0.39673,3.3903,1.0108,0.14566,0.48188,0.82416,0.82416,1.0108,0.62714,0.39673,0.033034,0.47468,0.57343,0.0027073,1.0187,1.1673,2.0783,1.0187,1.2643,4.164,4.255,1.2653,0.62714,0.065554,0.17615,0.51891,0.16035,0.57343
2,4,1,1,2,0.5035,1.2388,1,0.42093,3.2463,1.0408,0.15273,0.48508,0.9363,0.9363,1.0408,0.58295,0.42093,0.036734,0.49733,0.59165,0.001416,0.95982,1.2774,2.179,0.95982,1.2004,4.5261,4.4539,1.201,0.58295,0.048093,0.17578,0.51576,0.16209,0.59165
2,4,1,2,1,0.49019,1.4341,1,0.29297,3.3823,1,0.12144,0.49319,0.93175,0.93175,1,0.64208,0.29297,0.029425,0.51041,0.58318,0.0017072,1.1019,1.4801,3.1904,1.1019,1.6806,2.9797,2.4009,1.683,0.64208,0.028003,0.17673,0.50741,0.11735,0.58318
2,4,1,2,1,0.49178,1.4091,0.95833,0.29668,3.2304,1.0659,0.11981,0.49282,0.99662,0.99662,1.0659,0.59687,0.28432,0.028667,0.5088,0.43287,0.82848,1.0699,1.3698,3.0925,1.0699,1.7288,2.74,2.3277,1.7302,0.59687,-0.97343,0.15457,0.50776,0.12095,0.43287
2,4,1,2,1,0.50361,1.3768,1,0.27466,3.0568,1.0305,0.12863,0.47463,0.79061,0.79061,1.0305,0.54218,0.27466,0.022269,0.49695,0.45448,0.0013221,1.0683,1.2999,2.9848,1.0683,1.7949,2.9025,2.2467,1.8002,0.54218,0.035008,0.17614,0.52593,0.12228,0.45448
2,4,1,2,1,0.49019,1.4341,1,0.29297,3.3823,1,0.12144,0.49319,0.93175,0.93175,1,0.64208,0.29297,0.029425,0.51041,0.58318,0.0017072,1.1019,1.4801,3.1904,1.1019,1.6806,2.9797,2.4009,1.683,0.64208,0.028003,0.17673,0.50741,0.11735,0.58318
2,4,1,2,1,0.49178,1.4091,0.95833,0.29668,3.2304,1.0659,0.11981,0.49282,0.99662,0.99662,1.0659,0.59687,0.28432,0.028667,0.5088,0.43287,0.82848,1.0699,1.3698,3.0925,1.0699,1.7288,2.74,2.3277,1.7302,0.59687,-0.97343,0.15457,0.50776,0.12095,0.43287
2,4,1,2,1,0.50361,1.3768,1,0.27466,3.0568,1.0305,0.12863,0.47463,0.79061,0.79061,1.0305,0.54218,0.27466,0.022269,0.49695,0.45448,0.0013221,1.0683,1.2999,2.9848,1.0683,1.7949,2.9025,2.2467,1.8002,0.54218,0.035008,0.17614,0.52593,0.12228,0.45448
2,4,1,2,2,0.50851,1.2384,1,0.62145,4.0519,0.99934,0.20135,0.51186,0.80551,0.80551,0.99934,0.55737,0.62145,0.062931,0.49269,0.6725,0.0068296,0.95366,1.1966,3.109,0.95366,0.8274,5.9402,5.3874,0.85196,0.55737,0.1256,0.17019,0.48949,0.20812,0.6725
2,4,1,2,2,0.50562,1.1001,1,0.65104,4.7262,0.88889,0.21836,0.49579,0.7848,0.7848,0.88889,0.77863,0.65104,0.068133,0.49566,0.61547,0.0028276,1.017,1.1598,3.3265,1.017,0.79204,5.9294,5.0987,0.79262,0.77863,0.089773,0.17537,0.50549,0.22413,0.61547
2,4,1,2,2,0.48898,1.1296,1,0.65984,5.3269,1.0242,0.22476,0.50328,0.90919,0.90919,1.0242,0.63505,0.65984,0.063677,0.51233,0.79393,0.0026057,0.93334,1.2268,3.3984,0.93334,0.76784,5.5832,5.2312,0.76829,0.63505,0.090403,0.17661,0.49803,0.21916,0.79393
2,4,1,2,2,0.50851,1.2384,1,0.62145,4.0519,0.99934,0.20135,0.51186,0.80551,0.80551,0.99934,0.55737,0.62145,0.062931,0.49269,0.6725,0.0068296,0.95366,1.1966,3.109,0.95366,0.8274,5.9402,5.3874,0.85196,0.55737,0.1256,0.17019,0.48949,0.20812,0.6725
2,4,1,2,2,0.50562,1.1001,1,0.65104,4.7262,0.88889,0.21836,0.49579,0.7848,0.7848,0.88889,0.77863,0.65104,0.068133,0.49566,0.61547,0.0028276,1.017,1.1598,3.3265,1.017,0.79204,5.9294,5.0987,0.79262,0.77863,0.089773,0.17537,0.50549,0.22413,0.61547
2,4,1,2,2,0.48898,1.1296,1,0.65984,5.3269,1.0242,0.22476,0.50328,0.90919,0.90919,1.0242,0.63505,0.65984,0.063677,0.51233,0.79393,0.0026057,0.93334,1.2268,3.3984,0.93334,0.76784,5.5832,5.2312,0.76829,0.63505,0.090403,0.17661,0.49803,0.21916,0.79393
2,4,1,3,1,0.50571,1.1708,1,0.28529,11.012,0.99651,0.12287,0.47574,0.87604,0.87604,0.99651,0.56391,0.28529,0.022767,0.49627,0.57587,0.0055755,1.0042,1.2266,10.523,1.0042,1.3998,11.223,7.1677,1.5881,0.56391,0.091248,0.17657,0.52702,0.10929,0.57587
2,4,1,3,1,0.50091,1.3991,1,0.32552,3.5023,1.0387,0.12799,0.48467,0.98531,0.98531,1.0387,0.56598,0.32552,0.037096,0.49977,0.6222,0.001518,1.0912,1.3315,3.6051,1.0912,1.4875,3.1691,1.7567,1.4858,0.56598,0.060974,0.17593,0.51601,0.12814,0.6222
2,4,1,3,1,0.51606,1.4419,1,0.33346,3.4902,1.0198,0.13208,0.48613,0.93746,0.93746,1.0198,0.58269,0.33346,0.031825,0.4846,0.64931,0.005495,0.99265,1.2872,3.4951,0.99265,1.5361,2.2582,1.7063,1.5388,0.58269,0.035325,0.17439,0.51453,0.12572,0.64931
2,4,1,3,1,0.50571,1.1708,1,0.28529,11.012,0.99651,0.12287,0.47574,0.87604,0.87604,0.99651,0.56391,0.28529,0.022767,0.49627,0.57587,0.0055755,1.0042,1.2266,10.523,1.0042,1.3998,11.223,7.1677,1.5881,0.56391,0.091248,0.17657,0.52702,0.10929,0.57587
2,4,1,3,1,0.50091,1.3991,1,0.32552,3.5023,1.0387,0.12799,0.48467,0.98531,0.98531,1.0387,0.56598,0.32552,0.037096,0.49977,0.6222,0.001518,1.0912,1.3315,3.6051,1.0912,1.4875,3.1691,1.7567,1.4858,0.56598,0.060974,0.17593,0.51601,0.12814,0.6222
2,4,1,3,1,0.51606,1.4419,1,0.33346,3.4902,1.0198,0.13208,0.48613,0.93746,0.93746,1.0198,0.58269,0.33346,0.031825,0.4846,0.64931,0.005495,0.99265,1.2872,3.4951,0.99265,1.5361,2.2582,1.7063,1.5388,0.58269,0.035325,0.17439,0.51453,0.12572,0.64931
2,4,1,3,2,0.53342,1.0837,1,0.84635,5.6874,1.0226,0.28511,0.51752,0.88182,0.88182,1.0226,0.85236,0.84635,0.080575,0.46825,0.7766,0.0066739,0.90735,0.90034,4.3568,0.90735,0.59667,6.1797,4.369,0.59847,0.85236,0.10161,0.17625,0.48416,0.28822,0.7766
2,4,1,3,2,0.50014,1.0167,1,0.87554,6.2301,0.78732,0.31592,0.50297,0.82784,0.82784,0.78732,0.82784,0.87554,0.074487,0.50161,0.84442,0.0028887,0.91413,1.0198,4.5431,0.91413,0.57479,6.6316,4.5417,0.57942,0.82784,0.1448,0.17599,0.49878,0.29253,0.84442
2,4,1,3,2,0.50574,0.97643,1,0,7.9534,0.95632,0.40631,0.49232,0.94627,0.94627,0.95632,0.84216,0,0.14161,0.49675,0.96764,0.0058191,0.80021,0.98968,6.4901,0.80021,0.40849,8.3437,6.4948,0.40864,0.84216,0.18532,0.1767,0.51018,0.41153,0.96764
2,4,1,3,2,0.53342,1.0837,1,0.84635,5.6874,1.0226,0.28511,0.51752,0.88182,0.88182,1.0226,0.85236,0.84635,0.080575,0.46825,0.7766,0.0066739,0.90735,0.90034,4.3568,0.90735,0.59667,6.1797,4.369,0.59847,0.85236,0.10161,0.17625,0.48416,0.28822,0.7766
2,4,1,3,2,0.50014,1.0167,1,0.87554,6.2301,0.78732,0.31592,0.50297,0.82784,0.82784,0.78732,0.82784,0.87554,0.074487,0.50161,0.84442,0.0028887,0.91413,1.0198,4.5431,0.91413,0.57479,6.6316,4.5417,0.57942,0.82784,0.1448,0.17599,0.49878,0.29253,0.84442
2,4,1,3,2,0.50574,0.97643,1,0,7.9534,0.95632,0.40631,0.49232,0.94627,0.94627,0.95632,0.84216,0,0.14161,0.49675,0.96764,0.0058191,0.80021,0.98968,6.4901,0.80021,0.40849,8.3437,6.4948,0.40864,0.84216,0.18532,0.1767,0.51018,0.41153,0.96764
2,4,4,1,1,0.49855,1.3869,1,0.28796,3,1.1556,0.1186,0.50504,0.81756,0.81756,1.1556,0.59793,0.28796,0.02983,0.50201,0.41224,0.0026468,1.0132,1.2162,2.9998,1.0132,1.7061,4.4542,4.4794,1.7906,0.59793,0.021738,0.17653,0.4958,0.12231,0.41224
2,4,4,1,1,0.50709,1.2841,1,0.29431,3.2745,1.001,0.11701,0.50241,0.77841,0.77841,1.001,0.56778,0.29431,0.029853,0.49348,0.58993,0.0017911,0.95791,1.2679,3.0547,0.95791,1.4837,11.756,11.354,1.759,0.56778,0.053405,0.17641,0.49972,0.10322,0.58993
2,4,4,1,1,0.49907,1.1606,1,0.28796,7.6908,0.96124,0.11276,0.48965,0.93991,0.93991,0.96124,0.58695,0.28796,0.029187,0.50235,0.67265,0.0015418,0.98233,1.1967,7.5497,0.98233,1.7231,3.2734,3.1125,1.5903,0.58695,0.03663,0.17596,0.51094,0.1245,0.67265
2,4,4,1,1,0.49855,1.3869,1,0.28796,3,1.1556,0.1186,0.50504,0.81756,0.81756,1.1556,0.59793,0.28796,0.02983,0.50201,0.41224,0.0026468,1.0132,1.2162,2.9998,1.0132,1.7061,4.4542,4.4794,1.7906,0.59793,0.021738,0.17653,0.4958,0.12231,0.41224
2,4,4,1,1,0.50709,1.2841,1,0.29431,3.2745,1.001,0.11701,0.50241,0.77841,0.77841,1.001,0.56778,0.29431,0.029853,0.49348,0.58993,0.0017911,0.95791,1.2679,3.0547,0.95791,1.4837,11.756,11.354,1.759,0.56778,0.053405,0.17641,0.49972,0.10322,0.58993
2,4,4,1,1,0.49907,1.1606,1,0.28796,7.6908,0.96124,0.11276,0.48965,0.93991,0.93991,0.96124,0.58695,0.28796,0.029187,0.50235,0.67265,0.0015418,0.98233,1.1967,7.5497,0.98233,1.7231,3.2734,3.1125,1.5903,0.58695,0.03663,0.17596,0.51094,0.1245,0.67265
2,4,4,1,2,0.50936,1.4923,2.9615,0.27599,4.9871,1.0005,0.23487,0.55044,0.74347,0.74347,1.0005,0.66814,0.81734,0.024751,0.49231,0.63452,0.9999,0.86447,1.023,4.3237,0.86447,1.6844,2.5066,4.8694,0.60567,0.66814,2.4453,0.13311,0.45047,0.11587,0.63452
2,4,4,1,2,0.48361,1.2484,2.963,0.26367,4.4828,1.0335,0.23211,0.52845,0.89174,0.89174,1.0335,0.83414,0.78125,0.046213,0.51794,0.81198,0.99991,0.95759,1.118,4.0457,0.95759,1.6476,3.4999,7.7806,0.64934,0.83414,0.83538,0.13621,0.47301,0.10888,0.81198
2,4,4,1,2,0.47741,1.278,2.9565,0.24957,4.3904,0.96524,0.21306,0.52548,0.82298,0.82298,0.96524,0.61277,0.73785,0.019248,0.52408,0.58506,0.99997,0.7995,1.1541,3.8865,0.7995,1.7978,1.8038,4.5908,0.67184,0.61277,-0.58606,0.12621,0.47538,0.1014,0.58506
2,4,4,1,2,0.50936,1.4923,2.9615,0.27599,4.9871,1.0005,0.23487,0.55044,0.74347,0.74347,1.0005,0.66814,0.81734,0.024751,0.49231,0.63452,0.9999,0.86447,1.023,4.3237,0.86447,1.6844,2.5066,4.8694,0.60567,0.66814,2.4453,0.13311,0.45047,0.11587,0.63452
2,4,4,1,2,0.48361,1.2484,2.963,0.26367,4.4828,1.0335,0.23211,0.52845,0.89174,0.89174,1.0335,0.83414,0.78125,0.046213,0.51794,0.81198,0.99991,0.95759,1.118,4.0457,0.95759,1.6476,3.4999,7.7806,0.64934,0.83414,0.83538,0.13621,0.47301,0.10888,0.81198
2,4,4,1,2,0.47741,1.278,2.9565,0.24957,4.3904,0.96524,0.21306,0.52548,0.82298,0.82298,0.96524,0.61277,0.73785,0.019248,0.52408,0.58506,0.99997,0.7995,1.1541,3.8865,0.7995,1.7978,1.8038,4.5908,0.67184,0.61277,-0.58606,0.12621,0.47538,0.1014,0.58506
2,4,4,2,1,0.52412,1.2231,1,0.33444,3.6023,0.91797,0.13322,0.4863,0.83533,0.83533,0.91797,0.55679,0.33444,0.030273,0.47656,0.60073,0.073832,0.90126,1.1601,3.6076,0.90126,1.4824,2.9372,2.7489,1.4893,0.55679,0.52382,0.17521,0.51439,0.16407,0.60073
2,4,4,2,1,0.50764,1.2068,1,0.33409,3.6869,0.86173,0.1346,0.50059,0.89341,0.89341,0.86173,0.54755,0.33409,0.023358,0.49304,0.63243,0.0042284,0.75809,1.206,3.5871,0.75809,1.4353,5.0206,4.1083,1.4902,0.54755,0.13266,0.17671,0.50044,0.13901,0.63243
2,4,4,2,1,0.49693,1.2187,1,0.33854,3.6113,1.0585,0.1363,0.50829,0.90379,0.90379,1.0585,0.55843,0.33854,0.025873,0.50375,0.80548,0.0020606,0.95254,1.3184,3.6147,0.95254,1.4678,3.4451,2.7423,1.4796,0.55843,0.062111,0.17601,0.49239,0.13415,0.80548
2,4,4,2,1,0.52412,1.2231,1,0.33444,3.6023,0.91797,0.13322,0.4863,0.83533,0.83533,0.91797,0.55679,0.33444,0.030273,0.47656,0.60073,0.073832,0.90126,1.1601,3.6076,0.90126,1.4824,2.9372,2.7489,1.4893,0.55679,0.52382,0.17521,0.51439,0.16407,0.60073
2,4,4,2,1,0.50764,1.2068,1,0.33409,3.6869,0.86173,0.1346,0.50059,0.89341,0.89341,0.86173,0.54755,0.33409,0.023358,0.49304,0.63243,0.0042284,0.75809,1.206,3.5871,0.75809,1.4353,5.0206,4.1083,1.4902,0.54755,0.13266,0.17671,0.50044,0.13901,0.63243
2,4,4,2,1,0.49693,1.2187,1,0.33854,3.6113,1.0585,0.1363,0.50829,0.90379,0.90379,1.0585,0.55843,0.33854,0.025873,0.50375,0.80548,0.0020606,0.95254,1.3184,3.6147,0.95254,1.4678,3.4451,2.7423,1.4796,0.55843,0.062111,0.17601,0.49239,0.13415,0.80548
2,4,4,2,2,0.48517,1.162,2.9615,0.34782,5.5409,1.0978,0.29617,0.52319,0.96044,0.96044,1.0978,0.93054,1.0301,0.043472,0.51689,0.86249,0.99982,0.8904,1.095,5.3485,0.8904,1.3411,3.3564,3.8737,0.49155,0.93054,-0.52691,0.17568,0.47778,0.13166,0.86249
2,4,4,2,2,0.47824,1.3117,3.0435,0.27391,4.8815,1.0776,0.24393,0.53205,0.93104,0.93104,1.0776,0.78721,0.83365,0.017552,0.52343,0.6617,0.99985,0.82731,1.1221,4.3588,0.82731,1.657,2.1477,2.7683,0.59876,0.78721,-2.2308,0.10139,0.46864,0.12128,0.6617
2,4,4,2,2,0.47041,1.2057,2.9615,0.28853,4.7794,0.96785,0.25433,0.51014,0.7854,0.7854,0.96785,0.76648,0.85449,0.02074,0.53131,0.56628,0.99948,0.83025,1.1593,4.4533,0.83025,1.603,2.6519,4.4492,0.585,0.76648,0.60676,0.14827,0.49097,0.122,0.56628
2,4,4,2,2,0.48517,1.162,2.9615,0.34782,5.5409,1.0978,0.29617,0.52319,0.96044,0.96044,1.0978,0.93054,1.0301,0.043472,0.51689,0.86249,0.99982,0.8904,1.095,5.3485,0.8904,1.3411,3.3564,3.8737,0.49155,0.93054,-0.52691,0.17568,0.47778,0.13166,0.86249
2,4,4,2,2,0.47824,1.3117,3.0435,0.27391,4.8815,1.0776,0.24393,0.53205,0.93104,0.93104,1.0776,0.78721,0.83365,0.017552,0.52343,0.6617,0.99985,0.82731,1.1221,4.3588,0.82731,1.657,2.1477,2.7683,0.59876,0.78721,-2.2308,0.10139,0.46864,0.12128,0.6617
2,4,4,2,2,0.47041,1.2057,2.9615,0.28853,4.7794,0.96785,0.25433,0.51014,0.7854,0.7854,0.96785,0.76648,0.85449,0.02074,0.53131,0.56628,0.99948,0.83025,1.1593,4.4533,0.83025,1.603,2.6519,4.4492,0.585,0.76648,0.60676,0.14827,0.49097,0.122,0.56628
2,4,4,3,1,0.50681,1.1041,0.32394,0.8667,2.8475,0.97535,0.1338,0.51128,0.90181,0.90181,0.97535,0.88995,0.28076,2.9833e-05,0.49375,0.92547,0.99966,0.87243,1.0939,2.976,0.87243,0.60493,5.679,4.3536,1.8056,0.88995,-1.4674,0.00015945,0.4904,0.24496,0.92547
2,4,4,3,1,0.5144,1.1592,0.33846,0.89404,4.1949,0.86316,0.13419,0.52603,0.90807,0.90807,0.86316,0.83265,0.3026,4.2448e-05,0.48645,0.94405,0.99997,0.83366,1.0936,4.5245,0.83366,0.55574,5.812,4.7309,1.5908,0.83265,0.67454,0.0002318,0.47579,0.271,0.94405
2,4,4,3,1,0.49351,1.0773,0.33824,0.88542,3.1626,0.80692,0.1284,0.51195,0.9412,0.9412,0.80692,0.88591,0.29948,4.9981e-05,0.50708,0.95744,0.99995,0.89651,1.2847,3.1297,0.89651,0.57026,5.6397,4.6296,1.7169,0.88591,-0.60969,0.00024545,0.48983,0.26464,0.95744
2,4,4,3,1,0.50681,1.1041,0.32394,0.8667,2.8475,0.97535,0.1338,0.51128,0.90181,0.90181,0.97535,0.88995,0.28076,2.9833e-05,0.49375,0.92547,0.99966,0.87243,1.0939,2.976,0.87243,0.60493,5.679,4.3536,1.8056,0.88995,-1.4674,0.00015945,0.4904,0.24496,0.92547
2,4,4,3,1,0.5144,1.1592,0.33846,0.89404,4.1949,0.86316,0.13419,0.52603,0.90807,0.90807,0.86316,0.83265,0.3026,4.2448e-05,0.48645,0.94405,0.99997,0.83366,1.0936,4.5245,0.83366,0.55574,5.812,4.7309,1.5908,0.83265,0.67454,0.0002318,0.47579,0.271,0.94405
2,4,4,3,1,0.49351,1.0773,0.33824,0.88542,3.1626,0.80692,0.1284,0.51195,0.9412,0.9412,0.80692,0.88591,0.29948,4.9981e-05,0.50708,0.95744,0.99995,0.89651,1.2847,3.1297,0.89651,0.57026,5.6397,4.6296,1.7169,0.88591,-0.60969,0.00024545,0.48983,0.26464,0.95744
2,4,4,3,2,0.50506,0.98357,1,1.3021,8.6359,0.87823,0.44226,0.49652,0.86372,0.86372,0.87823,0.89905,1.3021,0.10084,0.49754,0.88165,0.0039838,0.77314,0.99013,6.7683,0.77314,0.38453,10.975,6.7777,0.3848,0.89905,0.18364,0.17198,0.50609,0.44853,0.88165
2,4,4,3,2,0.50595,0.95542,1,0,9.3631,0.81725,0.42715,0.48903,0.87386,0.87386,0.81725,0.89663,0,0.13423,0.49673,0.90345,0.0079582,0.8365,0.98888,6.9674,0.8365,0.37492,10.057,6.9687,0.37484,0.89663,0.18891,0.17548,0.51365,0.45323,0.90345
2,4,4,3,2,0.52139,0.82859,1,0,11.007,0.81324,0.57342,0.45427,0.82992,0.82992,0.81324,0.96241,0,0.1572,0.48229,0.62565,0.0068994,0.95201,0.9339,9.547,0.95201,0.27251,11.66,9.5556,0.27249,0.96241,0.14831,0.1767,0.54941,0.63613,0.62565
