grp , pp , S , IDR , IDL , accQL
2,7,7,1,1,1.5028
2,7,7,1,1,0.55398
2,7,7,1,1,1.446
2,7,7,1,1,0.84974
2,7,7,1,1,0.7007
2,7,7,1,1,1.8494
2,7,7,1,1,0.47674
2,7,7,1,1,1.1026
2,7,7,1,1,0.65577
2,7,7,1,1,1.5209
2,7,7,1,1,0.76981
2,7,7,1,1,0.95053
2,7,7,1,1,0.97436
2,7,7,1,1,0.90385
2,7,7,1,1,1.0873
2,7,7,1,1,0.94444
2,7,7,1,1,0.51062
2,7,7,1,1,1.9191
2,7,7,1,1,0.67824
2,7,7,1,1,1.6806
2,7,7,1,1,0.82294
2,7,7,1,1,1.3943
2,7,7,1,1,0.76581
2,7,7,1,1,1.4689
2,7,7,1,1,0.63953
2,7,7,1,1,1.1373
2,7,7,1,1,0.57617
2,7,7,1,1,1.6198
2,7,7,1,1,0.59559
2,7,7,1,1,1.6808
2,7,7,1,1,0.70215
2,7,7,1,1,1.4283
2,7,7,1,1,0.70674
2,7,7,1,1,1.3878
2,7,7,1,1,0.39655
2,7,7,1,1,1.7211
2,7,7,1,1,0.64062
2,7,7,1,1,0.60714
2,7,7,1,1,0.56314
2,7,7,1,1,1.7964
2,7,7,1,1,0.54494
2,7,7,1,1,1.5202
2,7,7,1,1,0.67067
2,7,7,1,1,1.1706
2,7,7,1,1,0.32946
2,7,7,1,1,1.8626
2,7,7,1,1,0.5073
2,7,7,1,1,1.3362
2,7,7,1,1,0.39646
2,7,7,1,1,1.3245
2,7,7,1,1,0.50471
2,7,7,1,1,1.0955
2,7,7,1,1,0.6772
2,7,7,1,1,1.7141
2,7,7,1,1,0.58031
2,7,7,1,1,1.7397
2,7,7,1,1,0.67473
2,7,7,1,1,1.8554
2,7,7,1,1,0.71286
2,7,7,1,1,1.623
2,7,7,1,1,0.54154
2,7,7,1,1,1.1041
2,7,7,1,1,1.3784
2,7,7,1,1,0.87273
2,7,7,1,1,0.52678
2,7,7,1,1,0.93023
2,7,7,1,1,1.0204
2,7,7,1,1,1.2377
2,7,7,1,1,0.51022
2,7,7,1,1,1.5256
2,7,7,1,1,0.44373
2,7,7,1,1,0.60873
2,7,7,1,1,1.1485
2,7,7,1,1,0.61641
2,7,7,1,1,1.4318
2,7,7,1,1,1.1875
2,7,7,1,1,0.78189
2,7,7,1,1,0.40495
2,7,7,1,1,2.2487
2,7,7,1,1,0.79828
2,7,7,1,1,1.9036
2,7,7,1,1,0.73727
2,7,7,1,1,1.7088
2,7,7,1,1,0.53805
2,7,7,1,1,1.5377
2,7,7,1,1,0.50672
2,7,7,1,1,1.5725
2,7,7,1,1,0.7839
2,7,7,1,1,2.4772
2,7,7,1,1,0.879
2,7,7,1,1,1.3055
2,7,7,1,1,0.49697
2,7,7,1,1,1.26
2,7,7,1,1,0.66275
2,7,7,1,1,1.849
2,7,7,1,1,0.74804
2,7,7,1,1,1.6094
2,7,7,1,1,0.68182
2,7,7,1,1,1.1157
2,7,7,1,1,0.46192
2,7,7,1,1,1.9572
2,7,7,1,1,0.73139
2,7,7,1,1,1.4736
2,7,7,1,1,0.85948
2,7,7,1,1,1.192
2,7,7,1,1,0.79609
2,7,7,1,1,1.7951
2,7,7,1,1,0.47042
2,7,7,1,1,1.6294
2,7,7,1,1,0.57463
2,7,7,1,1,1.7873
2,7,7,1,1,0.51699
2,7,7,1,1,1.9397
2,7,7,1,1,0.67562
2,7,7,1,1,1.6168
2,7,7,1,1,0.69238
2,7,7,1,1,1.7914
2,7,7,1,1,0.56607
2,7,7,1,1,0.77189
2,7,7,1,1,1.7089
2,7,7,1,1,0.91209
2,7,7,1,1,1.4615
2,7,7,1,1,0.62117
2,7,7,1,1,1.6655
2,7,7,1,1,0.48804
2,7,7,1,1,1.4281
2,7,7,1,1,0.6505
2,7,7,1,1,1.4
2,7,7,1,1,0.72549
2,7,7,1,1,1.7364
2,7,7,1,1,0.50879
2,7,7,1,1,1.5876
2,7,7,1,1,2.0769
2,7,7,1,1,0.82857
2,7,7,1,1,0.64221
2,7,7,1,1,2.1304
2,7,7,1,1,0.62178
2,7,7,1,1,1.5852
2,7,7,1,1,0.64202
2,7,7,1,1,1.4935
2,7,7,1,1,1.0278
2,7,7,1,1,0.70312
2,7,7,1,1,0.54462
2,7,7,1,1,1.0504
2,7,7,1,1,0.496
2,7,7,1,1,1.6874
2,7,7,1,1,0.67078
2,7,7,1,1,2.3805
2,7,7,1,1,0.68797
2,7,7,1,1,1.4177
2,7,7,1,1,0.61716
2,7,7,1,1,1.8218
2,7,7,1,1,0.54286
2,7,7,1,1,1.4977
2,7,7,1,1,0.55161
2,7,7,1,1,1.7167
2,7,7,1,1,0.77293
2,7,7,1,1,1.5926
2,7,7,1,1,0.49346
2,7,7,1,1,1.7003
2,7,7,1,1,0.62264
2,7,7,1,1,0.54054
2,7,7,1,1,0.50738
2,7,7,1,1,1.4803
2,7,7,1,1,0.53072
2,7,7,1,1,1.6948
2,7,7,1,1,0.45501
2,7,7,1,1,1.3931
2,7,7,1,1,0.51965
2,7,7,1,1,1.5028
2,7,7,1,1,0.55398
2,7,7,1,1,1.446
2,7,7,1,1,0.84974
2,7,7,1,2,1.1083
2,7,7,1,2,1.4269
2,7,7,1,2,1.6886
2,7,7,1,2,1.3189
2,7,7,1,2,1.0188
2,7,7,1,2,0.92128
2,7,7,1,2,1.1723
2,7,7,1,2,1.4312
2,7,7,1,2,0.99029
2,7,7,1,2,1.1531
2,7,7,1,2,1.1956
2,7,7,1,2,1.0921
2,7,7,1,2,1.0035
2,7,7,1,2,1.1356
2,7,7,1,2,1.3395
2,7,7,1,2,0.81579
2,7,7,1,2,0.91228
2,7,7,1,2,1.2379
2,7,7,1,2,1.0242
2,7,7,1,2,1.0548
2,7,7,1,2,0.93791
2,7,7,1,2,0.88014
2,7,7,1,2,0.87987
2,7,7,1,2,0.85313
2,7,7,1,2,1.068
2,7,7,1,2,0.78983
2,7,7,1,2,1.1372
2,7,7,1,2,1.1155
2,7,7,1,2,0.91958
2,7,7,1,2,0.92963
2,7,7,1,2,0.90625
2,7,7,1,2,0.82624
2,7,7,1,2,0.87931
2,7,7,1,2,0.60811
2,7,7,1,2,0.96939
2,7,7,1,2,1.5388
2,7,7,1,2,0.97753
2,7,7,1,2,1.1782
2,7,7,1,2,1.1533
2,7,7,1,2,0.90182
2,7,7,1,2,0.82432
2,7,7,1,2,0.97436
2,7,7,1,2,0.92075
2,7,7,1,2,1.2274
2,7,7,1,2,1.0268
2,7,7,1,2,1.0037
2,7,7,1,2,0.80178
2,7,7,1,2,0.53867
2,7,7,1,2,0.88493
2,7,7,1,2,0.85993
2,7,7,1,2,0.90459
2,7,7,1,2,1.2509
2,7,7,1,2,1.6016
2,7,7,1,2,1.0734
2,7,7,1,2,0.81513
2,7,7,1,2,1
2,7,7,1,2,1.0975
2,7,7,1,2,0.87197
2,7,7,1,2,0.98092
2,7,7,1,2,1.0702
2,7,7,1,2,0.94717
2,7,7,1,2,1.0924
2,7,7,1,2,0.74503
2,7,7,1,2,1.2022
2,7,7,1,2,0.97619
2,7,7,1,2,1.131
2,7,7,1,2,0.69444
2,7,7,1,2,0.9572
2,7,7,1,2,0.73163
2,7,7,1,2,1.0483
2,7,7,1,2,0.85765
2,7,7,1,2,1.2536
2,7,7,1,2,1.4866
2,7,7,1,2,1.0344
2,7,7,1,2,0.80546
2,7,7,1,2,0.769
2,7,7,1,2,0.98529
2,7,7,1,2,1.163
2,7,7,1,2,0.77744
2,7,7,1,2,1.1396
2,7,7,1,2,0.84507
2,7,7,1,2,0.83923
2,7,7,1,2,1.0215
2,7,7,1,2,0.87458
2,7,7,1,2,1.1137
2,7,7,1,2,0.8705
2,7,7,1,2,0.83267
2,7,7,1,2,0.79545
2,7,7,1,2,0.92339
2,7,7,1,2,0.99288
2,7,7,1,2,0.71091
2,7,7,1,2,1.0625
2,7,7,1,2,0.83462
2,7,7,1,2,0.95736
2,7,7,1,2,1.0529
2,7,7,1,2,0.87594
2,7,7,1,2,0.91304
2,7,7,1,2,1.0913
2,7,7,1,2,0.74315
2,7,7,1,2,1.0414
2,7,7,1,2,0.90945
2,7,7,1,2,0.98545
2,7,7,1,2,0.90873
2,7,7,1,2,0.81597
2,7,7,1,2,0.95221
2,7,7,1,2,0.97786
2,7,7,1,2,1.0683
2,7,7,1,2,0.86219
2,7,7,1,2,0.71787
2,7,7,1,2,0.89865
2,7,7,1,2,0.84333
2,7,7,1,2,1.2091
2,7,7,1,2,0.90189
2,7,7,1,2,0.85855
2,7,7,1,2,0.68513
2,7,7,1,2,0.78116
2,7,7,1,2,0.69903
2,7,7,1,2,1.4228
2,7,7,1,2,1.0455
2,7,7,1,2,1.0037
2,7,7,1,2,0.72
2,7,7,1,2,0.95926
2,7,7,1,2,1.0596
2,7,7,1,2,1.4104
2,7,7,1,2,1.2007
2,7,7,1,2,0.99658
2,7,7,1,2,0.87456
2,7,7,1,2,0.82653
2,7,7,1,2,0.95618
2,7,7,1,2,1.3591
2,7,7,1,2,1.6582
2,7,7,1,2,0.93548
2,7,7,1,2,0.80921
2,7,7,1,2,0.87726
2,7,7,1,2,0.87582
2,7,7,1,2,1.1877
2,7,7,1,2,1.3745
2,7,7,1,2,1.0697
2,7,7,1,2,1.1323
2,7,7,1,2,0.71307
2,7,7,1,2,1.0674
2,7,7,1,2,0.92308
2,7,7,1,2,1.0727
2,7,7,1,2,0.94361
2,7,7,1,2,1.4393
2,7,7,1,2,1.1638
2,7,7,1,2,1.2395
2,7,7,1,2,0.85174
2,7,7,1,2,0.96855
2,7,7,1,2,0.68142
2,7,7,1,2,0.78425
2,7,7,1,2,0.98188
2,7,7,1,2,0.90252
2,7,7,1,2,1.1905
2,7,7,1,2,1.5802
2,7,7,1,2,1.1184
2,7,7,1,2,0.94531
2,7,7,1,2,0.89963
2,7,7,1,2,0.8853
2,7,7,1,2,1.0651
2,7,7,1,2,1.4637
2,7,7,1,2,0.65169
2,7,7,1,2,0.95357
2,7,7,1,2,1.0502
2,7,7,1,2,1.2068
2,7,7,1,2,1.1416
2,7,7,1,2,1.1042
2,7,7,1,2,0.66316
2,7,7,1,2,0.98413
2,7,7,1,2,0.75235
2,7,7,1,2,0.94551
2,7,7,1,2,1.0293
2,7,7,1,2,1.451
2,7,7,1,2,1.7723
2,7,7,1,2,0.87138
2,7,7,1,2,0.70205
2,7,7,1,2,0.8623
2,7,7,1,2,0.67791
2,7,7,1,2,0.69851
2,7,7,1,2,0.82796
2,7,7,1,2,0.87372
2,7,7,1,2,0.96735
2,7,7,1,2,1.0463
2,7,7,1,2,0.57925
2,7,7,1,2,0.9322
2,7,7,1,2,0.75517
2,7,7,1,2,1.0618
2,7,7,1,2,0.89147
2,7,7,1,2,0.81882
2,7,7,1,2,0.70462
2,7,7,1,2,0.61458
2,7,7,1,2,0.79054
2,7,7,1,2,0.40098
2,7,7,1,2,0.96596
2,7,7,1,2,1.3151
2,7,7,1,2,1.6181
2,7,7,1,2,0.98208
2,7,7,1,2,0.51185
2,7,7,1,2,0.44991
2,7,7,1,2,0.88119
2,7,7,1,2,1.0292
2,7,7,1,2,0.83
2,7,7,1,2,1.1399
2,7,7,1,2,0.74857
2,7,7,1,2,0.91722
2,7,7,1,2,0.68785
2,7,7,1,2,0.68392
2,7,7,1,2,0.76527
2,7,7,1,2,0.78082
2,7,7,1,2,1.0267
2,7,7,1,2,0.84539
2,7,7,1,2,1.0714
2,7,7,1,2,0.81404
2,7,7,1,2,0.75152
2,7,7,1,2,1.1246
2,7,7,1,2,1.106
2,7,7,1,2,1.0467
2,7,7,1,2,0.69672
2,7,7,1,2,0.84566
2,7,7,1,2,0.84459
2,7,7,1,2,0.99643
2,7,7,1,2,1.2328
2,7,7,1,2,0.83784
2,7,7,1,2,0.8147
2,7,7,1,2,0.72836
2,7,7,1,2,1.0584
2,7,7,1,2,1.1055
2,7,7,1,2,1.1288
2,7,7,1,2,1.2073
2,7,7,1,2,0.92424
2,7,7,1,2,0.68371
2,7,7,1,2,0.92308
2,7,7,1,2,1.2528
2,7,7,1,2,1.3475
2,7,7,1,2,0.8157
2,7,7,1,2,0.81457
2,7,7,1,2,0.99643
2,7,7,1,2,0.60197
2,7,7,1,2,0.67898
2,7,7,1,2,0.87385
2,7,7,1,2,1.4345
2,7,7,1,2,0.90351
2,7,7,1,2,0.67442
2,7,7,1,2,0.58621
2,7,7,1,2,0.89965
2,7,7,1,2,0.75074
2,7,7,1,2,0.59677
2,7,7,1,2,0.92279
2,7,7,1,2,1.2158
2,7,7,1,2,0.70506
2,7,7,1,2,0.77346
2,7,7,1,2,0.76721
2,7,7,1,2,0.99322
2,7,7,1,2,0.7765
2,7,7,1,2,1.1396
2,7,7,1,2,1.2249
2,7,7,1,2,1.0628
2,7,7,1,2,0.83121
2,7,7,1,2,1.1692
2,7,7,1,2,0.71893
2,7,7,1,2,0.94081
2,7,7,1,2,0.88742
2,7,7,1,2,1.0183
2,7,7,1,2,0.90875
2,7,7,1,2,0.85441
2,7,7,1,2,0.88925
2,7,7,1,2,0.96154
2,7,7,1,2,0.92969
2,7,7,1,2,0.95865
2,7,7,1,2,1.0643
2,7,7,1,2,1.1318
2,7,7,1,2,0.84539
2,7,7,1,2,0.78105
2,7,7,1,2,0.97479
2,7,7,1,2,1.3874
2,7,7,1,2,0.67847
2,7,7,1,2,0.86513
2,7,7,1,2,0.87456
2,7,7,1,2,0.74848
2,7,7,1,2,1.0082
2,7,7,1,2,0.58933
2,7,7,1,2,1.9683
2,7,7,1,2,0.56522
2,7,7,1,2,0.38776
2,7,7,1,2,0.95185
2,7,7,1,2,0.79554
2,7,7,1,2,0.86159
2,7,7,1,2,1.2773
2,7,7,1,2,0.92199
2,7,7,1,2,0.84407
2,7,7,1,2,0.8724
2,7,7,1,2,0.76613
2,7,7,1,2,0.90753
2,7,7,1,2,0.62366
2,7,7,1,2,0.79937
2,7,7,1,2,1.2838
2,7,7,1,2,0.83533
2,7,7,1,2,1.2151
2,7,7,1,2,0.63131
2,7,7,1,2,0.95044
2,7,7,1,2,0.65099
2,7,7,1,2,0.7907
2,7,7,1,2,0.9682
2,7,7,1,2,1.4644
2,7,7,1,2,1.4764
2,7,7,1,2,0.8777
2,7,7,1,2,1.0533
2,7,7,1,2,0.69811
2,7,7,1,2,0.99257
2,7,7,1,2,1.3611
2,7,7,1,2,1.052
2,7,7,1,2,1.2024
2,7,7,1,2,0.8038
2,7,7,1,2,1.3607
2,7,7,1,2,1.5333
2,7,7,1,2,1.1339
2,7,7,1,2,0.58691
2,7,7,1,2,0.58209
2,7,7,1,2,1.0223
2,7,7,1,2,1.2491
2,7,7,1,2,0.76945
2,7,7,1,2,0.77982
2,7,7,1,2,0.75964
2,7,7,1,2,1.7218
2,7,7,1,2,0.92429
2,7,7,1,2,0.94286
2,7,7,1,2,0.77966
2,7,7,1,2,1.0929
2,7,7,1,2,0.83025
2,7,7,1,2,1.5057
2,7,7,1,2,1.0327
2,7,7,1,2,0.95556
2,7,7,1,2,0.91667
2,7,7,1,2,1.2163
2,7,7,1,2,0.69341
2,7,7,1,2,0.77198
2,7,7,1,2,1.0155
2,7,7,1,2,1.5152
2,7,7,1,2,1.0535
2,7,7,1,2,1.0677
2,7,7,1,2,0.70381
2,7,7,1,2,0.91798
2,7,7,1,2,0.84416
2,7,7,1,2,1.2591
2,7,7,1,2,0.75562
2,7,7,1,2,0.96127
2,7,7,1,2,0.77918
2,7,7,1,2,1.5654
2,7,7,1,2,0.88704
2,7,7,1,2,1.1684
2,7,7,1,2,0.77399
2,7,7,1,2,0.79863
2,7,7,1,2,0.78235
2,7,7,1,2,0.69553
2,7,7,1,2,0.96525
2,7,7,1,2,0.90066
2,7,7,1,2,0.51007
2,7,7,1,2,0.5809
2,7,7,1,2,0.63429
2,7,7,1,2,1.3521
2,7,7,1,2,1.1955
2,7,7,1,2,0.95775
2,7,7,1,2,0.61808
2,7,7,1,2,0.79321
2,7,7,1,2,0.79649
2,7,7,1,2,1.6738
2,7,7,1,2,0.97342
2,7,7,1,2,1.0954
2,7,7,1,2,0.54916
2,7,7,1,2,1.0463
2,7,7,1,2,0.96691
2,7,7,1,2,1.5424
2,7,7,1,2,0.95968
2,7,7,1,2,1.2282
2,7,7,1,2,0.8652
2,7,7,1,2,0.5545
2,7,7,1,2,1.011
2,7,7,1,2,1.214
2,7,7,1,2,0.875
2,7,7,1,2,1.1903
2,7,7,1,2,0.90031
2,7,7,1,2,0.91241
2,7,7,1,2,1.0357
2,7,7,1,2,1.1176
2,7,7,1,2,0.86424
2,7,7,1,2,1.4324
2,7,7,1,2,1.3633
2,7,7,1,2,0.80357
2,7,7,1,2,0.85085
2,7,7,1,2,1.3386
2,7,7,1,2,0.82353
2,7,7,1,2,1.2302
2,7,7,1,2,0.46996
2,7,7,1,2,0.81884
2,7,7,1,2,1.034
2,7,7,1,2,1.1962
2,7,7,1,2,1.0035
2,7,7,1,2,0.94245
2,7,7,1,2,0.86926
2,7,7,1,2,1.0455
2,7,7,1,2,0.67742
2,7,7,1,2,0.83784
2,7,7,1,2,0.86909
2,7,7,1,2,1.3395
2,7,7,1,2,1.3258
2,7,7,1,2,1.119
2,7,7,1,2,0.57855
2,7,7,1,2,0.7541
2,7,7,1,2,1
2,7,7,1,2,1.0277
2,7,7,1,2,0.75767
2,7,7,1,2,0.91667
2,7,7,1,2,0.82595
2,7,7,1,2,1.0857
2,7,7,1,2,0.60459
2,7,7,1,2,0.97518
2,7,7,1,2,0.67559
2,7,7,1,2,1.3516
2,7,7,1,2,1.1818
2,7,7,1,2,1.1083
2,7,7,1,2,1.4269
2,7,7,1,2,1.6886
2,7,7,1,2,1.3189
2,7,7,1,2,1.0188
2,7,7,1,2,0.92128
2,7,7,1,2,1.1723
2,7,7,1,2,1.4312
2,7,7,1,2,0.99029
2,7,7,1,2,1.1531
2,7,7,1,2,1.1956
2,7,7,1,2,1.0921
2,7,7,1,2,1.0035
2,7,7,1,2,1.1356
2,7,7,1,2,1.3395
2,7,7,1,2,0.81579
2,7,7,1,2,0.91228
2,7,7,1,2,1.2379
2,7,7,1,2,1.0242
2,7,7,1,2,1.0548
2,7,7,1,2,0.93791
2,7,7,1,2,0.88014
2,7,7,1,2,0.87987
2,7,7,1,2,0.85313
2,7,7,1,2,1.068
2,7,7,1,2,0.78983
2,7,7,1,2,1.1372
2,7,7,1,2,1.1155
2,7,7,1,2,0.91958
2,7,7,1,2,0.92963
2,7,7,1,2,0.90625
2,7,7,1,2,0.82624
2,7,7,1,2,0.87931
2,7,7,1,2,0.60811
2,7,7,1,2,0.96939
2,7,7,1,2,1.5388
2,7,7,1,2,0.97753
2,7,7,1,2,1.1782
2,7,7,1,2,1.1533
2,7,7,1,2,0.90182
2,7,7,1,2,0.82432
2,7,7,1,2,0.97436
2,7,7,1,2,0.92075
2,7,7,1,2,1.2274
2,7,7,1,2,1.0268
2,7,7,1,2,1.0037
2,7,7,1,2,0.80178
2,7,7,1,2,0.53867
2,7,7,1,2,0.88493
2,7,7,1,2,0.85993
2,7,7,1,2,0.90459
2,7,7,1,2,1.2509
2,7,7,1,2,1.6016
2,7,7,1,2,1.0734
2,7,7,1,2,0.81513
2,7,7,1,2,1
2,7,7,1,2,1.0975
2,7,7,1,2,0.87197
2,7,7,1,2,0.98092
2,7,7,1,2,1.0702
2,7,7,1,2,0.94717
2,7,7,1,2,1.0924
2,7,7,1,2,0.74503
2,7,7,1,2,1.2022
2,7,7,1,2,0.97619
2,7,7,1,2,1.131
2,7,7,1,2,0.69444
2,7,7,1,2,0.9572
2,7,7,1,2,0.73163
2,7,7,1,2,1.0483
2,7,7,1,2,0.85765
2,7,7,1,2,1.2536
2,7,7,1,2,1.4866
2,7,7,1,2,1.0344
2,7,7,1,2,0.80546
2,7,7,1,2,0.769
2,7,7,1,2,0.98529
2,7,7,1,2,1.163
2,7,7,1,2,0.77744
2,7,7,1,2,1.1396
2,7,7,1,2,0.84507
2,7,7,1,2,0.83923
2,7,7,1,2,1.0215
2,7,7,1,2,0.87458
2,7,7,1,2,1.1137
2,7,7,1,2,0.8705
2,7,7,1,2,0.83267
2,7,7,1,2,0.79545
2,7,7,1,2,0.92339
2,7,7,1,2,0.99288
2,7,7,1,2,0.71091
2,7,7,1,2,1.0625
2,7,7,1,2,0.83462
2,7,7,1,2,0.95736
2,7,7,1,2,1.0529
2,7,7,1,2,0.87594
2,7,7,1,2,0.91304
2,7,7,1,2,1.0913
2,7,7,1,2,0.74315
2,7,7,1,2,1.0414
2,7,7,1,2,0.90945
2,7,7,1,2,0.98545
2,7,7,1,2,0.90873
2,7,7,1,2,0.81597
2,7,7,1,2,0.95221
2,7,7,1,2,0.97786
2,7,7,1,2,1.0683
2,7,7,1,2,0.86219
2,7,7,1,2,0.71787
2,7,7,1,2,0.89865
2,7,7,1,2,0.84333
2,7,7,1,2,1.2091
2,7,7,1,2,0.90189
2,7,7,1,2,0.85855
2,7,7,1,2,0.68513
2,7,7,1,2,0.78116
2,7,7,1,2,0.69903
2,7,7,1,2,1.4228
2,7,7,1,2,1.0455
2,7,7,1,2,1.0037
2,7,7,1,2,0.72
2,7,7,1,2,0.95926
2,7,7,1,2,1.0596
2,7,7,1,2,1.4104
2,7,7,1,2,1.2007
2,7,7,1,2,0.99658
2,7,7,1,2,0.87456
2,7,7,1,2,0.82653
2,7,7,1,2,0.95618
2,7,7,1,2,1.3591
2,7,7,1,2,1.6582
2,7,7,1,2,0.93548
2,7,7,1,2,0.80921
2,7,7,1,2,0.87726
2,7,7,1,2,0.87582
2,7,7,1,2,1.1877
2,7,7,1,2,1.3745
2,7,7,1,2,1.0697
2,7,7,1,2,1.1323
2,7,7,1,2,0.71307
2,7,7,1,2,1.0674
2,7,7,1,2,0.92308
2,7,7,1,2,1.0727
2,7,7,1,2,0.94361
2,7,7,1,2,1.4393
2,7,7,1,2,1.1638
2,7,7,1,2,1.2395
2,7,7,1,2,0.85174
2,7,7,1,2,0.96855
2,7,7,1,2,0.68142
2,7,7,1,2,0.78425
2,7,7,1,2,0.98188
2,7,7,1,2,0.90252
2,7,7,1,2,1.1905
2,7,7,1,2,1.5802
2,7,7,1,2,1.1184
2,7,7,1,2,0.94531
2,7,7,1,2,0.89963
2,7,7,1,2,0.8853
2,7,7,1,2,1.0651
2,7,7,1,2,1.4637
2,7,7,1,2,0.65169
2,7,7,1,2,0.95357
2,7,7,1,2,1.0502
2,7,7,1,2,1.2068
2,7,7,1,2,1.1416
2,7,7,1,2,1.1042
2,7,7,1,2,0.66316
2,7,7,1,2,0.98413
2,7,7,1,2,0.75235
2,7,7,1,2,0.94551
2,7,7,1,2,1.0293
2,7,7,1,2,1.451
2,7,7,1,2,1.7723
2,7,7,1,2,0.87138
2,7,7,1,2,0.70205
2,7,7,1,2,0.8623
2,7,7,1,2,0.67791
2,7,7,1,2,0.69851
2,7,7,1,2,0.82796
2,7,7,1,2,0.87372
2,7,7,1,2,0.96735
2,7,7,1,2,1.0463
2,7,7,1,2,0.57925
2,7,7,1,2,0.9322
2,7,7,1,2,0.75517
2,7,7,1,2,1.0618
2,7,7,1,2,0.89147
2,7,7,1,2,0.81882
2,7,7,1,2,0.70462
2,7,7,1,2,0.61458
2,7,7,1,2,0.79054
2,7,7,1,2,0.40098
2,7,7,1,2,0.96596
2,7,7,1,2,1.3151
2,7,7,1,2,1.6181
2,7,7,1,2,0.98208
2,7,7,1,2,0.51185
2,7,7,1,2,0.44991
2,7,7,1,2,0.88119
2,7,7,1,2,1.0292
2,7,7,1,2,0.83
2,7,7,1,2,1.1399
2,7,7,1,2,0.74857
2,7,7,1,2,0.91722
2,7,7,1,2,0.68785
2,7,7,1,2,0.68392
2,7,7,1,2,0.76527
2,7,7,1,2,0.78082
2,7,7,1,2,1.0267
2,7,7,1,2,0.84539
2,7,7,1,2,1.0714
2,7,7,1,2,0.81404
2,7,7,1,2,0.75152
2,7,7,1,2,1.1246
2,7,7,1,2,1.106
2,7,7,1,2,1.0467
2,7,7,1,2,0.69672
2,7,7,1,2,0.84566
2,7,7,1,2,0.84459
2,7,7,1,2,0.99643
2,7,7,1,2,1.2328
2,7,7,1,2,0.83784
2,7,7,1,2,0.8147
2,7,7,1,2,0.72836
2,7,7,1,2,1.0584
2,7,7,1,2,1.1055
2,7,7,1,2,1.1288
2,7,7,1,2,1.2073
2,7,7,1,2,0.92424
2,7,7,1,2,0.68371
2,7,7,1,2,0.92308
2,7,7,1,2,1.2528
2,7,7,1,2,1.3475
2,7,7,1,2,0.8157
2,7,7,1,2,0.81457
2,7,7,1,2,0.99643
2,7,7,1,2,0.60197
2,7,7,1,2,0.67898
2,7,7,1,2,0.87385
2,7,7,1,2,1.4345
2,7,7,1,2,0.90351
2,7,7,1,2,0.67442
2,7,7,1,2,0.58621
2,7,7,1,2,0.89965
2,7,7,1,2,0.75074
2,7,7,1,2,0.59677
2,7,7,1,2,0.92279
2,7,7,1,2,1.2158
2,7,7,1,2,0.70506
2,7,7,1,2,0.77346
2,7,7,1,2,0.76721
2,7,7,1,2,0.99322
2,7,7,1,2,0.7765
2,7,7,1,2,1.1396
2,7,7,1,2,1.2249
2,7,7,1,2,1.0628
2,7,7,1,2,0.83121
2,7,7,1,2,1.1692
2,7,7,1,2,0.71893
2,7,7,1,2,0.94081
2,7,7,1,2,0.88742
2,7,7,1,2,1.0183
2,7,7,1,2,0.90875
2,7,7,1,2,0.85441
2,7,7,1,2,0.88925
2,7,7,1,2,0.96154
2,7,7,1,2,0.92969
2,7,7,1,2,0.95865
2,7,7,1,2,1.0643
2,7,7,1,2,1.1318
2,7,7,1,2,0.84539
2,7,7,1,2,0.78105
2,7,7,1,2,0.97479
2,7,7,1,2,1.3874
2,7,7,1,2,0.67847
2,7,7,1,2,0.86513
2,7,7,1,2,0.87456
2,7,7,1,2,0.74848
2,7,7,1,2,1.0082
2,7,7,1,2,0.58933
2,7,7,1,2,1.9683
2,7,7,1,2,0.56522
2,7,7,1,2,0.38776
2,7,7,1,2,0.95185
2,7,7,1,2,0.79554
2,7,7,1,2,0.86159
2,7,7,1,2,1.2773
2,7,7,1,2,0.92199
2,7,7,1,2,0.84407
2,7,7,1,2,0.8724
2,7,7,1,2,0.76613
2,7,7,1,2,0.90753
2,7,7,1,2,0.62366
2,7,7,1,2,0.79937
2,7,7,1,2,1.2838
2,7,7,1,2,0.83533
2,7,7,1,2,1.2151
2,7,7,1,2,0.63131
2,7,7,1,2,0.95044
2,7,7,1,2,0.65099
2,7,7,1,2,0.7907
2,7,7,1,2,0.9682
2,7,7,1,2,1.4644
2,7,7,1,2,1.4764
2,7,7,1,2,0.8777
2,7,7,1,2,1.0533
2,7,7,1,2,0.69811
2,7,7,1,2,0.99257
2,7,7,1,2,1.3611
2,7,7,1,2,1.052
2,7,7,1,2,1.2024
2,7,7,1,2,0.8038
2,7,7,1,2,1.3607
2,7,7,1,2,1.5333
2,7,7,1,2,1.1339
2,7,7,1,2,0.58691
2,7,7,1,2,0.58209
2,7,7,1,2,1.0223
2,7,7,1,2,1.2491
2,7,7,1,2,0.76945
2,7,7,1,2,0.77982
2,7,7,1,2,0.75964
2,7,7,1,2,1.7218
2,7,7,1,2,0.92429
2,7,7,1,2,0.94286
2,7,7,1,2,0.77966
2,7,7,1,2,1.0929
2,7,7,1,2,0.83025
2,7,7,1,2,1.5057
2,7,7,1,2,1.0327
2,7,7,1,2,0.95556
2,7,7,1,2,0.91667
2,7,7,1,2,1.2163
2,7,7,1,2,0.69341
2,7,7,1,2,0.77198
2,7,7,1,2,1.0155
2,7,7,1,2,1.5152
2,7,7,1,2,1.0535
2,7,7,1,2,1.0677
2,7,7,1,2,0.70381
2,7,7,1,2,0.91798
