grp , pp , S , IDR , IDL , accQR
1,3,1,3,2,0.88686
1,3,1,3,2,1.2305
1,3,1,3,2,0.76522
1,3,1,3,2,1.1416
1,3,1,3,2,0.69822
1,3,1,3,2,1.0172
1,3,1,3,2,0.68502
1,3,1,3,2,1.7944
1,3,1,3,2,0.56176
1,3,1,3,2,1.0551
1,3,1,3,2,0.65479
1,3,1,3,2,1.4047
1,3,1,3,2,0.71246
1,3,1,3,2,1.1842
1,3,1,3,2,0.93863
1,3,1,3,2,1.1157
1,3,1,3,2,0.54768
1,3,1,3,2,1.1398
1,3,1,3,2,0.90909
1,3,1,3,2,0.92647
1,3,1,3,2,0.87586
1,3,1,3,2,1.3279
1,3,1,3,2,0.56486
1,3,1,3,2,1.4195
1,3,1,3,2,0.53906
1,3,1,3,2,1.787
1,3,1,3,2,0.48442
1,3,1,3,2,1.4155
1,3,1,3,2,0.47033
1,3,1,3,2,0.60656
1,3,1,3,2,1.031
1,3,1,3,2,0.51541
1,3,1,3,2,1.4
1,3,1,3,2,0.59486
1,3,1,3,2,0.81851
1,3,1,3,2,0.60063
1,3,1,3,2,1.017
1,3,1,3,2,0.69932
1,3,1,3,2,1.1368
1,3,1,3,2,0.62461
1,3,1,3,2,0.98406
1,3,1,3,2,0.67398
1,3,1,3,2,1.0168
1,3,1,3,2,0.54303
1,3,1,3,2,1.0329
1,3,1,3,2,0.56698
1,3,1,3,2,0.83582
1,3,1,3,2,0.64815
1,3,1,3,2,0.95781
1,3,1,3,2,0.67752
1,3,1,3,2,1.0125
1,3,1,3,2,0.51585
1,3,1,3,2,1.205
1,3,1,3,2,0.71134
1,3,1,3,2,0.9749
1,3,1,3,2,0.72414
1,3,1,3,2,1.0083
1,3,1,3,2,0.63265
1,3,1,3,2,1.0398
1,3,1,3,2,0.86786
1,3,1,3,2,0.9697
1,3,1,3,2,0.75
1,3,1,3,2,0.92713
1,3,1,3,2,0.81949
1,3,1,3,2,1.1735
1,3,1,3,2,0.60303
1,3,1,3,2,0.88934
1,3,1,3,2,0.74411
1,3,1,3,2,1.0085
1,3,1,3,2,0.47884
1,3,1,3,2,1.1267
1,3,1,3,2,0.71812
1,3,1,3,2,0.92245
1,3,1,3,2,0.73463
1,3,1,3,2,0.47265
1,3,1,3,2,1.6364
1,3,1,3,2,0.55758
1,3,1,3,2,1.5636
1,3,1,3,2,0.58402
1,3,1,3,2,1.7155
1,3,1,3,2,0.52778
1,3,1,3,2,2.045
1,3,1,3,2,0.52493
1,3,1,3,2,1.5822
1,3,1,3,2,0.57187
1,3,1,3,2,1.2371
1,3,1,3,2,0.75079
1,3,1,3,2,1.3925
1,3,1,3,2,0.47578
1,3,1,3,2,1.4695
1,3,1,3,2,0.58282
1,3,1,3,2,1.2552
1,3,1,3,2,0.78671
1,3,1,3,2,1.3992
1,3,1,3,2,0.61877
1,3,1,3,2,1.3983
1,3,1,3,2,0.70569
1,3,1,3,2,1.2816
1,3,1,3,2,0.46667
1,3,1,3,2,1.2656
1,3,1,3,2,0.7893
1,3,1,3,2,1.1985
1,3,1,3,2,0.55556
1,3,1,3,2,1.0753
1,3,1,3,2,0.53543
1,3,1,3,2,1.0122
1,3,1,3,2,0.73252
1,3,1,3,2,1.1521
1,3,1,3,2,0.73267
1,3,1,3,2,1.0923
1,3,1,3,2,0.46364
1,3,1,3,2,1.3707
1,3,1,3,2,0.62222
1,3,1,3,2,1.4375
1,3,1,3,2,0.55928
1,3,1,3,2,1.3043
1,3,1,3,2,0.62803
1,3,1,3,2,1.2988
1,3,1,3,2,0.5799
1,3,1,3,2,1.2092
1,3,1,3,2,0.74154
1,3,1,3,2,1.0943
1,3,1,3,2,0.64186
1,3,1,3,2,1.872
1,3,1,3,2,0.41648
1,3,1,3,2,0.45636
1,3,1,3,2,1.8182
1,3,1,3,2,0.52661
1,3,1,3,2,1.0536
1,3,1,3,2,1.0245
1,3,1,3,2,1.2455
1,3,1,3,2,0.61214
1,3,1,3,2,1.5118
1,3,1,3,2,0.70508
1,3,1,3,2,1.4072
1,3,1,3,2,0.73611
1,3,1,3,2,0.98462
1,3,1,3,2,0.64815
1,3,1,3,2,0.92248
1,3,1,3,2,0.73418
1,3,1,3,2,1.247
1,3,1,3,2,0.59497
1,3,1,3,2,1.835
1,3,1,3,2,0.63733
1,3,1,3,2,1.7629
1,3,1,3,2,0.58544
1,3,1,3,2,0.97571
1,3,1,3,2,0.88686
1,3,1,3,2,1.2305
1,3,1,3,2,0.76522
1,3,1,3,2,1.1416
1,3,1,3,2,0.69822
1,3,1,3,2,1.0172
1,3,1,3,2,0.68502
1,3,1,3,2,1.7944
1,3,1,3,2,0.56176
1,3,1,3,2,1.0551
1,3,1,3,2,0.65479
1,3,1,3,2,1.4047
1,3,1,3,2,0.71246
1,3,1,3,2,1.1842
1,3,1,3,2,0.93863
1,3,1,3,2,1.1157
1,3,1,3,2,0.54768
1,3,1,3,2,1.1398
1,3,1,3,2,0.90909
1,3,1,3,2,0.92647
1,3,1,3,2,0.87586
1,3,1,3,2,1.3279
1,3,1,3,2,0.56486
1,3,1,3,2,1.4195
1,3,1,3,2,0.53906
1,3,1,3,2,1.787
1,3,1,3,2,0.48442
1,3,1,3,2,1.4155
1,3,1,3,2,0.47033
1,3,1,3,2,0.60656
1,3,1,3,2,1.031
1,3,1,3,2,0.51541
1,3,1,3,2,1.4
1,3,1,3,2,0.59486
1,3,1,3,2,0.81851
1,3,1,3,2,0.60063
1,3,1,3,2,1.017
1,3,1,3,2,0.69932
1,3,1,3,2,1.1368
1,3,1,3,2,0.62461
1,3,1,3,2,0.98406
1,3,1,3,2,0.67398
1,3,1,3,2,1.0168
1,3,1,3,2,0.54303
1,3,1,3,2,1.0329
1,3,1,3,2,0.56698
1,3,1,3,2,0.83582
1,3,1,3,2,0.64815
1,3,1,3,2,0.95781
1,3,1,3,2,0.67752
1,3,1,3,2,1.0125
1,3,1,3,2,0.51585
1,3,1,3,2,1.205
1,3,1,3,2,0.71134
1,3,1,3,2,0.9749
1,3,1,3,2,0.72414
1,3,1,3,2,1.0083
1,3,1,3,2,0.63265
1,3,1,3,2,1.0398
1,3,1,3,2,0.86786
1,3,1,3,2,0.9697
1,3,1,3,2,0.75
1,3,1,3,2,0.92713
1,3,1,3,2,0.81949
1,3,1,3,2,1.1735
1,3,1,3,2,0.60303
1,3,1,3,2,0.88934
1,3,1,3,2,0.74411
1,3,1,3,2,1.0085
1,3,1,3,2,0.47884
1,3,1,3,2,1.1267
1,3,1,3,2,0.71812
1,3,1,3,2,0.92245
1,3,1,3,2,0.73463
1,3,4,1,1,0.52515
1,3,4,1,1,1.3866
1,3,4,1,1,0.57013
1,3,4,1,1,1.2851
1,3,4,1,1,0.67007
1,3,4,1,1,1.2541
1,3,4,1,1,0.60947
1,3,4,1,1,1.3305
1,3,4,1,1,0.38931
1,3,4,1,1,0.59184
1,3,4,1,1,0.53906
1,3,4,1,1,0.91438
1,3,4,1,1,0.71406
1,3,4,1,1,1.3604
1,3,4,1,1,0.73333
1,3,4,1,1,1.3457
1,3,4,1,1,0.69856
1,3,4,1,1,1.7265
1,3,4,1,1,0.5
1,3,4,1,1,1.3295
1,3,4,1,1,0.5506
1,3,4,1,1,1.3603
1,3,4,1,1,0.61053
1,3,4,1,1,0.73171
1,3,4,1,1,0.50141
1,3,4,1,1,0.72727
1,3,4,1,1,1.9167
1,3,4,1,1,1.1763
1,3,4,1,1,0.80952
1,3,4,1,1,0.55738
1,3,4,1,1,0.54495
1,3,4,1,1,1.6564
1,3,4,1,1,1.1333
1,3,4,1,1,0.65035
1,3,4,1,1,0.67133
1,3,4,1,1,1.2814
1,3,4,1,1,0.70205
1,3,4,1,1,1.5052
1,3,4,1,1,0.47222
1,3,4,1,1,0.40769
1,3,4,1,1,0.55527
1,3,4,1,1,1.7143
1,3,4,1,1,0.52941
1,3,4,1,1,1.2639
1,3,4,1,1,1.0176
1,3,4,1,1,1.4446
1,3,4,1,1,1.2683
1,3,4,1,1,1.2979
1,3,4,1,1,1.1923
1,3,4,1,1,0.71053
1,3,4,1,1,0.71074
1,3,4,1,1,1.2867
1,3,4,1,1,0.74684
1,3,4,1,1,0.68116
1,3,4,1,1,0.65886
1,3,4,1,1,1.6319
1,3,4,1,1,0.91803
1,3,4,1,1,0.72917
1,3,4,1,1,0.71754
1,3,4,1,1,1.4197
1,3,4,1,1,0.71954
1,3,4,1,1,1.3596
1,3,4,1,1,0.61943
1,3,4,1,1,1.3433
1,3,4,1,1,0.97895
1,3,4,1,1,1.1922
1,3,4,1,1,0.58498
1,3,4,1,1,0.41538
1,3,4,1,1,0.95238
1,3,4,1,1,1.5229
1,3,4,1,1,0.63429
1,3,4,1,1,2.1158
1,3,4,1,1,0.87965
1,3,4,1,1,2.1333
1,3,4,1,1,1.1556
1,3,4,1,1,0.72093
1,3,4,1,1,0.59764
1,3,4,1,1,1.3447
1,3,4,1,1,0.6095
1,3,4,1,1,2.0639
1,3,4,1,1,2.4667
1,3,4,1,1,0.66372
1,3,4,1,1,0.83655
1,3,4,1,1,1.433
1,3,4,1,1,0.50769
1,3,4,1,1,0.70787
1,3,4,1,1,0.59537
1,3,4,1,1,1.1507
1,3,4,1,1,2
1,3,4,1,1,1.0259
1,3,4,1,1,0.5303
1,3,4,1,1,1.0632
1,3,4,1,1,1.2195
1,3,4,1,1,0.87356
1,3,4,1,1,0.79661
1,3,4,1,1,0.59165
1,3,4,1,1,1.2737
1,3,4,1,1,1.0714
1,3,4,1,1,0.21875
1,3,4,1,1,0.8438
1,3,4,1,1,0.61333
1,3,4,1,1,1.2222
1,3,4,1,1,1.29
1,3,4,1,1,0.42373
1,3,4,1,1,0.67797
1,3,4,1,1,0.79505
1,3,4,1,1,1.276
1,3,4,1,1,0.9375
1,3,4,1,1,1.1212
1,3,4,1,1,0.80833
1,3,4,1,1,1.4277
1,3,4,1,1,0.86555
1,3,4,1,1,0.56757
1,3,4,1,1,0.73108
1,3,4,1,1,1.6887
1,3,4,1,1,1.2115
1,3,4,1,1,0.67785
1,3,4,1,1,0.83875
1,3,4,1,1,0.72152
1,3,4,1,1,0.75472
1,3,4,1,1,1.2504
1,3,4,1,1,0.6706
1,3,4,1,1,1.4983
1,3,4,1,1,0.7
1,3,4,1,1,1.6019
1,3,4,1,1,0.63941
1,3,4,1,1,2.3277
1,3,4,1,1,0.57402
1,3,4,1,1,1.286
1,3,4,1,1,0.87302
1,3,4,1,1,0.93269
1,3,4,1,1,0.72857
1,3,4,1,1,1.5986
1,3,4,1,1,0.9
1,3,4,1,1,0.72549
1,3,4,1,1,0.69381
1,3,4,1,1,1.5183
1,3,4,1,1,0.9375
1,3,4,1,1,0.92437
1,3,4,1,1,0.66324
1,3,4,1,1,1.1585
1,3,4,1,1,0.6758
1,3,4,1,1,1.4147
1,3,4,1,1,0.71976
1,3,4,1,1,1.5504
1,3,4,1,1,0.60019
1,3,4,1,1,1.4811
1,3,4,1,1,0.94872
1,3,4,1,1,0.58209
1,3,4,1,1,0.70041
1,3,4,1,1,1
1,3,4,1,1,1.7234
1,3,4,1,1,1.6629
1,3,4,1,1,0.92453
1,3,4,1,1,1.4286
1,3,4,1,1,0.64826
1,3,4,1,1,1.6513
1,3,4,1,1,0.75
1,3,4,1,1,0.80189
1,3,4,1,1,0.77582
1,3,4,1,1,1.7122
1,3,4,1,1,1.0833
1,3,4,1,1,1
1,3,4,1,1,0.67665
1,3,4,1,1,1.4074
1,3,4,1,1,0.53387
1,3,4,1,1,1.5728
1,3,4,1,1,0.66567
1,3,4,1,1,1.709
1,3,4,1,1,1.1463
1,3,4,1,1,0.59701
1,3,4,1,1,0.61328
1,3,4,1,1,2.1083
1,3,4,1,1,0.63897
1,3,4,1,1,2.2009
1,3,4,1,1,0.57411
1,3,4,1,1,0.78076
1,3,4,1,1,1.1824
1,3,4,1,1,0.57909
1,3,4,1,1,0.75
1,3,4,1,1,1.4737
1,3,4,1,1,1.2537
1,3,4,1,1,0.66667
1,3,4,1,1,1.5827
1,3,4,1,1,0.60976
1,3,4,1,1,1.335
1,3,4,1,1,0.68323
1,3,4,1,1,0.67677
1,3,4,1,1,1.0204
1,3,4,1,1,1.3578
1,3,4,1,1,0.93939
1,3,4,1,1,0.65546
1,3,4,1,1,0.65362
1,3,4,1,1,1.6667
1,3,4,1,1,1.4773
1,3,4,1,1,1.4409
1,3,4,1,1,0.50825
1,3,4,1,1,1.8028
1,3,4,1,1,0.72431
1,3,4,1,1,0.91026
1,3,4,1,1,1.5938
1,3,4,1,1,1.8941
1,3,4,1,1,0.95395
1,3,4,1,1,2.2484
1,3,4,1,1,0.81579
1,3,4,1,1,1.2308
1,3,4,1,1,0.48709
1,3,4,1,1,1.375
1,3,4,1,1,0.72981
1,3,4,1,1,1.1005
1,3,4,1,1,0.57644
1,3,4,1,1,1.3524
1,3,4,1,1,0.77199
1,3,4,1,1,1.5151
1,3,4,1,1,0.55879
1,3,4,1,1,2.1381
1,3,4,1,1,0.84204
1,3,4,1,1,1.7109
1,3,4,1,1,0.63307
1,3,4,1,1,1.4937
1,3,4,1,1,0.59292
1,3,4,1,1,1.3922
1,3,4,1,1,0.53333
1,3,4,1,1,1.7724
1,3,4,1,1,0.81992
1,3,4,1,1,1.5812
1,3,4,1,1,1.0886
1,3,4,1,1,1.7788
1,3,4,1,1,0.44963
1,3,4,1,1,1.998
1,3,4,1,1,0.58794
1,3,4,1,1,2.5678
1,3,4,1,1,0.60268
1,3,4,1,1,1.3492
1,3,4,1,1,0.68794
1,3,4,1,1,1.5986
1,3,4,1,1,0.52768
1,3,4,1,1,1.4943
1,3,4,1,1,0.62186
1,3,4,1,1,1.528
1,3,4,1,1,0.76744
1,3,4,1,1,0.75758
1,3,4,1,1,0.58235
1,3,4,1,1,2.0745
1,3,4,1,1,0.56812
1,3,4,1,1,1.2373
1,3,4,1,1,0.57888
1,3,4,1,1,0.52515
1,3,4,1,1,1.3866
1,3,4,1,1,0.57013
1,3,4,1,1,1.2851
1,3,4,1,1,0.67007
1,3,4,1,1,1.2541
1,3,4,1,1,0.60947
1,3,4,1,1,1.3305
1,3,4,1,1,0.38931
1,3,4,1,1,0.59184
1,3,4,1,1,0.53906
1,3,4,1,1,0.91438
1,3,4,1,1,0.71406
1,3,4,1,1,1.3604
1,3,4,1,1,0.73333
1,3,4,1,1,1.3457
1,3,4,1,1,0.69856
1,3,4,1,1,1.7265
1,3,4,1,1,0.5
1,3,4,1,1,1.3295
1,3,4,1,1,0.5506
1,3,4,1,1,1.3603
1,3,4,1,1,0.61053
1,3,4,1,1,0.73171
1,3,4,1,1,0.50141
1,3,4,1,1,0.72727
1,3,4,1,1,1.9167
1,3,4,1,1,1.1763
1,3,4,1,1,0.80952
1,3,4,1,1,0.55738
1,3,4,1,1,0.54495
1,3,4,1,1,1.6564
1,3,4,1,1,1.1333
1,3,4,1,1,0.65035
1,3,4,1,1,0.67133
1,3,4,1,1,1.2814
1,3,4,1,1,0.70205
1,3,4,1,1,1.5052
1,3,4,1,1,0.47222
1,3,4,1,1,0.40769
1,3,4,1,1,0.55527
1,3,4,1,1,1.7143
1,3,4,1,1,0.52941
1,3,4,1,1,1.2639
1,3,4,1,1,1.0176
1,3,4,1,1,1.4446
1,3,4,1,1,1.2683
1,3,4,1,1,1.2979
1,3,4,1,1,1.1923
1,3,4,1,1,0.71053
1,3,4,1,1,0.71074
1,3,4,1,1,1.2867
1,3,4,1,1,0.74684
1,3,4,1,1,0.68116
1,3,4,1,1,0.65886
1,3,4,1,1,1.6319
1,3,4,1,1,0.91803
1,3,4,1,1,0.72917
1,3,4,1,1,0.71754
1,3,4,1,1,1.4197
1,3,4,1,1,0.71954
1,3,4,1,1,1.3596
1,3,4,1,1,0.61943
1,3,4,1,1,1.3433
1,3,4,1,1,0.97895
1,3,4,1,1,1.1922
1,3,4,1,1,0.58498
1,3,4,1,1,0.41538
1,3,4,1,1,0.95238
1,3,4,1,1,1.5229
1,3,4,1,1,0.63429
1,3,4,1,1,2.1158
1,3,4,1,1,0.87965
1,3,4,1,1,2.1333
1,3,4,1,1,1.1556
1,3,4,1,1,0.72093
1,3,4,1,1,0.59764
1,3,4,1,1,1.3447
1,3,4,1,1,0.6095
1,3,4,1,1,2.0639
1,3,4,1,1,2.4667
1,3,4,1,1,0.66372
1,3,4,1,1,0.83655
1,3,4,1,1,1.433
1,3,4,1,1,0.50769
1,3,4,1,1,0.70787
1,3,4,1,1,0.59537
1,3,4,1,1,1.1507
1,3,4,1,1,2
1,3,4,1,1,1.0259
1,3,4,1,1,0.5303
1,3,4,1,1,1.0632
1,3,4,1,1,1.2195
1,3,4,1,1,0.87356
1,3,4,1,1,0.79661
1,3,4,1,1,0.59165
1,3,4,1,1,1.2737
1,3,4,1,1,1.0714
1,3,4,1,1,0.21875
1,3,4,1,1,0.8438
1,3,4,1,1,0.61333
1,3,4,1,1,1.2222
1,3,4,1,1,1.29
1,3,4,1,1,0.42373
1,3,4,1,1,0.67797
1,3,4,1,1,0.79505
1,3,4,1,1,1.276
1,3,4,1,1,0.9375
1,3,4,1,1,1.1212
1,3,4,1,1,0.80833
1,3,4,1,1,1.4277
1,3,4,1,1,0.86555
1,3,4,1,1,0.56757
1,3,4,1,1,0.73108
1,3,4,1,1,1.6887
1,3,4,1,1,1.2115
1,3,4,1,1,0.67785
1,3,4,1,1,0.83875
1,3,4,1,1,0.72152
1,3,4,1,1,0.75472
1,3,4,1,1,1.2504
1,3,4,1,1,0.6706
1,3,4,1,1,1.4983
1,3,4,1,1,0.7
1,3,4,1,1,1.6019
1,3,4,1,1,0.63941
1,3,4,1,1,2.3277
1,3,4,1,1,0.57402
1,3,4,1,1,1.286
1,3,4,1,1,0.87302
1,3,4,1,1,0.93269
1,3,4,1,1,0.72857
1,3,4,1,1,1.5986
1,3,4,1,1,0.9
1,3,4,1,1,0.72549
1,3,4,1,1,0.69381
1,3,4,1,1,1.5183
1,3,4,1,1,0.9375
1,3,4,1,1,0.92437
1,3,4,1,1,0.66324
1,3,4,1,1,1.1585
1,3,4,1,1,0.6758
1,3,4,1,1,1.4147
1,3,4,1,1,0.71976
1,3,4,1,1,1.5504
1,3,4,1,1,0.60019
1,3,4,1,1,1.4811
1,3,4,1,1,0.94872
1,3,4,1,1,0.58209
1,3,4,1,1,0.70041
1,3,4,1,1,1
1,3,4,1,1,1.7234
1,3,4,1,1,1.6629
1,3,4,1,1,0.92453
1,3,4,1,1,1.4286
1,3,4,1,1,0.64826
1,3,4,1,1,1.6513
1,3,4,1,1,0.75
1,3,4,1,1,0.80189
1,3,4,1,1,0.77582
1,3,4,1,1,1.7122
1,3,4,1,1,1.0833
1,3,4,1,1,1
1,3,4,1,1,0.67665
1,3,4,1,1,1.4074
1,3,4,1,1,0.53387
1,3,4,1,1,1.5728
1,3,4,1,1,0.66567
1,3,4,1,1,1.709
1,3,4,1,1,1.1463
1,3,4,1,1,0.59701
1,3,4,1,1,0.61328
1,3,4,1,1,2.1083
1,3,4,1,1,0.63897
1,3,4,1,1,2.2009
1,3,4,1,1,0.57411
1,3,4,1,1,0.78076
1,3,4,1,1,1.1824
1,3,4,1,1,0.57909
1,3,4,1,1,0.75
1,3,4,1,1,1.4737
1,3,4,1,1,1.2537
1,3,4,1,1,0.66667
1,3,4,1,1,1.5827
1,3,4,1,1,0.60976
1,3,4,1,1,1.335
1,3,4,1,1,0.68323
1,3,4,1,1,0.67677
1,3,4,1,1,1.0204
1,3,4,1,1,1.3578
1,3,4,1,1,0.93939
1,3,4,1,1,0.65546
1,3,4,1,1,0.65362
1,3,4,1,1,1.6667
1,3,4,1,1,1.4773
1,3,4,1,1,1.4409
1,3,4,1,1,0.50825
1,3,4,1,1,1.8028
1,3,4,1,1,0.72431
1,3,4,1,1,0.91026
1,3,4,1,1,1.5938
1,3,4,1,1,1.8941
1,3,4,1,1,0.95395
1,3,4,1,1,2.2484
1,3,4,1,1,0.81579
1,3,4,1,1,1.2308
1,3,4,1,1,0.48709
1,3,4,1,1,1.375
1,3,4,1,1,0.72981
1,3,4,1,1,1.1005
1,3,4,1,1,0.57644
1,3,4,1,1,1.3524
1,3,4,1,1,0.77199
1,3,4,1,1,1.5151
1,3,4,1,1,0.55879
1,3,4,1,1,2.1381
1,3,4,1,1,0.84204
1,3,4,1,1,1.7109
1,3,4,1,1,0.63307
1,3,4,1,1,1.4937
1,3,4,1,1,0.59292
1,3,4,1,1,1.3922
1,3,4,1,1,0.53333
1,3,4,1,1,1.7724
1,3,4,1,1,0.81992
1,3,4,1,1,1.5812
1,3,4,1,1,1.0886
1,3,4,1,1,1.7788
1,3,4,1,1,0.44963
1,3,4,1,1,1.998
1,3,4,1,1,0.58794
1,3,4,1,1,2.5678
1,3,4,1,1,0.60268
1,3,4,1,1,1.3492
1,3,4,1,1,0.68794
1,3,4,1,1,1.5986
1,3,4,1,1,0.52768
1,3,4,1,1,1.4943
1,3,4,1,1,0.62186
1,3,4,1,1,1.528
1,3,4,1,1,0.76744
1,3,4,1,1,0.75758
1,3,4,1,1,0.58235
1,3,4,1,1,2.0745
1,3,4,1,1,0.56812
1,3,4,1,1,1.2373
1,3,4,1,1,0.57888
1,3,4,1,2,0.53846
1,3,4,1,2,1.2408
1,3,4,1,2,0.64828
1,3,4,1,2,1.9463
1,3,4,1,2,1.1837
1,3,4,1,2,0.73684
1,3,4,1,2,0.49146
1,3,4,1,2,1.0043
1,3,4,1,2,1.15
1,3,4,1,2,0.7234
1,3,4,1,2,0.64696
1,3,4,1,2,1.5847
1,3,4,1,2,0.57069
1,3,4,1,2,1.6893
1,3,4,1,2,0.97955
1,3,4,1,2,2.6793
1,3,4,1,2,0.64315
1,3,4,1,2,1.4059
1,3,4,1,2,0.59091
1,3,4,1,2,1.5818
1,3,4,1,2,1.4286
1,3,4,1,2,0.73684
1,3,4,1,2,0.71958
1,3,4,1,2,2.3243
1,3,4,1,2,0.80522
1,3,4,1,2,1.1562
1,3,4,1,2,0.81179
1,3,4,1,2,0.83784
1,3,4,1,2,1.6667
1,3,4,1,2,2.0061
1,3,4,1,2,0.52354
1,3,4,1,2,1.1604
1,3,4,1,2,0.69526
1,3,4,1,2,0.6087
1,3,4,1,2,1.2632
1,3,4,1,2,1.6059
1,3,4,1,2,1.4615
1,3,4,1,2,0.63158
1,3,4,1,2,0.58516
1,3,4,1,2,1.0389
1,3,4,1,2,0.64386
1,3,4,1,2,1.3458
1,3,4,1,2,0.74904
1,3,4,1,2,0.88679
1,3,4,1,2,1.4444
1,3,4,1,2,2.2527
1,3,4,1,2,0.41758
1,3,4,1,2,0.65714
1,3,4,1,2,0.52796
1,3,4,1,2,0.94454
1,3,4,1,2,0.66332
1,3,4,1,2,1.7971
1,3,4,1,2,1.5385
1,3,4,1,2,0.67391
1,3,4,1,2,0.60137
1,3,4,1,2,1.4703
1,3,4,1,2,0.96875
1,3,4,1,2,1.6649
1,3,4,1,2,0.58684
1,3,4,1,2,1.0608
1,3,4,1,2,0.67732
1,3,4,1,2,0.74194
1,3,4,1,2,2.2
1,3,4,1,2,1.5282
1,3,4,1,2,1.2222
1,3,4,1,2,0.76923
1,3,4,1,2,0.60264
1,3,4,1,2,1.0088
1,3,4,1,2,0.67823
1,3,4,1,2,1.1875
1,3,4,1,2,0.65954
1,3,4,1,2,1.3199
1,3,4,1,2,0.61739
1,3,4,1,2,1.1055
1,3,4,1,2,1
1,3,4,1,2,0.74419
1,3,4,1,2,0.55474
1,3,4,1,2,1.2298
1,3,4,1,2,0.65085
1,3,4,1,2,1.3626
1,3,4,1,2,1.1389
1,3,4,1,2,0.65
1,3,4,1,2,0.67035
1,3,4,1,2,1.192
1,3,4,1,2,0.56597
1,3,4,1,2,1.298
1,3,4,1,2,1.1591
1,3,4,1,2,0.77778
1,3,4,1,2,0.95556
1,3,4,1,2,1.7619
1,3,4,1,2,0.47625
1,3,4,1,2,1.4297
1,3,4,1,2,1.6087
1,3,4,1,2,1.3636
1,3,4,1,2,0.65335
1,3,4,1,2,1.2199
1,3,4,1,2,0.53416
1,3,4,1,2,1.0626
1,3,4,1,2,0.76847
1,3,4,1,2,2.2647
1,3,4,1,2,0.64008
1,3,4,1,2,1.9711
1,3,4,1,2,1.9062
1,3,4,1,2,0.9375
1,3,4,1,2,0.46125
1,3,4,1,2,1.5092
1,3,4,1,2,0.74436
1,3,4,1,2,0.8875
1,3,4,1,2,2.5091
1,3,4,1,2,1.5304
1,3,4,1,2,1.44
1,3,4,1,2,1.5
1,3,4,1,2,0.57739
1,3,4,1,2,1.8969
1,3,4,1,2,0.73209
1,3,4,1,2,1.474
1,3,4,1,2,1.1269
1,3,4,1,2,0.83673
1,3,4,1,2,0.58984
1,3,4,1,2,2.2697
1,3,4,1,2,1.3333
1,3,4,1,2,0.51042
1,3,4,1,2,0.46893
1,3,4,1,2,1.2672
1,3,4,1,2,0.6661
1,3,4,1,2,0.94118
1,3,4,1,2,1.172
1,3,4,1,2,1.728
1,3,4,1,2,1.0179
1,3,4,1,2,1.6957
1,3,4,1,2,0.69088
1,3,4,1,2,1.0387
1,3,4,1,2,0.74822
1,3,4,1,2,1.7249
1,3,4,1,2,1.3571
1,3,4,1,2,0.975
1,3,4,1,2,0.67635
1,3,4,1,2,2.0539
1,3,4,1,2,1.1486
1,3,4,1,2,0.57143
1,3,4,1,2,0.33831
1,3,4,1,2,1.1785
1,3,4,1,2,2
1,3,4,1,2,0.83333
1,3,4,1,2,0.90541
1,3,4,1,2,1.3429
1,3,4,1,2,0.55882
1,3,4,1,2,1.2937
1,3,4,1,2,1.4074
1,3,4,1,2,0.70588
1,3,4,1,2,0.34856
1,3,4,1,2,1.3172
1,3,4,1,2,0.72377
1,3,4,1,2,1.3428
1,3,4,1,2,1.7179
1,3,4,1,2,0.45161
1,3,4,1,2,0.49296
1,3,4,1,2,1.4273
1,3,4,1,2,0.70544
1,3,4,1,2,1.1526
1,3,4,1,2,0.56522
1,3,4,1,2,1.101
1,3,4,1,2,1.1026
1,3,4,1,2,0.63441
1,3,4,1,2,0.82725
1,3,4,1,2,1.0541
1,3,4,1,2,0
1,3,4,1,2,1.7333
1,3,4,1,2,0.61553
1,3,4,1,2,1.0902
1,3,4,1,2,0.97368
1,3,4,1,2,1.1379
1,3,4,1,2,0.65466
1,3,4,1,2,0.375
1,3,4,1,2,0.90385
1,3,4,1,2,1.7293
1,3,4,1,2,0.68438
1,3,4,1,2,0.76316
1,3,4,1,2,1.4722
1,3,4,1,2,1.2615
1,3,4,1,2,0.55839
1,3,4,1,2,1.4789
1,3,4,1,2,0.49288
1,3,4,1,2,1.7241
1,3,4,1,2,0.47514
1,3,4,1,2,1.9717
1,3,4,1,2,0.64815
1,3,4,1,2,1.6772
1,3,4,1,2,0.83904
1,3,4,1,2,1.7062
1,3,4,1,2,0.74528
1,3,4,1,2,1.6945
1,3,4,1,2,1.2766
1,3,4,1,2,0.48276
1,3,4,1,2,0.38889
1,3,4,1,2,1.4509
1,3,4,1,2,0.68772
1,3,4,1,2,2.0274
1,3,4,1,2,0.84034
1,3,4,1,2,2.5325
1,3,4,1,2,0.66925
1,3,4,1,2,1.0172
1,3,4,1,2,1.4231
1,3,4,1,2,1.5736
1,3,4,1,2,0.70089
1,3,4,1,2,2.0438
1,3,4,1,2,0.69875
1,3,4,1,2,0.53968
1,3,4,1,2,0.81111
1,3,4,1,2,1.6637
1,3,4,1,2,0.63218
1,3,4,1,2,1.7358
1,3,4,1,2,1.1264
1,3,4,1,2,0.63636
1,3,4,1,2,0.4463
1,3,4,1,2,1.5647
1,3,4,1,2,0.72414
1,3,4,1,2,1.0922
1,3,4,1,2,0.64806
1,3,4,1,2,1.6148
1,3,4,1,2,1.75
1,3,4,1,2,0.74138
