grp , pp , S , IDR , IDL , peakVelL
1,2,4,3,1,0.22939
1,2,4,3,1,0.22512
1,2,4,3,1,0.23502
1,2,4,3,1,0.16536
1,2,4,3,1,0.24849
1,2,4,3,1,0.22872
1,2,4,3,1,0.22623
1,2,4,3,1,0.16962
1,2,4,3,1,0.22507
1,2,4,3,1,0.18379
1,2,4,3,1,0.25882
1,2,4,3,1,0.19996
1,2,4,3,1,0.22597
1,2,4,3,1,0.18124
1,2,4,3,1,0.21855
1,2,4,3,1,0.21519
1,2,4,3,1,0.26306
1,2,4,3,1,0.22316
1,2,4,3,1,0.24966
1,2,4,3,1,0.25069
1,2,4,3,1,0.24838
1,2,4,3,1,0.19118
1,2,4,3,1,0.16412
1,2,4,3,1,0.14267
1,2,4,3,1,0.21903
1,2,4,3,1,0.17554
1,2,4,3,1,0.24532
1,2,4,3,1,0.16332
1,2,4,3,1,0.24413
1,2,4,3,1,0.19409
1,2,4,3,1,0.0012518
1,2,4,3,1,0.0012907
1,2,4,3,1,0.30416
1,2,4,3,1,0.20066
1,2,4,3,1,0.14974
1,2,4,3,1,0.35605
1,2,4,3,1,0.35511
1,2,4,3,1,0.31748
1,2,4,3,1,0.35754
1,2,4,3,1,0.31356
1,2,4,3,1,0.32516
1,2,4,3,1,0.26383
1,2,4,3,1,0.35563
1,2,4,3,1,0.29412
1,2,4,3,1,0.37326
1,2,4,3,1,0.33912
1,2,4,3,1,0.34661
1,2,4,3,1,0.29443
1,2,4,3,1,0.32025
1,2,4,3,1,0.30974
1,2,4,3,1,0.34145
1,2,4,3,1,0.29707
1,2,4,3,1,0.33157
1,2,4,3,1,0.34923
1,2,4,3,1,0.33968
1,2,4,3,1,0.30167
1,2,4,3,1,0.35491
1,2,4,3,1,0.37398
1,2,4,3,1,0.32717
1,2,4,3,1,0.37043
1,2,4,3,1,0.33172
1,2,4,3,1,0.3519
1,2,4,3,1,0.33425
1,2,4,3,1,0.30268
1,2,4,3,1,0.32434
1,2,4,3,1,0.23915
1,2,4,3,1,0.31682
1,2,4,3,1,0.21804
1,2,4,3,1,0.257
1,2,4,3,1,0.27751
1,2,4,3,1,0.23906
1,2,4,3,1,0.28518
1,2,4,3,1,0.21266
1,2,4,3,1,0.21912
1,2,4,3,1,0.25749
1,2,4,3,1,0.23456
1,2,4,3,1,0.22599
1,2,4,3,1,0.20686
1,2,4,3,1,0.24273
1,2,4,3,1,0.2049
1,2,4,3,1,0.20458
1,2,4,3,1,0.29501
1,2,4,3,1,0.28212
1,2,4,3,1,0.24004
1,2,4,3,1,0.29703
1,2,4,3,1,0.22055
1,2,4,3,1,0.27559
1,2,4,3,1,0.3004
1,2,4,3,1,0.2575
1,2,4,3,1,0.28039
1,2,4,3,1,0.26843
1,2,4,3,1,0.27205
1,2,4,3,1,0.33915
1,2,4,3,1,0.32012
1,2,4,3,1,0.3248
1,2,4,3,1,0.27579
1,2,4,3,1,0.29812
1,2,4,3,1,0.30209
1,2,4,3,1,0.3207
1,2,4,3,1,0.30907
1,2,4,3,1,0.30791
1,2,4,3,1,0.38032
1,2,4,3,1,0.31826
1,2,4,3,1,0.41956
1,2,4,3,1,0.39478
1,2,4,3,1,0.38359
1,2,4,3,1,0.38287
1,2,4,3,1,0.35181
1,2,4,3,1,0.30037
1,2,4,3,1,0.31175
1,2,4,3,1,0.31696
1,2,4,3,1,0.28314
1,2,4,3,1,0.21285
1,2,4,3,1,0.29814
1,2,4,3,1,0.25949
1,2,4,3,1,0.27254
1,2,4,3,1,0.26231
1,2,4,3,1,0.28051
1,2,4,3,1,0.26246
1,2,4,3,1,0.30581
1,2,4,3,1,0.24806
1,2,4,3,1,0.28936
1,2,4,3,1,0.22517
1,2,4,3,1,0.24972
1,2,4,3,1,0.27808
1,2,4,3,1,0.25036
1,2,4,3,1,0.27788
1,2,4,3,1,0.21058
1,2,4,3,1,0.23368
1,2,4,3,1,0.22852
1,2,4,3,1,0.21386
1,2,4,3,1,0.24941
1,2,4,3,1,0.25988
1,2,4,3,1,0.29391
1,2,4,3,1,0.2615
1,2,4,3,1,0.2821
1,2,4,3,1,0.30848
1,2,4,3,1,0.18854
1,2,4,3,1,0.21639
1,2,4,3,1,0.23247
1,2,4,3,1,0.23224
1,2,4,3,1,0.2592
1,2,4,3,1,0.28502
1,2,4,3,1,0.30721
1,2,4,3,1,0.2708
1,2,4,3,1,0.26163
1,2,4,3,1,0.32556
1,2,4,3,1,0.27982
1,2,4,3,1,0.32156
1,2,4,3,1,0.21967
1,2,4,3,1,0.28184
1,2,4,3,1,0.30876
1,2,4,3,1,0.28297
1,2,4,3,1,0.28339
1,2,4,3,1,0.27957
1,2,4,3,1,0.21142
1,2,4,3,1,0.22194
1,2,4,3,1,0.22985
1,2,4,3,1,0.29724
1,2,4,3,1,0.28186
1,2,4,3,1,0.29917
1,2,4,3,1,0.2038
1,2,4,3,1,0.22868
1,2,4,3,1,0.17729
1,2,4,3,1,0.010068
1,2,4,3,1,0.026686
1,2,4,3,1,0.26594
1,2,4,3,1,0.23272
1,2,4,3,1,0.22939
1,2,4,3,1,0.22512
1,2,4,3,1,0.23502
1,2,4,3,1,0.16536
1,2,4,3,1,0.24849
1,2,4,3,1,0.22872
1,2,4,3,1,0.22623
1,2,4,3,1,0.16962
1,2,4,3,1,0.22507
1,2,4,3,1,0.18379
1,2,4,3,1,0.25882
1,2,4,3,1,0.19996
1,2,4,3,1,0.22597
1,2,4,3,1,0.18124
1,2,4,3,1,0.21855
1,2,4,3,1,0.21519
1,2,4,3,1,0.26306
1,2,4,3,1,0.22316
1,2,4,3,1,0.24966
1,2,4,3,1,0.25069
1,2,4,3,1,0.24838
1,2,4,3,1,0.19118
1,2,4,3,1,0.16412
1,2,4,3,1,0.14267
1,2,4,3,1,0.21903
1,2,4,3,1,0.17554
1,2,4,3,1,0.24532
1,2,4,3,1,0.16332
1,2,4,3,1,0.24413
1,2,4,3,1,0.19409
1,2,4,3,1,0.0012518
1,2,4,3,1,0.0012907
1,2,4,3,1,0.30416
1,2,4,3,1,0.20066
1,2,4,3,1,0.14974
1,2,4,3,1,0.35605
1,2,4,3,1,0.35511
1,2,4,3,1,0.31748
1,2,4,3,1,0.35754
1,2,4,3,1,0.31356
1,2,4,3,1,0.32516
1,2,4,3,1,0.26383
1,2,4,3,1,0.35563
1,2,4,3,1,0.29412
1,2,4,3,1,0.37326
1,2,4,3,1,0.33912
1,2,4,3,1,0.34661
1,2,4,3,1,0.29443
1,2,4,3,1,0.32025
1,2,4,3,1,0.30974
1,2,4,3,1,0.34145
1,2,4,3,1,0.29707
1,2,4,3,1,0.33157
1,2,4,3,1,0.34923
1,2,4,3,1,0.33968
1,2,4,3,1,0.30167
1,2,4,3,1,0.35491
1,2,4,3,1,0.37398
1,2,4,3,1,0.32717
1,2,4,3,1,0.37043
1,2,4,3,1,0.33172
1,2,4,3,1,0.3519
1,2,4,3,1,0.33425
1,2,4,3,1,0.30268
1,2,4,3,1,0.32434
1,2,4,3,1,0.23915
1,2,4,3,1,0.31682
1,2,4,3,1,0.21804
1,2,4,3,1,0.257
1,2,4,3,1,0.27751
1,2,4,3,1,0.23906
1,2,4,3,1,0.28518
1,2,4,3,1,0.21266
1,2,4,3,1,0.21912
1,2,4,3,1,0.25749
1,2,4,3,1,0.23456
1,2,4,3,1,0.22599
1,2,4,3,1,0.20686
1,2,4,3,1,0.24273
1,2,4,3,1,0.2049
1,2,4,3,1,0.20458
1,2,4,3,1,0.29501
1,2,4,3,1,0.28212
1,2,4,3,1,0.24004
1,2,4,3,1,0.29703
1,2,4,3,1,0.22055
1,2,4,3,1,0.27559
1,2,4,3,1,0.3004
1,2,4,3,1,0.2575
1,2,4,3,1,0.28039
1,2,4,3,1,0.26843
1,2,4,3,1,0.27205
1,2,4,3,1,0.33915
1,2,4,3,1,0.32012
1,2,4,3,1,0.3248
1,2,4,3,1,0.27579
1,2,4,3,1,0.29812
1,2,4,3,1,0.30209
1,2,4,3,1,0.3207
1,2,4,3,1,0.30907
1,2,4,3,1,0.30791
1,2,4,3,1,0.38032
1,2,4,3,1,0.31826
1,2,4,3,1,0.41956
1,2,4,3,1,0.39478
1,2,4,3,1,0.38359
1,2,4,3,1,0.38287
1,2,4,3,1,0.35181
1,2,4,3,1,0.30037
1,2,4,3,1,0.31175
1,2,4,3,1,0.31696
1,2,4,3,1,0.28314
1,2,4,3,1,0.21285
1,2,4,3,1,0.29814
1,2,4,3,1,0.25949
1,2,4,3,1,0.27254
1,2,4,3,1,0.26231
1,2,4,3,1,0.28051
1,2,4,3,1,0.26246
1,2,4,3,1,0.30581
1,2,4,3,1,0.24806
1,2,4,3,1,0.28936
1,2,4,3,1,0.22517
1,2,4,3,1,0.24972
1,2,4,3,1,0.27808
1,2,4,3,1,0.25036
1,2,4,3,1,0.27788
1,2,4,3,1,0.21058
1,2,4,3,1,0.23368
1,2,4,3,1,0.22852
1,2,4,3,1,0.21386
1,2,4,3,1,0.24941
1,2,4,3,1,0.25988
1,2,4,3,1,0.29391
1,2,4,3,1,0.2615
1,2,4,3,1,0.2821
1,2,4,3,1,0.30848
1,2,4,3,1,0.18854
1,2,4,3,1,0.21639
1,2,4,3,1,0.23247
1,2,4,3,1,0.23224
1,2,4,3,2,0.24644
1,2,4,3,2,0.42666
1,2,4,3,2,0.35519
1,2,4,3,2,0.49084
1,2,4,3,2,0.45434
1,2,4,3,2,0.50082
1,2,4,3,2,0.50112
1,2,4,3,2,0.52655
1,2,4,3,2,0.51713
1,2,4,3,2,0.52195
1,2,4,3,2,0.51623
1,2,4,3,2,0.56924
1,2,4,3,2,0.51338
1,2,4,3,2,0.54537
1,2,4,3,2,0.5484
1,2,4,3,2,0.61484
1,2,4,3,2,0.58518
1,2,4,3,2,0.64515
1,2,4,3,2,0.60076
1,2,4,3,2,0.61439
1,2,4,3,2,0.57845
1,2,4,3,2,0.64357
1,2,4,3,2,0.59837
1,2,4,3,2,0.64162
1,2,4,3,2,0.56603
1,2,4,3,2,0.64154
1,2,4,3,2,0.60273
1,2,4,3,2,0.68164
1,2,4,3,2,0.62891
1,2,4,3,2,0.68593
1,2,4,3,2,0.59859
1,2,4,3,2,0.66258
1,2,4,3,2,0.55359
1,2,4,3,2,0.68423
1,2,4,3,2,0.59713
1,2,4,3,2,0.68512
1,2,4,3,2,0.56773
1,2,4,3,2,0.63326
1,2,4,3,2,0.52304
1,2,4,3,2,0.61174
1,2,4,3,2,0.52254
1,2,4,3,2,0.55076
1,2,4,3,2,0.4953
1,2,4,3,2,0.57132
1,2,4,3,2,0.58763
1,2,4,3,2,0.56535
1,2,4,3,2,0.55336
1,2,4,3,2,0.55503
1,2,4,3,2,0.54478
1,2,4,3,2,0.53752
1,2,4,3,2,0.56662
1,2,4,3,2,0.5753
1,2,4,3,2,0.54382
1,2,4,3,2,0.59314
1,2,4,3,2,0.54354
1,2,4,3,2,0.00068971
1,2,4,3,2,0.00058721
1,2,4,3,2,0.29901
1,2,4,3,2,0.52975
1,2,4,3,2,0.51865
1,2,4,3,2,0.60254
1,2,4,3,2,0.59623
1,2,4,3,2,0.65635
1,2,4,3,2,0.56315
1,2,4,3,2,0.69202
1,2,4,3,2,0.62086
1,2,4,3,2,0.69401
1,2,4,3,2,0.67718
1,2,4,3,2,0.70262
1,2,4,3,2,0.67964
1,2,4,3,2,0.70142
1,2,4,3,2,0.70431
1,2,4,3,2,0.69704
1,2,4,3,2,0.73907
1,2,4,3,2,0.72547
1,2,4,3,2,0.68467
1,2,4,3,2,0.72295
1,2,4,3,2,0.7062
1,2,4,3,2,0.77101
1,2,4,3,2,0.70311
1,2,4,3,2,0.73922
1,2,4,3,2,0.67766
1,2,4,3,2,0.7645
1,2,4,3,2,0.67482
1,2,4,3,2,0.68817
1,2,4,3,2,0.66713
1,2,4,3,2,0.72731
1,2,4,3,2,0.67224
1,2,4,3,2,0.70492
1,2,4,3,2,0.68091
1,2,4,3,2,0.72586
1,2,4,3,2,0.67051
1,2,4,3,2,0.73866
1,2,4,3,2,0.68115
1,2,4,3,2,0.73004
1,2,4,3,2,0.69022
1,2,4,3,2,0.74749
1,2,4,3,2,0.66531
1,2,4,3,2,0.70261
1,2,4,3,2,0.65655
1,2,4,3,2,0.7631
1,2,4,3,2,0.70062
1,2,4,3,2,0.73823
1,2,4,3,2,0.70451
1,2,4,3,2,0.72573
1,2,4,3,2,0.68987
1,2,4,3,2,0.80333
1,2,4,3,2,0.70096
1,2,4,3,2,0.74761
1,2,4,3,2,0.68964
1,2,4,3,2,0.68723
1,2,4,3,2,0.66881
1,2,4,3,2,0.001535
1,2,4,3,2,0.00064158
1,2,4,3,2,0.00091311
1,2,4,3,2,0.009731
1,2,4,3,2,0.003782
1,2,4,3,2,0.0083067
1,2,4,3,2,0.20112
1,2,4,3,2,0.45589
1,2,4,3,2,0.4296
1,2,4,3,2,0.58472
1,2,4,3,2,0.55638
1,2,4,3,2,0.57603
1,2,4,3,2,0.5922
1,2,4,3,2,0.60022
1,2,4,3,2,0.57638
1,2,4,3,2,0.63656
1,2,4,3,2,0.5786
1,2,4,3,2,0.66116
1,2,4,3,2,0.62442
1,2,4,3,2,0.63062
1,2,4,3,2,0.55591
1,2,4,3,2,0.58291
1,2,4,3,2,0.5405
1,2,4,3,2,0.64595
1,2,4,3,2,0.53456
1,2,4,3,2,0.61222
1,2,4,3,2,0.59136
1,2,4,3,2,0.6205
1,2,4,3,2,0.5539
1,2,4,3,2,0.69271
1,2,4,3,2,0.62242
1,2,4,3,2,0.63831
1,2,4,3,2,0.57156
1,2,4,3,2,0.71691
1,2,4,3,2,0.61364
1,2,4,3,2,0.58398
1,2,4,3,2,0.62109
1,2,4,3,2,0.68822
1,2,4,3,2,0.6186
1,2,4,3,2,0.67577
1,2,4,3,2,0.64828
1,2,4,3,2,0.72801
1,2,4,3,2,0.59807
1,2,4,3,2,0.76574
1,2,4,3,2,0.61749
1,2,4,3,2,0.70719
1,2,4,3,2,0.59566
1,2,4,3,2,0.65548
1,2,4,3,2,0.58418
1,2,4,3,2,0.63339
1,2,4,3,2,0.59703
1,2,4,3,2,0.6324
1,2,4,3,2,0.54902
1,2,4,3,2,0.643
1,2,4,3,2,0.60604
1,2,4,3,2,0.61789
1,2,4,3,2,0.55053
1,2,4,3,2,0.57151
1,2,4,3,2,0.52516
1,2,4,3,2,0.60245
1,2,4,3,2,0.59293
1,2,4,3,2,0.24644
1,2,4,3,2,0.42666
1,2,4,3,2,0.35519
1,2,4,3,2,0.49084
1,2,4,3,2,0.45434
1,2,4,3,2,0.50082
1,2,4,3,2,0.50112
1,2,4,3,2,0.52655
1,2,4,3,2,0.51713
1,2,4,3,2,0.52195
1,2,4,3,2,0.51623
1,2,4,3,2,0.56924
1,2,4,3,2,0.51338
1,2,4,3,2,0.54537
1,2,4,3,2,0.5484
1,2,4,3,2,0.61484
1,2,4,3,2,0.58518
1,2,4,3,2,0.64515
1,2,4,3,2,0.60076
1,2,4,3,2,0.61439
1,2,4,3,2,0.57845
1,2,4,3,2,0.64357
1,2,4,3,2,0.59837
1,2,4,3,2,0.64162
1,2,4,3,2,0.56603
1,2,4,3,2,0.64154
1,2,4,3,2,0.60273
1,2,4,3,2,0.68164
1,2,4,3,2,0.62891
1,2,4,3,2,0.68593
1,2,4,3,2,0.59859
1,2,4,3,2,0.66258
1,2,4,3,2,0.55359
1,2,4,3,2,0.68423
1,2,4,3,2,0.59713
1,2,4,3,2,0.68512
1,2,4,3,2,0.56773
1,2,4,3,2,0.63326
1,2,4,3,2,0.52304
1,2,4,3,2,0.61174
1,2,4,3,2,0.52254
1,2,4,3,2,0.55076
1,2,4,3,2,0.4953
1,2,4,3,2,0.57132
1,2,4,3,2,0.58763
1,2,4,3,2,0.56535
1,2,4,3,2,0.55336
1,2,4,3,2,0.55503
1,2,4,3,2,0.54478
1,2,4,3,2,0.53752
1,2,4,3,2,0.56662
1,2,4,3,2,0.5753
1,2,4,3,2,0.54382
1,2,4,3,2,0.59314
1,2,4,3,2,0.54354
1,2,4,3,2,0.00068971
1,2,4,3,2,0.00058721
1,2,4,3,2,0.29901
1,2,4,3,2,0.52975
1,2,4,3,2,0.51865
1,2,4,3,2,0.60254
1,2,4,3,2,0.59623
1,2,4,3,2,0.65635
1,2,4,3,2,0.56315
1,2,4,3,2,0.69202
1,2,4,3,2,0.62086
1,2,4,3,2,0.69401
1,2,4,3,2,0.67718
1,2,4,3,2,0.70262
1,2,4,3,2,0.67964
1,2,4,3,2,0.70142
1,2,4,3,2,0.70431
1,2,4,3,2,0.69704
1,2,4,3,2,0.73907
1,2,4,3,2,0.72547
1,2,4,3,2,0.68467
1,2,4,3,2,0.72295
1,2,4,3,2,0.7062
1,2,4,3,2,0.77101
1,2,4,3,2,0.70311
1,2,4,3,2,0.73922
1,2,4,3,2,0.67766
1,2,4,3,2,0.7645
1,2,4,3,2,0.67482
1,2,4,3,2,0.68817
1,2,4,3,2,0.66713
1,2,4,3,2,0.72731
1,2,4,3,2,0.67224
1,2,4,3,2,0.70492
1,2,4,3,2,0.68091
1,2,4,3,2,0.72586
1,2,4,3,2,0.67051
1,2,4,3,2,0.73866
1,2,4,3,2,0.68115
1,2,4,3,2,0.73004
1,2,4,3,2,0.69022
1,2,4,3,2,0.74749
1,2,4,3,2,0.66531
1,2,4,3,2,0.70261
1,2,4,3,2,0.65655
1,2,4,3,2,0.7631
1,2,4,3,2,0.70062
1,2,4,3,2,0.73823
1,2,4,3,2,0.70451
1,2,4,3,2,0.72573
1,2,4,3,2,0.68987
1,2,4,3,2,0.80333
1,2,4,3,2,0.70096
1,2,4,3,2,0.74761
1,2,4,3,2,0.68964
1,2,4,3,2,0.68723
1,2,4,3,2,0.66881
1,2,4,3,2,0.001535
1,2,4,3,2,0.00064158
1,2,4,3,2,0.00091311
1,2,4,3,2,0.009731
1,2,4,3,2,0.003782
1,2,4,3,2,0.0083067
1,2,4,3,2,0.20112
1,2,4,3,2,0.45589
1,2,4,3,2,0.4296
1,2,4,3,2,0.58472
1,2,4,3,2,0.55638
1,2,4,3,2,0.57603
1,2,4,3,2,0.5922
1,2,4,3,2,0.60022
1,2,4,3,2,0.57638
1,2,4,3,2,0.63656
1,2,4,3,2,0.5786
1,2,4,3,2,0.66116
1,2,4,3,2,0.62442
1,2,4,3,2,0.63062
1,2,4,3,2,0.55591
1,2,4,3,2,0.58291
1,2,4,3,2,0.5405
1,2,4,3,2,0.64595
1,2,4,3,2,0.53456
1,2,4,3,2,0.61222
1,2,4,3,2,0.59136
1,2,4,3,2,0.6205
1,2,4,3,2,0.5539
1,2,4,3,2,0.69271
1,2,4,3,2,0.62242
1,2,4,3,2,0.63831
1,2,4,3,2,0.57156
1,2,4,3,2,0.71691
1,2,4,3,2,0.61364
1,2,4,3,2,0.58398
1,2,4,3,2,0.62109
1,2,4,3,2,0.68822
1,2,4,3,2,0.6186
1,2,4,3,2,0.67577
1,2,4,3,2,0.64828
1,2,4,3,2,0.72801
1,2,4,3,2,0.59807
1,2,4,3,2,0.76574
1,2,4,3,2,0.61749
1,2,4,3,2,0.70719
1,2,4,3,2,0.59566
1,2,4,3,2,0.65548
1,2,4,3,2,0.58418
1,2,4,3,2,0.63339
1,2,4,3,2,0.59703
1,2,4,3,2,0.6324
1,2,4,3,2,0.54902
1,2,4,3,2,0.643
1,2,4,3,2,0.60604
1,2,4,3,2,0.61789
1,2,4,3,2,0.55053
1,2,4,3,2,0.57151
1,2,4,3,2,0.52516
1,2,4,3,2,0.60245
1,2,4,3,2,0.59293
1,2,7,1,1,0.27371
1,2,7,1,1,0.23381
1,2,7,1,1,0.26892
1,2,7,1,1,0.30735
1,2,7,1,1,0.31839
1,2,7,1,1,0.37537
1,2,7,1,1,0.34578
1,2,7,1,1,0.30656
1,2,7,1,1,0.26811
1,2,7,1,1,0.3212
1,2,7,1,1,0.27075
1,2,7,1,1,0.30546
1,2,7,1,1,0.26887
1,2,7,1,1,0.23533
1,2,7,1,1,0.23008
1,2,7,1,1,0.26359
1,2,7,1,1,0.29557
1,2,7,1,1,0.26479
1,2,7,1,1,0.22206
1,2,7,1,1,0.25008
1,2,7,1,1,0.25515
1,2,7,1,1,0.21944
1,2,7,1,1,0.27858
1,2,7,1,1,0.34109
1,2,7,1,1,0.31104
1,2,7,1,1,0.25827
1,2,7,1,1,0.20494
1,2,7,1,1,0.28712
1,2,7,1,1,0.22798
1,2,7,1,1,0.22295
1,2,7,1,1,0.22412
1,2,7,1,1,0.22572
1,2,7,1,1,0.0027581
1,2,7,1,1,0.0044486
1,2,7,1,1,0.25076
1,2,7,1,1,0.17248
1,2,7,1,1,0.21732
1,2,7,1,1,0.21561
1,2,7,1,1,0.23073
1,2,7,1,1,0.25087
1,2,7,1,1,0.2338
1,2,7,1,1,0.28444
1,2,7,1,1,0.22254
1,2,7,1,1,0.20846
1,2,7,1,1,0.19815
1,2,7,1,1,0.21699
1,2,7,1,1,0.21167
1,2,7,1,1,0.23315
1,2,7,1,1,0.0043512
1,2,7,1,1,0.0078315
1,2,7,1,1,0.21366
1,2,7,1,1,0.17552
1,2,7,1,1,0.20194
1,2,7,1,1,0.17735
1,2,7,1,1,0.20162
1,2,7,1,1,0.14338
1,2,7,1,1,0.0064041
1,2,7,1,1,0.0073573
1,2,7,1,1,0.29173
1,2,7,1,1,0.29399
1,2,7,1,1,0.23022
1,2,7,1,1,0.23589
1,2,7,1,1,0.19579
1,2,7,1,1,0.20048
1,2,7,1,1,0.16258
1,2,7,1,1,0.2289
1,2,7,1,1,0.22733
1,2,7,1,1,0.18798
1,2,7,1,1,0.17957
1,2,7,1,1,0.1978
1,2,7,1,1,0.19452
1,2,7,1,1,0.20883
1,2,7,1,1,0.26896
1,2,7,1,1,0.18536
1,2,7,1,1,0.19731
1,2,7,1,1,0.17943
1,2,7,1,1,0.20067
1,2,7,1,1,0.19343
1,2,7,1,1,0.16878
1,2,7,1,1,0.19199
1,2,7,1,1,0.20861
1,2,7,1,1,0.17217
1,2,7,1,1,0.20971
1,2,7,1,1,0.23594
1,2,7,1,1,0.20355
1,2,7,1,1,0.15691
1,2,7,1,1,0.19906
1,2,7,1,1,0.18148
1,2,7,1,1,0.19443
1,2,7,1,1,0.17512
1,2,7,1,1,0.24102
1,2,7,1,1,0.16066
1,2,7,1,1,0.21015
1,2,7,1,1,0.21295
1,2,7,1,1,0.22456
1,2,7,1,1,0.18952
1,2,7,1,1,0.18715
1,2,7,1,1,0.16579
1,2,7,1,1,0.17586
1,2,7,1,1,0.17816
1,2,7,1,1,0.20497
1,2,7,1,1,0.0018046
1,2,7,1,1,0.0018951
1,2,7,1,1,0.17685
1,2,7,1,1,0.23153
1,2,7,1,1,0.20163
1,2,7,1,1,0.17572
1,2,7,1,1,0.20723
1,2,7,1,1,0.23577
1,2,7,1,1,0.24263
1,2,7,1,1,0.0055445
1,2,7,1,1,0.0076067
1,2,7,1,1,0.19099
1,2,7,1,1,0.18244
1,2,7,1,1,0.20077
1,2,7,1,1,0.15072
1,2,7,1,1,0.2088
1,2,7,1,1,0.37133
1,2,7,1,1,0.3144
1,2,7,1,1,0.004262
1,2,7,1,1,0.0045854
1,2,7,1,1,0.39761
1,2,7,1,1,0.0034814
1,2,7,1,1,0.013225
1,2,7,1,1,0.33651
1,2,7,1,1,0.21944
1,2,7,1,1,0.29064
1,2,7,1,1,0.24697
1,2,7,1,1,0.26869
1,2,7,1,1,0.28593
1,2,7,1,1,0.34377
1,2,7,1,1,0.34144
1,2,7,1,1,0.39712
1,2,7,1,1,0.28428
1,2,7,1,1,0.28056
1,2,7,1,1,0.29114
1,2,7,1,1,0.32038
1,2,7,1,1,0.32527
1,2,7,1,1,0.22354
1,2,7,1,1,0.3241
1,2,7,1,1,0.29864
1,2,7,1,1,0.25152
1,2,7,1,1,0.2904
1,2,7,1,1,0.28038
1,2,7,1,1,0.3019
1,2,7,1,1,0.00103
1,2,7,1,1,0.017139
1,2,7,1,1,0.33342
1,2,7,1,1,0.27835
1,2,7,1,1,0.28669
1,2,7,1,1,0.30403
1,2,7,1,1,0.30804
1,2,7,1,1,0.37354
1,2,7,1,1,0.0037585
1,2,7,1,1,0.010756
1,2,7,1,1,0.2634
1,2,7,1,1,0.27539
1,2,7,1,1,0.3086
1,2,7,1,1,0.2798
1,2,7,1,1,0.3706
1,2,7,1,1,0.16033
1,2,7,1,1,0.27998
1,2,7,1,1,0.26039
1,2,7,1,1,0.28295
1,2,7,1,1,0.24078
1,2,7,1,1,0.29356
1,2,7,1,1,0.14957
1,2,7,1,1,0.27225
1,2,7,1,1,0.19519
1,2,7,1,1,0.24357
1,2,7,1,1,0.277
1,2,7,1,1,0.23517
1,2,7,1,1,0.3209
1,2,7,1,1,0.0033243
1,2,7,1,1,0.020271
1,2,7,1,1,0.23671
1,2,7,1,1,0.30277
1,2,7,1,1,0.22971
1,2,7,1,1,0.21825
1,2,7,1,1,0.2234
1,2,7,1,1,0.24728
1,2,7,1,1,0.27371
1,2,7,1,1,0.23381
1,2,7,1,1,0.26892
1,2,7,1,1,0.30735
1,2,7,1,1,0.31839
1,2,7,1,1,0.37537
1,2,7,1,1,0.34578
1,2,7,1,1,0.30656
1,2,7,1,1,0.26811
1,2,7,1,1,0.3212
1,2,7,1,1,0.27075
1,2,7,1,1,0.30546
1,2,7,1,1,0.26887
1,2,7,1,1,0.23533
1,2,7,1,1,0.23008
1,2,7,1,1,0.26359
1,2,7,1,1,0.29557
1,2,7,1,1,0.26479
1,2,7,1,1,0.22206
1,2,7,1,1,0.25008
1,2,7,1,1,0.25515
1,2,7,1,1,0.21944
1,2,7,1,1,0.27858
1,2,7,1,1,0.34109
1,2,7,1,1,0.31104
1,2,7,1,1,0.25827
1,2,7,1,1,0.20494
1,2,7,1,1,0.28712
1,2,7,1,1,0.22798
1,2,7,1,1,0.22295
1,2,7,1,1,0.22412
1,2,7,1,1,0.22572
1,2,7,1,1,0.0027581
1,2,7,1,1,0.0044486
1,2,7,1,1,0.25076
1,2,7,1,1,0.17248
1,2,7,1,1,0.21732
1,2,7,1,1,0.21561
1,2,7,1,1,0.23073
1,2,7,1,1,0.25087
1,2,7,1,1,0.2338
1,2,7,1,1,0.28444
1,2,7,1,1,0.22254
1,2,7,1,1,0.20846
1,2,7,1,1,0.19815
1,2,7,1,1,0.21699
1,2,7,1,1,0.21167
1,2,7,1,1,0.23315
1,2,7,1,1,0.0043512
1,2,7,1,1,0.0078315
1,2,7,1,1,0.21366
1,2,7,1,1,0.17552
1,2,7,1,1,0.20194
1,2,7,1,1,0.17735
1,2,7,1,1,0.20162
1,2,7,1,1,0.14338
1,2,7,1,1,0.0064041
1,2,7,1,1,0.0073573
1,2,7,1,1,0.29173
1,2,7,1,1,0.29399
1,2,7,1,1,0.23022
1,2,7,1,1,0.23589
1,2,7,1,1,0.19579
1,2,7,1,1,0.20048
1,2,7,1,1,0.16258
1,2,7,1,1,0.2289
1,2,7,1,1,0.22733
1,2,7,1,1,0.18798
1,2,7,1,1,0.17957
1,2,7,1,1,0.1978
1,2,7,1,1,0.19452
1,2,7,1,1,0.20883
1,2,7,1,1,0.26896
1,2,7,1,1,0.18536
1,2,7,1,1,0.19731
1,2,7,1,1,0.17943
1,2,7,1,1,0.20067
1,2,7,1,1,0.19343
1,2,7,1,1,0.16878
1,2,7,1,1,0.19199
1,2,7,1,1,0.20861
1,2,7,1,1,0.17217
1,2,7,1,1,0.20971
1,2,7,1,1,0.23594
1,2,7,1,1,0.20355
1,2,7,1,1,0.15691
1,2,7,1,1,0.19906
1,2,7,1,1,0.18148
1,2,7,1,1,0.19443
1,2,7,1,1,0.17512
1,2,7,1,1,0.24102
1,2,7,1,1,0.16066
1,2,7,1,1,0.21015
