grp , pp , S , IDR , IDL , IPerfEfL
1,2,7,1,2,3.9283
1,2,7,1,2,4.3825
1,2,7,1,2,4.0914
1,2,7,1,2,4.5382
1,2,7,1,2,3.9599
1,2,7,1,2,3.7449
1,2,7,1,2,4.0769
1,2,7,1,2,4.6172
1,2,7,1,2,4.1158
1,2,7,1,2,4.4332
1,2,7,1,2,4.0387
1,2,7,1,2,4.8578
1,2,7,1,2,3.7985
1,2,7,1,2,4.5562
1,2,7,1,2,4.0865
1,2,7,1,2,4.377
1,2,7,1,2,4.3937
1,2,7,1,2,4.6234
1,2,7,1,2,3.9463
1,2,7,1,2,4.5204
1,2,7,1,2,4.0817
1,2,7,1,2,4.6234
1,2,7,1,2,4.4677
1,2,7,1,2,4.5086
1,2,7,1,2,3.9463
1,2,7,1,2,4.4851
1,2,7,1,2,4.4968
1,2,7,1,2,4.9413
1,2,7,1,2,4.5865
1,2,7,1,2,4.5382
1,2,7,1,2,4.3113
1,2,7,1,2,4.2845
1,2,7,1,2,4.4909
1,2,7,1,2,4.8715
1,2,7,1,2,4.2061
1,2,7,2,1,4.5028
1,2,7,2,1,6.0373
1,2,7,2,1,34.425
1,2,7,2,1,73.545
1,2,7,2,1,5.1256
1,2,7,2,1,5.4847
1,2,7,2,1,4.4696
1,2,7,2,1,4.9279
1,2,7,2,1,4.2616
1,2,7,2,1,4.999
1,2,7,2,1,4.7964
1,2,7,2,1,5.6246
1,2,7,2,1,5.7648
1,2,7,2,1,5.0827
1,2,7,2,1,5.0353
1,2,7,2,1,4.5364
1,2,7,2,1,5.8411
1,2,7,2,1,105.52
1,2,7,2,1,67.417
1,2,7,2,1,5.8694
1,2,7,2,1,5.5857
1,2,7,2,1,5.4114
1,2,7,2,1,5.1365
1,2,7,2,1,5.225
1,2,7,2,1,6.0373
1,2,7,2,1,4.8395
1,2,7,2,1,5.1474
1,2,7,2,1,5.9267
1,2,7,2,1,4.2356
1,2,7,2,1,5.3282
1,2,7,2,1,4.8637
1,2,7,2,1,4.854
1,2,7,2,1,4.6718
1,2,7,2,1,5.2306
1,2,7,2,1,4.3185
1,2,7,2,1,5.4478
1,2,7,2,1,5.0041
1,2,7,2,1,5.3107
1,2,7,2,1,5.2306
1,2,7,2,1,5.3282
1,2,7,2,1,5.4539
1,2,7,2,1,4.8784
1,2,7,2,1,5.5665
1,2,7,2,1,5.4539
1,2,7,2,1,5.2193
1,2,7,2,1,5.6442
1,2,7,2,1,5.1859
1,2,7,2,1,5.5793
1,2,7,2,1,5.0145
1,2,7,2,1,3.9427
1,2,7,2,1,3.6503
1,2,7,2,1,6.4262
1,2,7,2,1,5.8346
1,2,7,2,1,4.9563
1,2,7,2,1,6.3858
1,2,7,2,1,5.6651
1,2,7,2,1,6.0941
1,2,7,2,1,4.7833
1,2,7,2,1,6.6891
1,2,7,2,1,5.4286
1,2,7,2,1,6.3617
1,2,7,2,1,5.1475
1,2,7,2,1,6.3142
1,2,7,2,1,5.7356
1,2,7,2,1,5.3939
1,2,7,2,1,4.9179
1,2,7,2,1,5.3997
1,2,7,2,1,5.788
1,2,7,2,1,5.3316
1,2,7,2,1,5.2217
1,2,7,2,1,5.2871
1,2,7,2,1,5.1475
1,2,7,2,1,5.3428
1,2,7,2,1,4.6645
1,2,7,2,1,6.065
1,2,7,2,1,6.4838
1,2,7,2,1,5.4054
1,2,7,2,1,5.5052
1,2,7,2,1,6.4755
1,2,7,2,1,6.2519
1,2,7,2,1,5.7034
1,2,7,2,1,6.1458
1,2,7,2,1,5.5535
1,2,7,2,1,5.584
1,2,7,2,1,5.4696
1,2,7,2,1,5.0501
1,2,7,2,1,6.1014
1,2,7,2,1,5.2761
1,2,7,2,1,5.3428
1,2,7,2,1,5.3204
1,2,7,2,1,5.4402
1,2,7,2,1,4.7519
1,2,7,2,1,5.7552
1,2,7,2,1,5.0551
1,2,7,2,1,4.8427
1,2,7,2,1,4.9905
1,2,7,2,1,4.3005
1,2,7,2,1,5.2003
1,2,7,2,1,5.3428
1,2,7,2,1,5.0251
1,2,7,2,1,5.4112
1,2,7,2,1,3.7645
1,2,7,2,1,5.709
1,2,7,2,1,104.06
1,2,7,2,1,57.447
1,2,7,2,1,5.1112
1,2,7,2,1,5.6506
1,2,7,2,1,5.0876
1,2,7,2,1,4.7257
1,2,7,2,1,5.0227
1,2,7,2,1,5.159
1,2,7,2,1,4.8547
1,2,7,2,1,5.5094
1,2,7,2,1,4.7707
1,2,7,2,1,5.3388
1,2,7,2,1,4.8165
1,2,7,2,1,5.8483
1,2,7,2,1,5.135
1,2,7,2,1,5.8297
1,2,7,2,1,4.9285
1,2,7,2,1,4.8848
1,2,7,2,1,5.2374
1,2,7,2,1,5.4334
1,2,7,2,1,4.6461
1,2,7,2,1,5.8297
1,2,7,2,1,5.7328
1,2,7,2,1,5.2623
1,2,7,2,1,5.193
1,2,7,2,1,5.1783
1,2,7,2,1,5.2876
1,2,7,2,1,4.8633
1,2,7,2,1,4.7998
1,2,7,2,1,5.6218
1,2,7,2,1,4.9999
1,2,7,2,1,4.9329
1,2,7,2,1,5.2274
1,2,7,2,1,5.4228
1,2,7,2,1,5.1881
1,2,7,2,1,6.1345
1,2,7,2,1,5.0923
1,2,7,2,1,5.7991
1,2,7,2,1,4.7998
1,2,7,2,1,5.5205
1,2,7,2,1,5.6046
1,2,7,2,1,5.0411
1,2,7,2,1,6.0141
1,2,7,2,1,4.8805
1,2,7,2,1,4.8633
1,2,7,2,1,5.3647
1,2,7,2,1,5.3543
1,2,7,2,1,5.7268
1,2,7,2,1,5.6622
1,2,7,2,1,5.4174
1,2,7,2,1,5.0136
1,2,7,2,1,4.9954
1,2,7,2,1,4.7177
1,2,7,2,1,5.8732
1,2,7,2,1,5.4174
1,2,7,2,1,4.5028
1,2,7,2,1,6.0373
1,2,7,2,1,34.425
1,2,7,2,1,73.545
1,2,7,2,1,5.1256
1,2,7,2,1,5.4847
1,2,7,2,1,4.4696
1,2,7,2,1,4.9279
1,2,7,2,1,4.2616
1,2,7,2,1,4.999
1,2,7,2,1,4.7964
1,2,7,2,1,5.6246
1,2,7,2,1,5.7648
1,2,7,2,1,5.0827
1,2,7,2,1,5.0353
1,2,7,2,1,4.5364
1,2,7,2,1,5.8411
1,2,7,2,1,105.52
1,2,7,2,1,67.417
1,2,7,2,1,5.8694
1,2,7,2,1,5.5857
1,2,7,2,1,5.4114
1,2,7,2,1,5.1365
1,2,7,2,1,5.225
1,2,7,2,1,6.0373
1,2,7,2,1,4.8395
1,2,7,2,1,5.1474
1,2,7,2,1,5.9267
1,2,7,2,1,4.2356
1,2,7,2,1,5.3282
1,2,7,2,1,4.8637
1,2,7,2,1,4.854
1,2,7,2,1,4.6718
1,2,7,2,1,5.2306
1,2,7,2,1,4.3185
1,2,7,2,1,5.4478
1,2,7,2,1,5.0041
1,2,7,2,1,5.3107
1,2,7,2,1,5.2306
1,2,7,2,1,5.3282
1,2,7,2,1,5.4539
1,2,7,2,1,4.8784
1,2,7,2,1,5.5665
1,2,7,2,1,5.4539
1,2,7,2,1,5.2193
1,2,7,2,1,5.6442
1,2,7,2,1,5.1859
1,2,7,2,1,5.5793
1,2,7,2,1,5.0145
1,2,7,2,1,3.9427
1,2,7,2,1,3.6503
1,2,7,2,1,6.4262
1,2,7,2,1,5.8346
1,2,7,2,1,4.9563
1,2,7,2,1,6.3858
1,2,7,2,1,5.6651
1,2,7,2,1,6.0941
1,2,7,2,1,4.7833
1,2,7,2,1,6.6891
1,2,7,2,1,5.4286
1,2,7,2,1,6.3617
1,2,7,2,1,5.1475
1,2,7,2,1,6.3142
1,2,7,2,1,5.7356
1,2,7,2,1,5.3939
1,2,7,2,1,4.9179
1,2,7,2,1,5.3997
1,2,7,2,1,5.788
1,2,7,2,1,5.3316
1,2,7,2,1,5.2217
1,2,7,2,1,5.2871
1,2,7,2,1,5.1475
1,2,7,2,1,5.3428
1,2,7,2,1,4.6645
1,2,7,2,1,6.065
1,2,7,2,1,6.4838
1,2,7,2,1,5.4054
1,2,7,2,1,5.5052
1,2,7,2,1,6.4755
1,2,7,2,1,6.2519
1,2,7,2,1,5.7034
1,2,7,2,1,6.1458
1,2,7,2,1,5.5535
1,2,7,2,1,5.584
1,2,7,2,1,5.4696
1,2,7,2,1,5.0501
1,2,7,2,1,6.1014
1,2,7,2,1,5.2761
1,2,7,2,1,5.3428
1,2,7,2,1,5.3204
1,2,7,2,1,5.4402
1,2,7,2,1,4.7519
1,2,7,2,1,5.7552
1,2,7,2,1,5.0551
1,2,7,2,1,4.8427
1,2,7,2,1,4.9905
1,2,7,2,1,4.3005
1,2,7,2,1,5.2003
1,2,7,2,1,5.3428
1,2,7,2,1,5.0251
1,2,7,2,1,5.4112
1,2,7,2,1,3.7645
1,2,7,2,1,5.709
1,2,7,2,1,104.06
1,2,7,2,1,57.447
1,2,7,2,1,5.1112
1,2,7,2,1,5.6506
1,2,7,2,1,5.0876
1,2,7,2,1,4.7257
1,2,7,2,1,5.0227
1,2,7,2,1,5.159
1,2,7,2,1,4.8547
1,2,7,2,1,5.5094
1,2,7,2,1,4.7707
1,2,7,2,1,5.3388
1,2,7,2,1,4.8165
1,2,7,2,1,5.8483
1,2,7,2,1,5.135
1,2,7,2,1,5.8297
1,2,7,2,1,4.9285
1,2,7,2,1,4.8848
1,2,7,2,1,5.2374
1,2,7,2,1,5.4334
1,2,7,2,1,4.6461
1,2,7,2,1,5.8297
1,2,7,2,1,5.7328
1,2,7,2,1,5.2623
1,2,7,2,1,5.193
1,2,7,2,1,5.1783
1,2,7,2,1,5.2876
1,2,7,2,1,4.8633
1,2,7,2,1,4.7998
1,2,7,2,1,5.6218
1,2,7,2,1,4.9999
1,2,7,2,1,4.9329
1,2,7,2,1,5.2274
1,2,7,2,1,5.4228
1,2,7,2,1,5.1881
1,2,7,2,1,6.1345
1,2,7,2,1,5.0923
1,2,7,2,1,5.7991
1,2,7,2,1,4.7998
1,2,7,2,1,5.5205
1,2,7,2,1,5.6046
1,2,7,2,1,5.0411
1,2,7,2,1,6.0141
1,2,7,2,1,4.8805
1,2,7,2,1,4.8633
1,2,7,2,1,5.3647
1,2,7,2,1,5.3543
1,2,7,2,1,5.7268
1,2,7,2,1,5.6622
1,2,7,2,1,5.4174
1,2,7,2,1,5.0136
1,2,7,2,1,4.9954
1,2,7,2,1,4.7177
1,2,7,2,1,5.8732
1,2,7,2,1,5.4174
1,2,7,2,2,3.013
1,2,7,2,2,3.9297
1,2,7,2,2,4.3805
1,2,7,2,2,4.9761
1,2,7,2,2,5.7877
1,2,7,2,2,4.9551
1,2,7,2,2,5.9545
1,2,7,2,2,5.7498
1,2,7,2,2,5.8552
1,2,7,2,2,5.865
1,2,7,2,2,6.5544
1,2,7,2,2,5.7877
1,2,7,2,2,6.7561
1,2,7,2,2,6.2623
1,2,7,2,2,6.2623
1,2,7,2,2,6.3186
1,2,7,2,2,6.0157
1,2,7,2,2,6.7821
1,2,7,2,2,6.5666
1,2,7,2,2,6.376
1,2,7,2,2,6.7691
1,2,7,2,2,6.7173
1,2,7,2,2,6.6037
1,2,7,2,2,6.4226
1,2,7,2,2,7.0123
1,2,7,2,2,6.943
1,2,7,2,2,7.0404
1,2,7,2,2,7.0687
1,2,7,2,2,7.0404
1,2,7,2,2,7.6373
1,2,7,2,2,7.877
1,2,7,2,2,7.7212
1,2,7,2,2,7.4748
1,2,7,2,2,7.3961
1,2,7,2,2,7.8947
1,2,7,2,2,7.5552
1,2,7,2,2,8.1701
1,2,7,2,2,8.325
1,2,7,2,2,7.6706
1,2,7,2,2,8.4047
1,2,7,2,2,8.6107
1,2,7,2,2,8.6959
1,2,7,2,2,8.8049
1,2,7,2,2,8.4047
1,2,7,2,2,8.3646
1,2,7,2,2,8.8049
1,2,7,2,2,8.7392
1,2,7,2,2,9.1014
1,2,7,2,2,8.2857
1,2,7,2,2,8.827
1,2,7,2,2,8.9166
1,2,7,2,2,8.5687
1,2,7,2,2,8.2857
1,2,7,2,2,8.827
1,2,7,2,2,7.4748
1,2,7,2,2,8.3588
1,2,7,2,2,7.9394
1,2,7,2,2,8.4707
1,2,7,2,2,8.3588
1,2,7,2,2,8.204
1,2,7,2,2,8.3431
1,2,7,2,2,8.7037
1,2,7,2,2,8.7037
1,2,7,2,2,8.8603
1,2,7,2,2,8.3274
1,2,7,2,2,9.3859
1,2,7,2,2,8.536
1,2,7,2,2,8.825
1,2,7,2,2,9.4059
1,2,7,2,2,8.8426
1,2,7,2,2,9.2681
1,2,7,2,2,9.7153
1,2,7,2,2,8.8781
1,2,7,2,2,9.9778
1,2,7,2,2,9.1912
1,2,7,2,2,9.8888
1,2,7,2,2,9.3463
1,2,7,2,2,9.1912
1,2,7,2,2,8.8603
1,2,7,2,2,10.138
1,2,7,2,2,9.2681
1,2,7,2,2,10.399
1,2,7,2,2,10.753
1,2,7,2,2,10.649
1,2,7,2,2,10.912
1,2,7,2,2,10.023
1,2,7,2,2,10.805
1,2,7,2,2,10.779
1,2,7,2,2,10.069
1,2,7,2,2,10.375
1,2,7,2,2,11.216
1,2,7,2,2,10.966
1,2,7,2,2,11.159
1,2,7,2,2,10.548
1,2,7,2,2,10.912
1,2,7,2,2,9.823
1,2,7,2,2,9.9554
1,2,7,2,2,9.4259
1,2,7,2,2,9.0411
1,2,7,2,2,10.255
1,2,7,2,2,10.753
1,2,7,2,2,10.091
1,2,7,2,2,11.187
1,2,7,2,2,10.069
1,2,7,2,2,6.4528
1,2,7,2,2,7.2874
1,2,7,2,2,6.8509
1,2,7,2,2,7.2874
1,2,7,2,2,7.0165
1,2,7,2,2,6.7288
1,2,7,2,2,7.3015
1,2,7,2,2,7.1494
1,2,7,2,2,7.3156
1,2,7,2,2,7.3872
1,2,7,2,2,8.1006
1,2,7,2,2,7.9807
1,2,7,2,2,7.5497
1,2,7,2,2,7.8807
1,2,7,2,2,7.069
1,2,7,2,2,6.9647
1,2,7,2,2,6.7529
1,2,7,2,2,7.1224
1,2,7,2,2,6.8509
1,2,7,2,2,6.5764
1,2,7,2,2,6.8634
1,2,7,2,2,6.565
1,2,7,2,2,7.1902
1,2,7,2,2,6.8016
1,2,7,2,2,7.3441
1,2,7,2,2,7.7832
1,2,7,2,2,8.0146
1,2,7,2,2,7.5047
1,2,7,2,2,7.8972
1,2,7,2,2,7.6106
1,2,7,2,2,8.066
1,2,7,2,2,7.7832
1,2,7,2,2,8.0488
1,2,7,2,2,8.1355
1,2,7,2,2,8.3886
1,2,7,2,2,7.6414
1,2,7,2,2,8.1531
1,2,7,2,2,8.5598
1,2,7,2,2,7.7993
1,2,7,2,2,8.1707
1,2,7,2,2,7.4898
1,2,7,2,2,7.9471
1,2,7,2,2,8.3147
1,2,7,2,2,8.426
1,2,7,2,2,8.5019
1,2,7,2,2,8.5792
1,2,7,2,2,8.5019
1,2,7,2,2,3.013
1,2,7,2,2,3.9297
1,2,7,2,2,4.3805
1,2,7,2,2,4.9761
1,2,7,2,2,5.7877
1,2,7,2,2,4.9551
1,2,7,2,2,5.9545
1,2,7,2,2,5.7498
1,2,7,2,2,5.8552
1,2,7,2,2,5.865
1,2,7,2,2,6.5544
1,2,7,2,2,5.7877
1,2,7,2,2,6.7561
1,2,7,2,2,6.2623
1,2,7,2,2,6.2623
1,2,7,2,2,6.3186
1,2,7,2,2,6.0157
1,2,7,2,2,6.7821
1,2,7,2,2,6.5666
1,2,7,2,2,6.376
1,2,7,2,2,6.7691
1,2,7,2,2,6.7173
1,2,7,2,2,6.6037
1,2,7,2,2,6.4226
1,2,7,2,2,7.0123
1,2,7,2,2,6.943
1,2,7,2,2,7.0404
1,2,7,2,2,7.0687
1,2,7,2,2,7.0404
1,2,7,2,2,7.6373
1,2,7,2,2,7.877
1,2,7,2,2,7.7212
1,2,7,2,2,7.4748
1,2,7,2,2,7.3961
1,2,7,2,2,7.8947
1,2,7,2,2,7.5552
1,2,7,2,2,8.1701
1,2,7,2,2,8.325
1,2,7,2,2,7.6706
1,2,7,2,2,8.4047
1,2,7,2,2,8.6107
1,2,7,2,2,8.6959
1,2,7,2,2,8.8049
1,2,7,2,2,8.4047
1,2,7,2,2,8.3646
1,2,7,2,2,8.8049
1,2,7,2,2,8.7392
1,2,7,2,2,9.1014
1,2,7,2,2,8.2857
1,2,7,2,2,8.827
1,2,7,2,2,8.9166
1,2,7,2,2,8.5687
1,2,7,2,2,8.2857
1,2,7,2,2,8.827
1,2,7,2,2,7.4748
1,2,7,2,2,8.3588
1,2,7,2,2,7.9394
1,2,7,2,2,8.4707
1,2,7,2,2,8.3588
1,2,7,2,2,8.204
1,2,7,2,2,8.3431
1,2,7,2,2,8.7037
1,2,7,2,2,8.7037
1,2,7,2,2,8.8603
1,2,7,2,2,8.3274
1,2,7,2,2,9.3859
1,2,7,2,2,8.536
1,2,7,2,2,8.825
1,2,7,2,2,9.4059
1,2,7,2,2,8.8426
1,2,7,2,2,9.2681
1,2,7,2,2,9.7153
1,2,7,2,2,8.8781
1,2,7,2,2,9.9778
1,2,7,2,2,9.1912
1,2,7,2,2,9.8888
1,2,7,2,2,9.3463
1,2,7,2,2,9.1912
1,2,7,2,2,8.8603
1,2,7,2,2,10.138
1,2,7,2,2,9.2681
1,2,7,2,2,10.399
1,2,7,2,2,10.753
1,2,7,2,2,10.649
1,2,7,2,2,10.912
1,2,7,2,2,10.023
1,2,7,2,2,10.805
1,2,7,2,2,10.779
1,2,7,2,2,10.069
1,2,7,2,2,10.375
1,2,7,2,2,11.216
1,2,7,2,2,10.966
1,2,7,2,2,11.159
1,2,7,2,2,10.548
1,2,7,2,2,10.912
1,2,7,2,2,9.823
1,2,7,2,2,9.9554
1,2,7,2,2,9.4259
1,2,7,2,2,9.0411
1,2,7,2,2,10.255
1,2,7,2,2,10.753
1,2,7,2,2,10.091
1,2,7,2,2,11.187
1,2,7,2,2,10.069
1,2,7,2,2,6.4528
1,2,7,2,2,7.2874
1,2,7,2,2,6.8509
1,2,7,2,2,7.2874
1,2,7,2,2,7.0165
1,2,7,2,2,6.7288
1,2,7,2,2,7.3015
1,2,7,2,2,7.1494
1,2,7,2,2,7.3156
1,2,7,2,2,7.3872
1,2,7,2,2,8.1006
1,2,7,2,2,7.9807
1,2,7,2,2,7.5497
1,2,7,2,2,7.8807
1,2,7,2,2,7.069
1,2,7,2,2,6.9647
1,2,7,2,2,6.7529
1,2,7,2,2,7.1224
1,2,7,2,2,6.8509
1,2,7,2,2,6.5764
1,2,7,2,2,6.8634
1,2,7,2,2,6.565
1,2,7,2,2,7.1902
1,2,7,2,2,6.8016
1,2,7,2,2,7.3441
1,2,7,2,2,7.7832
1,2,7,2,2,8.0146
1,2,7,2,2,7.5047
1,2,7,2,2,7.8972
1,2,7,2,2,7.6106
1,2,7,2,2,8.066
1,2,7,2,2,7.7832
1,2,7,2,2,8.0488
1,2,7,2,2,8.1355
1,2,7,2,2,8.3886
1,2,7,2,2,7.6414
1,2,7,2,2,8.1531
1,2,7,2,2,8.5598
1,2,7,2,2,7.7993
1,2,7,2,2,8.1707
1,2,7,2,2,7.4898
1,2,7,2,2,7.9471
1,2,7,2,2,8.3147
1,2,7,2,2,8.426
1,2,7,2,2,8.5019
1,2,7,2,2,8.5792
1,2,7,2,2,8.5019
1,2,7,3,1,1.1388
1,2,7,3,1,4.951
1,2,7,3,1,5.4015
1,2,7,3,1,6.2663
1,2,7,3,1,5.8332
1,2,7,3,1,5.4396
1,2,7,3,1,6.0897
1,2,7,3,1,6.1732
1,2,7,3,1,5.9884
1,2,7,3,1,6.0151
1,2,7,3,1,5.0482
1,2,7,3,1,5.3854
1,2,7,3,1,5.2138
1,2,7,3,1,4.7843
1,2,7,3,1,5.0434
1,2,7,3,1,6.4922
1,2,7,3,1,5.2189
1,2,7,3,1,6.2086
1,2,7,3,1,5.159
1,2,7,3,1,6.1242
1,2,7,3,1,5.8018
1,2,7,3,1,5.6978
1,2,7,3,1,5.1102
1,2,7,3,1,5.9818
1,2,7,3,1,5.4894
1,2,7,3,1,6.0084
1,2,7,3,1,5.7832
1,2,7,3,1,6.5473
1,2,7,3,1,5.4232
1,2,7,3,1,5.5061
1,2,7,3,1,5.0107
1,2,7,3,1,6.8897
1,2,7,3,1,5.2442
1,2,7,3,1,5.4015
1,2,7,3,1,5.4671
1,2,7,3,1,4.7675
1,2,7,3,1,5.9619
1,2,7,3,1,6.5473
1,2,7,3,1,5.5916
1,2,7,3,1,5.6149
1,2,7,3,1,5.1938
1,2,7,3,1,6.6033
1,2,7,3,1,5.523
1,2,7,3,1,6.1451
1,2,7,3,1,6.0017
1,2,7,3,1,6.3622
1,2,7,3,1,6.076
1,2,7,3,1,4.8662
1,2,7,3,1,5.6679
1,2,7,3,1,5.4341
1,2,7,3,1,5.4287
1,2,7,3,1,5.6325
1,2,7,3,1,5.5205
1,2,7,3,1,6.5937
1,2,7,3,1,5.6003
1,2,7,3,1,6.7079
1,2,7,3,1,6.0769
1,2,7,3,1,6.8518
1,2,7,3,1,6.3693
1,2,7,3,1,6.1737
1,2,7,3,1,6.1387
1,2,7,3,1,5.873
1,2,7,3,1,5.8414
1,2,7,3,1,6.1249
1,2,7,3,1,5.8794
1,2,7,3,1,6.5381
1,2,7,3,1,6.2954
1,2,7,3,1,6.2447
1,2,7,3,1,6.7328
1,2,7,3,1,5.6293
1,2,7,3,1,6.118
1,2,7,3,1,5.606
1,2,7,3,1,5.3783
1,2,7,3,1,6.4835
1,2,7,3,1,6.2663
1,2,7,3,1,6.1249
1,2,7,3,1,6.0565
1,2,7,3,1,6.0905
1,2,7,3,1,5.9568
1,2,7,3,1,5.134
1,2,7,3,1,5.7243
1,2,7,3,1,5.8226
1,2,7,3,1,6.0229
1,2,7,3,1,5.4267
1,2,7,3,1,6.209
1,2,7,3,1,5.4484
1,2,7,3,1,5.3943
1,2,7,3,1,5.2482
1,2,7,3,1,5.9114
1,2,7,3,1,5.8794
1,2,7,3,1,5.9308
1,2,7,3,1,5.7425
1,2,7,3,1,6.445
1,2,7,3,1,5.4539
1,2,7,3,1,5.8921
1,2,7,3,1,6.0837
1,2,7,3,1,4.6782
1,2,7,3,1,5.4212
1,2,7,3,1,5.4539
1,2,7,3,1,5.357
1,2,7,3,1,5.228
1,2,7,3,1,5.0669
1,2,7,3,1,5.1002
1,2,7,3,1,5.9831
1,2,7,3,1,6.0229
1,2,7,3,1,6.7386
1,2,7,3,1,6.7895
1,2,7,3,1,6.2467
1,2,7,3,1,6.2467
1,2,7,3,1,6.0032
1,2,7,3,1,7.1592
1,2,7,3,1,6.4872
1,2,7,3,1,7.3246
1,2,7,3,1,7.4255
1,2,7,3,1,6.3273
1,2,7,3,1,7.112
1,2,7,3,1,6.0914
1,2,7,3,1,6.0368
1,2,7,3,1,6.147
1,2,7,3,1,7.0194
1,2,7,3,1,6.2035
1,2,7,3,1,5.828
1,2,7,3,1,6.2685
1,2,7,3,1,6.1751
1,2,7,3,1,6.956
1,2,7,3,1,6.8153
1,2,7,3,1,5.8154
1,2,7,3,1,5.5691
1,2,7,3,1,6.4254
1,2,7,3,1,5.8917
1,2,7,3,1,5.6038
1,2,7,3,1,6.3797
1,2,7,3,1,5.8469
1,2,7,3,1,5.2237
1,2,7,3,1,5.9568
1,2,7,3,1,5.4453
1,2,7,3,1,5.6746
1,2,7,3,1,5.306
1,2,7,3,1,6.2758
1,2,7,3,1,6.0845
1,2,7,3,1,6.0708
1,2,7,3,1,5.0905
1,2,7,3,1,6.6554
1,2,7,3,1,4.9503
1,2,7,3,1,5.9568
1,2,7,3,1,5.3217
1,2,7,3,1,6.14
1,2,7,3,1,5.4234
1,2,7,3,1,6.6146
1,2,7,3,1,5.8091
1,2,7,3,1,5.735
1,2,7,3,1,5.3534
1,2,7,3,1,6.2322
1,2,7,3,1,5.8917
1,2,7,3,1,5.735
1,2,7,3,1,1.1388
1,2,7,3,1,4.951
1,2,7,3,1,5.4015
1,2,7,3,1,6.2663
1,2,7,3,1,5.8332
1,2,7,3,1,5.4396
1,2,7,3,1,6.0897
1,2,7,3,1,6.1732
1,2,7,3,1,5.9884
1,2,7,3,1,6.0151
1,2,7,3,1,5.0482
1,2,7,3,1,5.3854
1,2,7,3,1,5.2138
1,2,7,3,1,4.7843
1,2,7,3,1,5.0434
1,2,7,3,1,6.4922
1,2,7,3,1,5.2189
1,2,7,3,1,6.2086
1,2,7,3,1,5.159
1,2,7,3,1,6.1242
1,2,7,3,1,5.8018
1,2,7,3,1,5.6978
1,2,7,3,1,5.1102
1,2,7,3,1,5.9818
1,2,7,3,1,5.4894
1,2,7,3,1,6.0084
1,2,7,3,1,5.7832
1,2,7,3,1,6.5473
1,2,7,3,1,5.4232
1,2,7,3,1,5.5061
1,2,7,3,1,5.0107
1,2,7,3,1,6.8897
1,2,7,3,1,5.2442
1,2,7,3,1,5.4015
1,2,7,3,1,5.4671
1,2,7,3,1,4.7675
1,2,7,3,1,5.9619
1,2,7,3,1,6.5473
1,2,7,3,1,5.5916
1,2,7,3,1,5.6149
1,2,7,3,1,5.1938
1,2,7,3,1,6.6033
1,2,7,3,1,5.523
1,2,7,3,1,6.1451
1,2,7,3,1,6.0017
1,2,7,3,1,6.3622
1,2,7,3,1,6.076
1,2,7,3,1,4.8662
1,2,7,3,1,5.6679
1,2,7,3,1,5.4341
1,2,7,3,1,5.4287
1,2,7,3,1,5.6325
1,2,7,3,1,5.5205
1,2,7,3,1,6.5937
1,2,7,3,1,5.6003
1,2,7,3,1,6.7079
1,2,7,3,1,6.0769
1,2,7,3,1,6.8518
1,2,7,3,1,6.3693
1,2,7,3,1,6.1737
1,2,7,3,1,6.1387
1,2,7,3,1,5.873
1,2,7,3,1,5.8414
1,2,7,3,1,6.1249
1,2,7,3,1,5.8794
1,2,7,3,1,6.5381
1,2,7,3,1,6.2954
1,2,7,3,1,6.2447
1,2,7,3,1,6.7328
1,2,7,3,1,5.6293
1,2,7,3,1,6.118
1,2,7,3,1,5.606
1,2,7,3,1,5.3783
1,2,7,3,1,6.4835
1,2,7,3,1,6.2663
1,2,7,3,1,6.1249
1,2,7,3,1,6.0565
1,2,7,3,1,6.0905
1,2,7,3,1,5.9568
1,2,7,3,1,5.134
1,2,7,3,1,5.7243
1,2,7,3,1,5.8226
1,2,7,3,1,6.0229
1,2,7,3,1,5.4267
1,2,7,3,1,6.209
1,2,7,3,1,5.4484
1,2,7,3,1,5.3943
1,2,7,3,1,5.2482
1,2,7,3,1,5.9114
1,2,7,3,1,5.8794
1,2,7,3,1,5.9308
1,2,7,3,1,5.7425
1,2,7,3,1,6.445
1,2,7,3,1,5.4539
1,2,7,3,1,5.8921
1,2,7,3,1,6.0837
1,2,7,3,1,4.6782
1,2,7,3,1,5.4212
1,2,7,3,1,5.4539
1,2,7,3,1,5.357
1,2,7,3,1,5.228
1,2,7,3,1,5.0669
1,2,7,3,1,5.1002
1,2,7,3,1,5.9831
1,2,7,3,1,6.0229
1,2,7,3,1,6.7386
1,2,7,3,1,6.7895
1,2,7,3,1,6.2467
1,2,7,3,1,6.2467
1,2,7,3,1,6.0032
1,2,7,3,1,7.1592
1,2,7,3,1,6.4872
1,2,7,3,1,7.3246
1,2,7,3,1,7.4255
1,2,7,3,1,6.3273
1,2,7,3,1,7.112
1,2,7,3,1,6.0914
1,2,7,3,1,6.0368
1,2,7,3,1,6.147
1,2,7,3,1,7.0194
1,2,7,3,1,6.2035
1,2,7,3,1,5.828
1,2,7,3,1,6.2685
1,2,7,3,1,6.1751
1,2,7,3,1,6.956
1,2,7,3,1,6.8153
1,2,7,3,1,5.8154
1,2,7,3,1,5.5691
1,2,7,3,1,6.4254
1,2,7,3,1,5.8917
1,2,7,3,1,5.6038
1,2,7,3,1,6.3797
1,2,7,3,1,5.8469
