grp , pp , S , IDR , IDL , peakVelR
2,5,1,3,1,0.33349
2,5,1,3,1,0.36374
2,5,1,3,1,0.39553
2,5,1,3,1,0.3679
2,5,1,3,1,0.36843
2,5,1,3,1,0.39124
2,5,1,3,1,0.36799
2,5,1,3,1,0.4004
2,5,1,3,1,0.3462
2,5,1,3,1,0.37048
2,5,1,3,1,0.37628
2,5,1,3,1,0.42141
2,5,1,3,1,0.39078
2,5,1,3,1,0.40269
2,5,1,3,1,0.38524
2,5,1,3,1,0.41055
2,5,1,3,1,0.36208
2,5,1,3,1,0.41203
2,5,1,3,1,0.36211
2,5,1,3,1,0.41107
2,5,1,3,1,0.37174
2,5,1,3,1,0.37831
2,5,1,3,1,0.35644
2,5,1,3,1,0.44049
2,5,1,3,1,0.31817
2,5,1,3,1,0.42495
2,5,1,3,1,0.32211
2,5,1,3,1,0.38521
2,5,1,3,1,0.35246
2,5,1,3,1,0.39899
2,5,1,3,1,0.3645
2,5,1,3,1,0.42334
2,5,1,3,1,0.36775
2,5,1,3,1,0.40402
2,5,1,3,1,0.33224
2,5,1,3,1,0.32027
2,5,1,3,1,0.33806
2,5,1,3,1,0.36667
2,5,1,3,1,0.36313
2,5,1,3,1,0.37415
2,5,1,3,1,0.35363
2,5,1,3,1,0.43014
2,5,1,3,1,0.29393
2,5,1,3,1,0.2945
2,5,1,3,1,0.34047
2,5,1,3,1,0.38579
2,5,1,3,1,0.34738
2,5,1,3,1,0.38106
2,5,1,3,1,0.32499
2,5,1,3,1,0.38666
2,5,1,3,1,0.3495
2,5,1,3,1,0.29258
2,5,1,3,1,0.32842
2,5,1,3,1,0.35974
2,5,1,3,1,0.34946
2,5,1,3,1,0.38551
2,5,1,3,1,0.33807
2,5,1,3,1,0.080545
2,5,1,3,1,0.14747
2,5,1,3,1,0.36046
2,5,1,3,1,0.29371
2,5,1,3,1,0.37676
2,5,1,3,1,0.31798
2,5,1,3,1,0.3014
2,5,1,3,1,0.36244
2,5,1,3,1,0.39753
2,5,1,3,1,0.33809
2,5,1,3,1,0.3708
2,5,1,3,1,0.35467
2,5,1,3,1,0.40304
2,5,1,3,1,0.33216
2,5,1,3,1,0.37695
2,5,1,3,1,0.29841
2,5,1,3,1,0.37739
2,5,1,3,1,0.36342
2,5,1,3,1,0.37735
2,5,1,3,1,0.36344
2,5,1,3,1,0.42738
2,5,1,3,1,0.31919
2,5,1,3,1,0.37997
2,5,1,3,1,0.27647
2,5,1,3,1,0.35809
2,5,1,3,1,0.23287
2,5,1,3,1,0.37534
2,5,1,3,1,0.36289
2,5,1,3,1,0.34298
2,5,1,3,1,0.3439
2,5,1,3,1,0.39662
2,5,1,3,1,0.32026
2,5,1,3,1,0.38973
2,5,1,3,1,0.32732
2,5,1,3,1,0.38508
2,5,1,3,1,0.38156
2,5,1,3,1,0.37872
2,5,1,3,1,0.36932
2,5,1,3,1,0.38519
2,5,1,3,1,0.35163
2,5,1,3,1,0.43409
2,5,1,3,1,0.36724
2,5,1,3,1,0.40168
2,5,1,3,1,0.34763
2,5,1,3,1,0.40391
2,5,1,3,1,0.42045
2,5,1,3,1,0.37013
2,5,1,3,1,0.29974
2,5,1,3,1,0.34698
2,5,1,3,1,0.27802
2,5,1,3,1,0.32505
2,5,1,3,1,0.24629
2,5,1,3,1,0.34757
2,5,1,3,1,0.29084
2,5,1,3,1,0.36502
2,5,1,3,1,0.27936
2,5,1,3,1,0.3833
2,5,1,3,1,0.3102
2,5,1,3,1,0.37009
2,5,1,3,1,0.27714
2,5,1,3,1,0.36931
2,5,1,3,1,0.35982
2,5,1,3,1,0.36232
2,5,1,3,1,0.34936
2,5,1,3,1,0.36371
2,5,1,3,1,0.36439
2,5,1,3,1,0.38855
2,5,1,3,1,0.3317
2,5,1,3,1,0.26598
2,5,1,3,1,0.34513
2,5,1,3,1,0.36955
2,5,1,3,1,0.36837
2,5,1,3,1,0.38229
2,5,1,3,1,0.33277
2,5,1,3,1,0.37956
2,5,1,3,1,0.32599
2,5,1,3,1,0.36896
2,5,1,3,1,0.31457
2,5,1,3,1,0.3538
2,5,1,3,1,0.34418
2,5,1,3,1,0.37338
2,5,1,3,1,0.33698
2,5,1,3,1,0.33382
2,5,1,3,1,0.31994
2,5,1,3,1,0.37937
2,5,1,3,1,0.29483
2,5,1,3,1,0.31764
2,5,1,3,1,0.34636
2,5,1,3,1,0.35601
2,5,1,3,1,0.37698
2,5,1,3,1,0.39051
2,5,1,3,1,0.3371
2,5,1,3,1,0.36536
2,5,1,3,1,0.37477
2,5,1,3,1,0.36004
2,5,1,3,1,0.35543
2,5,1,3,1,0.3708
2,5,1,3,1,0.3821
2,5,1,3,1,0.40387
2,5,1,3,1,0.36308
2,5,1,3,1,0.36773
2,5,1,3,1,0.33508
2,5,1,3,1,0.42856
2,5,1,3,1,0.37489
2,5,1,3,1,0.38142
2,5,1,3,1,0.35848
2,5,1,3,1,0.40875
2,5,1,3,1,0.35345
2,5,1,3,1,0.37836
2,5,1,3,1,0.32709
2,5,1,3,1,0.36587
2,5,1,3,1,0.055924
2,5,1,3,1,0.33139
2,5,1,3,1,0.30713
2,5,1,3,1,0.32424
2,5,1,3,1,0.29195
2,5,1,3,1,0.32968
2,5,1,3,1,0.3098
2,5,1,3,1,0.29944
2,5,1,3,1,0.31326
2,5,1,3,1,0.35291
2,5,1,3,1,0.303
2,5,1,3,1,0.34321
2,5,1,3,1,0.30405
2,5,1,3,1,0.29852
2,5,1,3,1,0.32257
2,5,1,3,1,0.33379
2,5,1,3,1,0.281
2,5,1,3,1,0.34176
2,5,1,3,1,0.33458
2,5,1,3,1,0.26977
2,5,1,3,1,0.369
2,5,1,3,1,0.36371
2,5,1,3,1,0.31726
2,5,1,3,1,0.36181
2,5,1,3,1,0.31365
2,5,1,3,1,0.3294
2,5,1,3,1,0.31917
2,5,1,3,1,0.32989
2,5,1,3,1,0.34416
2,5,1,3,1,0.34738
2,5,1,3,1,0.37982
2,5,1,3,1,0.35356
2,5,1,3,1,0.32638
2,5,1,3,1,0.31112
2,5,1,3,1,0.40201
2,5,1,3,1,0.36563
2,5,1,3,1,0.33024
2,5,1,3,1,0.36933
2,5,1,3,1,0.30873
2,5,1,3,1,0.36996
2,5,1,3,1,0.31634
2,5,1,3,1,0.33079
2,5,1,3,1,0.36517
2,5,1,3,1,0.35678
2,5,1,3,1,0.31284
2,5,1,3,1,0.41304
2,5,1,3,1,0.36071
2,5,1,3,1,0.38772
2,5,1,3,1,0.30916
2,5,1,3,1,0.36482
2,5,1,3,1,0.37424
2,5,1,3,1,0.36907
2,5,1,3,1,0.34153
2,5,1,3,1,0.36253
2,5,1,3,1,0.33898
2,5,1,3,1,0.30616
2,5,1,3,1,0.38601
2,5,1,3,1,0.39815
2,5,1,3,1,0.36345
2,5,1,3,1,0.39547
2,5,1,3,1,0.37144
2,5,1,3,1,0.38454
2,5,1,3,1,0.34865
2,5,1,3,1,0.41411
2,5,1,3,1,0.34447
2,5,1,3,1,0.38067
2,5,1,3,1,0.35356
2,5,1,3,1,0.35423
2,5,1,3,1,0.35791
2,5,1,3,1,0.34762
2,5,1,3,1,0.33516
2,5,1,3,1,0.40976
2,5,1,3,1,0.37995
2,5,1,3,1,0.38136
2,5,1,3,1,0.34899
2,5,1,3,1,0.41897
2,5,1,3,1,0.32793
2,5,1,3,1,0.33541
2,5,1,3,1,0.31467
2,5,1,3,1,0.32225
2,5,1,3,1,0.24357
2,5,1,3,1,0.36795
2,5,1,3,1,0.35094
2,5,1,3,1,0.36682
2,5,1,3,1,0.30936
2,5,1,3,1,0.40648
2,5,1,3,1,0.33697
2,5,1,3,1,0.40126
2,5,1,3,1,0.29849
2,5,1,3,1,0.31448
2,5,1,3,1,0.36184
2,5,1,3,1,0.35456
2,5,1,3,1,0.31342
2,5,1,3,1,0.31999
2,5,1,3,1,0.35389
2,5,1,3,1,0.34028
2,5,1,3,1,0.27508
2,5,1,3,1,0.26653
2,5,1,3,1,0.35132
2,5,1,3,1,0.35772
2,5,1,3,1,0.35124
2,5,1,3,1,0.35845
2,5,1,3,1,0.33495
2,5,1,3,1,0.37378
2,5,1,3,1,0.34039
2,5,1,3,1,0.40916
2,5,1,3,1,0.34996
2,5,1,3,1,0.35077
2,5,1,3,1,0.34254
2,5,1,3,1,0.33621
2,5,1,3,1,0.32575
2,5,1,3,1,0.31523
2,5,1,3,1,0.39386
2,5,1,3,1,0.37501
2,5,1,3,1,0.33393
2,5,1,3,1,0.40024
2,5,1,3,1,0.3319
2,5,1,3,1,0.38475
2,5,1,3,1,0.31124
2,5,1,3,1,0.35616
2,5,1,3,1,0.36584
2,5,1,3,1,0.36267
2,5,1,3,1,0.31349
2,5,1,3,1,0.40561
2,5,1,3,1,0.33071
2,5,1,3,1,0.38589
2,5,1,3,1,0.31766
2,5,1,3,1,0.3916
2,5,1,3,1,0.37518
2,5,1,3,1,0.36645
2,5,1,3,1,0.31189
2,5,1,3,1,0.3966
2,5,1,3,1,0.33708
2,5,1,3,1,0.33053
2,5,1,3,1,0.33421
2,5,1,3,1,0.3862
2,5,1,3,1,0.33959
2,5,1,3,1,0.34357
2,5,1,3,1,0.31842
2,5,1,3,1,0.33762
2,5,1,3,1,0.3131
2,5,1,3,1,0.30041
2,5,1,3,1,0.32165
2,5,1,3,1,0.3727
2,5,1,3,1,0.35057
2,5,1,3,1,0.36482
2,5,1,3,1,0.35063
2,5,1,3,1,0.36449
2,5,1,3,1,0.34537
2,5,1,3,1,0.35455
2,5,1,3,1,0.36626
2,5,1,3,1,0.37105
2,5,1,3,1,0.31904
2,5,1,3,1,0.36184
2,5,1,3,1,0.33613
2,5,1,3,1,0.35097
2,5,1,3,1,0.3599
2,5,1,3,1,0.35084
2,5,1,3,1,0.35209
2,5,1,3,1,0.35903
2,5,1,3,1,0.37473
2,5,1,3,1,0.36959
2,5,1,3,1,0.32014
2,5,1,3,1,0.35458
2,5,1,3,1,0.29666
2,5,1,3,1,0.37367
2,5,1,3,1,0.34311
2,5,1,3,1,0.35634
2,5,1,3,1,0.31169
2,5,1,3,1,0.36073
2,5,1,3,1,0.345
2,5,1,3,1,0.35752
2,5,1,3,1,0.35303
2,5,1,3,1,0.35772
2,5,1,3,1,0.285
2,5,1,3,1,0.35103
2,5,1,3,1,0.33476
2,5,1,3,1,0.35255
2,5,1,3,1,0.32349
2,5,1,3,1,0.34122
2,5,1,3,1,0.32397
2,5,1,3,1,0.36432
2,5,1,3,1,0.37571
2,5,1,3,1,0.37067
2,5,1,3,1,0.2085
2,5,1,3,1,0.25906
2,5,1,3,1,0.25182
2,5,1,3,1,0.31581
2,5,1,3,1,0.30263
2,5,1,3,1,0.33389
2,5,1,3,1,0.32483
2,5,1,3,1,0.27781
2,5,1,3,1,0.33538
2,5,1,3,1,0.33296
2,5,1,3,1,0.31679
2,5,1,3,1,0.33759
2,5,1,3,1,0.3884
2,5,1,3,1,0.36078
2,5,1,3,1,0.32105
2,5,1,3,1,0.32464
2,5,1,3,1,0.27299
2,5,1,3,1,0.34761
2,5,1,3,1,0.35941
2,5,1,3,1,0.38586
2,5,1,3,1,0.32978
2,5,1,3,1,0.40309
2,5,1,3,1,0.3648
2,5,1,3,1,0.40506
2,5,1,3,1,0.37147
2,5,1,3,1,0.34623
2,5,1,3,1,0.38202
2,5,1,3,1,0.37395
2,5,1,3,1,0.37453
2,5,1,3,1,0.40299
2,5,1,3,1,0.38749
2,5,1,3,1,0.3813
2,5,1,3,1,0.34091
2,5,1,3,1,0.37139
2,5,1,3,1,0.35399
2,5,1,3,1,0.36252
2,5,1,3,1,0.37709
2,5,1,3,1,0.36222
2,5,1,3,1,0.39537
2,5,1,3,1,0.39153
2,5,1,3,1,0.26725
2,5,1,3,1,0.32114
2,5,1,3,1,0.36907
2,5,1,3,1,0.37996
2,5,1,3,1,0.35923
2,5,1,3,1,0.36708
2,5,1,3,1,0.34985
2,5,1,3,1,0.35114
2,5,1,3,1,0.34266
2,5,1,3,1,0.33146
2,5,1,3,1,0.32477
2,5,1,3,1,0.42562
2,5,1,3,1,0.35923
2,5,1,3,1,0.40542
2,5,1,3,1,0.33196
2,5,1,3,1,0.35435
2,5,1,3,1,0.37275
2,5,1,3,1,0.3717
2,5,1,3,1,0.31378
2,5,1,3,1,0.35249
2,5,1,3,1,0.31475
2,5,1,3,1,0.37774
2,5,1,3,1,0.37026
2,5,1,3,1,0.40097
2,5,1,3,1,0.31354
2,5,1,3,1,0.39429
2,5,1,3,1,0.37438
2,5,1,3,1,0.38915
2,5,1,3,1,0.31924
2,5,1,3,1,0.34388
2,5,1,3,1,0.33681
2,5,1,3,1,0.36404
2,5,1,3,1,0.36266
2,5,1,3,1,0.39693
2,5,1,3,1,0.33623
2,5,1,3,1,0.42869
2,5,1,3,1,0.3255
2,5,1,3,1,0.36607
2,5,1,3,1,0.33918
2,5,1,3,1,0.37181
2,5,1,3,1,0.39814
2,5,1,3,1,0.3842
2,5,1,3,1,0.34899
2,5,1,3,1,0.36661
2,5,1,3,1,0.40689
2,5,1,3,1,0.40867
2,5,1,3,1,0.36752
2,5,1,3,1,0.36397
2,5,1,3,1,0.33424
2,5,1,3,1,0.40486
2,5,1,3,1,0.41542
2,5,1,3,1,0.34741
2,5,1,3,1,0.31842
2,5,1,3,1,0.42144
2,5,1,3,1,0.34096
2,5,1,3,1,0.37616
2,5,1,3,1,0.34562
2,5,1,3,1,0.3536
2,5,1,3,1,0.29956
2,5,1,3,1,0.40132
2,5,1,3,1,0.36546
2,5,1,3,1,0.41119
2,5,1,3,1,0.37217
2,5,1,3,1,0.40209
2,5,1,3,1,0.34245
2,5,1,3,1,0.34059
2,5,1,3,1,0.31853
2,5,1,3,1,0.38166
2,5,1,3,1,0.35524
2,5,1,3,1,0.37874
2,5,1,3,1,0.36873
2,5,1,3,1,0.39128
2,5,1,3,1,0.34657
2,5,1,3,1,0.38023
2,5,1,3,1,0.31664
2,5,1,3,1,0.30245
2,5,1,3,1,0.36213
2,5,1,3,1,0.3796
2,5,1,3,1,0.39653
2,5,1,3,1,0.37359
2,5,1,3,1,0.40473
2,5,1,3,1,0.38801
2,5,1,3,1,0.35647
2,5,1,3,1,0.36079
2,5,1,3,1,0.31504
2,5,1,3,1,0.33621
2,5,1,3,1,0.36422
2,5,1,3,1,0.35542
2,5,1,3,1,0.30269
2,5,1,3,1,0.40527
2,5,1,3,1,0.35124
2,5,1,3,1,0.36422
2,5,1,3,1,0.31825
2,5,1,3,1,0.36976
2,5,1,3,1,0.34316
2,5,1,3,1,0.37465
2,5,1,3,1,0.3447
2,5,1,3,1,0.39136
2,5,1,3,1,0.33068
2,5,1,3,1,0.3813
2,5,1,3,1,0.33743
2,5,1,3,1,0.3935
2,5,1,3,1,0.34139
2,5,1,3,1,0.42462
2,5,1,3,1,0.37966
2,5,1,3,1,0.36937
2,5,1,3,1,0.35003
2,5,1,3,1,0.38325
2,5,1,3,1,0.35569
2,5,1,3,1,0.31703
2,5,1,3,1,0.30012
2,5,1,3,1,0.39356
2,5,1,3,1,0.37915
2,5,1,3,1,0.3684
2,5,1,3,1,0.31885
2,5,1,3,1,0.35418
2,5,1,3,1,0.37302
2,5,1,3,1,0.36969
2,5,1,3,1,0.34554
2,5,1,3,1,0.35717
2,5,1,3,1,0.33781
2,5,1,3,1,0.3575
2,5,1,3,1,0.40894
2,5,1,3,1,0.3698
2,5,1,3,1,0.37745
2,5,1,3,1,0.35629
2,5,1,3,1,0.36479
2,5,1,3,1,0.38251
2,5,1,3,1,0.3435
2,5,1,3,1,0.34717
2,5,1,3,1,0.34371
2,5,1,3,1,0.39896
2,5,1,3,1,0.38606
2,5,1,3,1,0.39611
2,5,1,3,1,0.35791
2,5,1,3,1,0.39269
2,5,1,3,1,0.39742
2,5,1,3,1,0.42837
2,5,1,3,1,0.3513
2,5,1,3,1,0.37247
2,5,1,3,1,0.36376
2,5,1,3,1,0.42074
2,5,1,3,1,0.39128
2,5,1,3,1,0.38435
2,5,1,3,1,0.33293
2,5,1,3,1,0.44944
2,5,1,3,1,0.336
2,5,1,3,1,0.39634
2,5,1,3,1,0.34995
2,5,1,3,1,0.35268
2,5,1,3,1,0.37702
2,5,1,3,1,0.35601
2,5,1,3,1,0.37578
2,5,1,3,1,0.35023
2,5,1,3,1,0.32626
2,5,1,3,1,0.36171
2,5,1,3,1,0.32903
2,5,1,3,1,0.34468
2,5,1,3,1,0.30828
2,5,1,3,1,0.37515
2,5,1,3,1,0.36231
2,5,1,3,1,0.35706
2,5,1,3,1,0.32538
2,5,1,3,1,0.41331
2,5,1,3,1,0.34891
2,5,1,3,1,0.38208
2,5,1,3,1,0.37946
2,5,1,3,1,0.38443
2,5,1,3,1,0.34711
2,5,1,3,1,0.39036
2,5,1,3,1,0.39516
2,5,1,3,1,0.38225
2,5,1,3,1,0.3339
2,5,1,3,1,0.38132
2,5,1,3,1,0.38106
2,5,1,3,1,0.3791
2,5,1,3,1,0.35038
2,5,1,3,1,0.36444
2,5,1,3,1,0.35706
2,5,1,3,1,0.38945
2,5,1,3,1,0.41454
2,5,1,3,1,0.39135
2,5,1,3,1,0.37589
2,5,1,3,1,0.37955
2,5,1,3,1,0.35121
2,5,1,3,1,0.41332
2,5,1,3,1,0.3962
2,5,1,3,1,0.43423
2,5,1,3,1,0.33712
2,5,1,3,1,0.37752
2,5,1,3,1,0.35261
2,5,1,3,1,0.36559
2,5,1,3,1,0.33919
2,5,1,3,1,0.40275
2,5,1,3,1,0.36115
2,5,1,3,1,0.37388
2,5,1,3,1,0.36134
2,5,1,3,1,0.0010244
2,5,1,3,1,0.0027414
2,5,1,3,1,0.27233
2,5,1,3,1,0.34962
2,5,1,3,1,0.40257
2,5,1,3,1,0.37519
2,5,1,3,1,0.39429
2,5,1,3,1,0.40094
2,5,1,3,1,0.34009
2,5,1,3,1,0.4632
2,5,1,3,1,0.36816
2,5,1,3,1,0.41903
2,5,1,3,1,0.39785
2,5,1,3,1,0.39707
2,5,1,3,1,0.42105
2,5,1,3,1,0.40917
2,5,1,3,1,0.41682
2,5,1,3,1,0.39283
2,5,1,3,1,0.43252
2,5,1,3,1,0.42176
2,5,1,3,1,0.39902
2,5,1,3,1,0.40807
2,5,1,3,1,0.39286
2,5,1,3,1,0.397
2,5,1,3,1,0.4043
2,5,1,3,1,0.37621
2,5,1,3,1,0.41035
2,5,1,3,1,0.38917
2,5,1,3,1,0.39667
2,5,1,3,1,0.42325
2,5,1,3,1,0.44722
2,5,1,3,1,0.43029
2,5,1,3,1,0.40858
2,5,1,3,1,0.39603
2,5,1,3,1,0.41283
2,5,1,3,1,0.43623
2,5,1,3,1,0.41024
2,5,1,3,1,0.39586
2,5,1,3,1,0.41211
2,5,1,3,1,0.47481
2,5,1,3,1,0.3893
2,5,1,3,1,0.43468
2,5,1,3,1,0.38067
2,5,1,3,1,0.44719
2,5,1,3,1,0.40994
2,5,1,3,1,0.40284
2,5,1,3,1,0.40625
2,5,1,3,1,0.46238
2,5,1,3,1,0.37377
2,5,1,3,1,0.43992
2,5,1,3,1,0.37197
2,5,1,3,1,0.39351
2,5,1,3,1,0.34583
2,5,1,3,1,0.44352
2,5,1,3,1,0.40267
2,5,1,3,1,0.42005
2,5,1,3,1,0.35875
2,5,1,3,1,0.4051
2,5,1,3,1,0.3867
2,5,1,3,1,0.40489
2,5,1,3,1,0.3672
2,5,1,3,1,0.39189
2,5,1,3,1,0.36125
2,5,1,3,1,0.42676
2,5,1,3,1,0.42133
2,5,1,3,1,0.41626
2,5,1,3,1,0.38484
2,5,1,3,1,0.45127
2,5,1,3,1,0.38973
2,5,1,3,1,0.43726
2,5,1,3,1,0.37931
2,5,1,3,1,0.42144
2,5,1,3,1,0.42386
2,5,1,3,1,0.39668
2,5,1,3,1,0.3343
2,5,1,3,1,0.43497
2,5,1,3,1,0.36408
2,5,1,3,1,0.39643
2,5,1,3,1,0.32893
2,5,1,3,1,0.2921
2,5,1,3,1,0.39156
2,5,1,3,1,0.39194
2,5,1,3,1,0.36538
2,5,1,3,1,0.38604
2,5,1,3,1,0.3194
2,5,1,3,1,0.41859
2,5,1,3,1,0.33349
2,5,1,3,1,0.36374
2,5,1,3,1,0.39553
2,5,1,3,1,0.3679
2,5,1,3,1,0.36843
2,5,1,3,1,0.39124
2,5,1,3,1,0.36799
2,5,1,3,1,0.4004
2,5,1,3,1,0.3462
2,5,1,3,1,0.37048
2,5,1,3,1,0.37628
2,5,1,3,1,0.42141
2,5,1,3,1,0.39078
2,5,1,3,1,0.40269
2,5,1,3,1,0.38524
2,5,1,3,1,0.41055
2,5,1,3,1,0.36208
2,5,1,3,1,0.41203
2,5,1,3,1,0.36211
2,5,1,3,1,0.41107
2,5,1,3,1,0.37174
2,5,1,3,1,0.37831
2,5,1,3,1,0.35644
2,5,1,3,1,0.44049
2,5,1,3,1,0.31817
2,5,1,3,1,0.42495
2,5,1,3,1,0.32211
2,5,1,3,1,0.38521
2,5,1,3,1,0.35246
2,5,1,3,1,0.39899
2,5,1,3,1,0.3645
2,5,1,3,1,0.42334
2,5,1,3,1,0.36775
2,5,1,3,1,0.40402
2,5,1,3,1,0.33224
2,5,1,3,1,0.32027
2,5,1,3,1,0.33806
2,5,1,3,1,0.36667
2,5,1,3,1,0.36313
2,5,1,3,1,0.37415
2,5,1,3,1,0.35363
2,5,1,3,1,0.43014
2,5,1,3,1,0.29393
2,5,1,3,1,0.2945
2,5,1,3,1,0.34047
2,5,1,3,1,0.38579
2,5,1,3,1,0.34738
2,5,1,3,1,0.38106
2,5,1,3,1,0.32499
2,5,1,3,1,0.38666
2,5,1,3,1,0.3495
2,5,1,3,1,0.29258
2,5,1,3,1,0.32842
2,5,1,3,1,0.35974
2,5,1,3,1,0.34946
2,5,1,3,1,0.38551
2,5,1,3,1,0.33807
2,5,1,3,1,0.080545
2,5,1,3,1,0.14747
2,5,1,3,1,0.36046
2,5,1,3,1,0.29371
2,5,1,3,1,0.37676
2,5,1,3,1,0.31798
2,5,1,3,1,0.3014
2,5,1,3,1,0.36244
2,5,1,3,1,0.39753
2,5,1,3,1,0.33809
2,5,1,3,1,0.3708
2,5,1,3,1,0.35467
2,5,1,3,1,0.40304
2,5,1,3,1,0.33216
2,5,1,3,1,0.37695
2,5,1,3,1,0.29841
2,5,1,3,1,0.37739
2,5,1,3,1,0.36342
2,5,1,3,1,0.37735
2,5,1,3,1,0.36344
2,5,1,3,1,0.42738
2,5,1,3,1,0.31919
2,5,1,3,1,0.37997
2,5,1,3,1,0.27647
2,5,1,3,1,0.35809
2,5,1,3,1,0.23287
2,5,1,3,1,0.37534
2,5,1,3,1,0.36289
2,5,1,3,1,0.34298
2,5,1,3,1,0.3439
2,5,1,3,1,0.39662
2,5,1,3,1,0.32026
2,5,1,3,1,0.38973
2,5,1,3,1,0.32732
2,5,1,3,1,0.38508
2,5,1,3,1,0.38156
2,5,1,3,1,0.37872
2,5,1,3,1,0.36932
2,5,1,3,1,0.38519
2,5,1,3,1,0.35163
2,5,1,3,1,0.43409
2,5,1,3,1,0.36724
2,5,1,3,1,0.40168
2,5,1,3,1,0.34763
2,5,1,3,1,0.40391
2,5,1,3,1,0.42045
2,5,1,3,1,0.37013
2,5,1,3,1,0.29974
2,5,1,3,1,0.34698
2,5,1,3,1,0.27802
2,5,1,3,1,0.32505
2,5,1,3,1,0.24629
2,5,1,3,1,0.34757
2,5,1,3,1,0.29084
2,5,1,3,1,0.36502
2,5,1,3,1,0.27936
2,5,1,3,1,0.3833
2,5,1,3,1,0.3102
2,5,1,3,1,0.37009
2,5,1,3,1,0.27714
2,5,1,3,1,0.36931
2,5,1,3,1,0.35982
2,5,1,3,1,0.36232
2,5,1,3,1,0.34936
2,5,1,3,1,0.36371
2,5,1,3,1,0.36439
2,5,1,3,1,0.38855
2,5,1,3,1,0.3317
2,5,1,3,1,0.26598
2,5,1,3,1,0.34513
2,5,1,3,1,0.36955
2,5,1,3,1,0.36837
2,5,1,3,1,0.38229
2,5,1,3,1,0.33277
2,5,1,3,1,0.37956
2,5,1,3,1,0.32599
2,5,1,3,1,0.36896
2,5,1,3,1,0.31457
2,5,1,3,1,0.3538
2,5,1,3,1,0.34418
2,5,1,3,1,0.37338
2,5,1,3,1,0.33698
2,5,1,3,1,0.33382
2,5,1,3,1,0.31994
2,5,1,3,1,0.37937
2,5,1,3,1,0.29483
2,5,1,3,1,0.31764
2,5,1,3,1,0.34636
2,5,1,3,1,0.35601
2,5,1,3,1,0.37698
2,5,1,3,1,0.39051
2,5,1,3,1,0.3371
2,5,1,3,1,0.36536
2,5,1,3,1,0.37477
2,5,1,3,1,0.36004
2,5,1,3,1,0.35543
2,5,1,3,1,0.3708
2,5,1,3,1,0.3821
2,5,1,3,1,0.40387
2,5,1,3,1,0.36308
2,5,1,3,1,0.36773
2,5,1,3,1,0.33508
2,5,1,3,1,0.42856
2,5,1,3,1,0.37489
2,5,1,3,1,0.38142
2,5,1,3,1,0.35848
2,5,1,3,1,0.40875
2,5,1,3,1,0.35345
2,5,1,3,1,0.37836
2,5,1,3,1,0.32709
2,5,1,3,1,0.36587
2,5,1,3,2,0.28369
2,5,1,3,2,0.25134
2,5,1,3,2,0.28627
2,5,1,3,2,0.22847
2,5,1,3,2,0.25692
2,5,1,3,2,0.2259
2,5,1,3,2,0.26857
2,5,1,3,2,0.24963
2,5,1,3,2,0.25425
2,5,1,3,2,0.24295
2,5,1,3,2,0.29029
2,5,1,3,2,0.22565
2,5,1,3,2,0.30842
2,5,1,3,2,0.25494
2,5,1,3,2,0.2372
2,5,1,3,2,0.22485
2,5,1,3,2,0.2328
2,5,1,3,2,0.23208
2,5,1,3,2,0.25803
2,5,1,3,2,0.25106
2,5,1,3,2,0.29013
2,5,1,3,2,0.27513
2,5,1,3,2,0.30572
2,5,1,3,2,0.28179
2,5,1,3,2,0.39571
2,5,1,3,2,0.313
2,5,1,3,2,0.31688
2,5,1,3,2,0.32068
2,5,1,3,2,0.31843
2,5,1,3,2,0.31696
2,5,1,3,2,0.30063
2,5,1,3,2,0.28744
2,5,1,3,2,0.31486
2,5,1,3,2,0.30362
2,5,1,3,2,0.32862
2,5,1,3,2,0.30116
2,5,1,3,2,0.30583
2,5,1,3,2,0.30543
2,5,1,3,2,0.3333
2,5,1,3,2,0.31367
2,5,1,3,2,0.33666
2,5,1,3,2,0.28947
2,5,1,3,2,0.27907
2,5,1,3,2,0.32795
2,5,1,3,2,0.32808
2,5,1,3,2,0.27497
2,5,1,3,2,0.32816
2,5,1,3,2,0.29935
2,5,1,3,2,0.32055
2,5,1,3,2,0.31636
2,5,1,3,2,0.30783
2,5,1,3,2,0.30693
2,5,1,3,2,0.31006
2,5,1,3,2,0.26222
2,5,1,3,2,0.264
2,5,1,3,2,0.31191
2,5,1,3,2,0.31651
2,5,1,3,2,0.31068
2,5,1,3,2,0.31991
2,5,1,3,2,0.31401
2,5,1,3,2,0.34045
2,5,1,3,2,0.29734
2,5,1,3,2,0.30724
2,5,1,3,2,0.30762
2,5,1,3,2,0.30528
2,5,1,3,2,0.32016
2,5,1,3,2,0.31154
2,5,1,3,2,0.30673
2,5,1,3,2,0.30779
2,5,1,3,2,0.31271
2,5,1,3,2,0.33446
2,5,1,3,2,0.27682
2,5,1,3,2,0.27454
2,5,1,3,2,0.30972
2,5,1,3,2,0.30699
2,5,1,3,2,0.30791
2,5,1,3,2,0.29908
2,5,1,3,2,0.30454
2,5,1,3,2,0.34273
2,5,1,3,2,0.34155
2,5,1,3,2,0.32219
2,5,1,3,2,0.29627
2,5,1,3,2,0.31044
2,5,1,3,2,0.27043
2,5,1,3,2,0.33269
2,5,1,3,2,0.31288
2,5,1,3,2,0.30739
2,5,1,3,2,0.3053
2,5,1,3,2,0.29268
