grp , pp , S , IDR , IDL , decTimeL
1,9,7,1,2,0.56131
1,9,7,1,2,0.35078
1,9,7,1,2,0.61932
1,9,7,1,2,0.38564
1,9,7,1,2,0.62162
1,9,7,1,2,0.39274
1,9,7,1,2,0.61803
1,9,7,1,2,0.38238
1,9,7,1,2,0.59686
1,9,7,1,2,0.38255
1,9,7,1,2,0.60476
1,9,7,1,2,0.39977
1,9,7,1,2,0.65213
1,9,7,1,2,0.34124
1,9,7,2,1,0.42538
1,9,7,2,1,0.55918
1,9,7,2,1,0.43126
1,9,7,2,1,0.64621
1,9,7,2,1,0.38586
1,9,7,2,1,0.62723
1,9,7,2,1,0.49392
1,9,7,2,1,0.64334
1,9,7,2,1,0.37317
1,9,7,2,1,0.68989
1,9,7,2,1,0.32327
1,9,7,2,1,0.61334
1,9,7,2,1,0.45271
1,9,7,2,1,0.61709
1,9,7,2,1,0.40117
1,9,7,2,1,0.58002
1,9,7,2,1,0.47552
1,9,7,2,1,0.51673
1,9,7,2,1,0.3911
1,9,7,2,1,0.65393
1,9,7,2,1,0.42955
1,9,7,2,1,0.64772
1,9,7,2,1,0.45659
1,9,7,2,1,0.71894
1,9,7,2,1,0.44275
1,9,7,2,1,0.698
1,9,7,2,1,0.43432
1,9,7,2,1,0.60852
1,9,7,2,1,0.40601
1,9,7,2,1,0.5993
1,9,7,2,1,0.44779
1,9,7,2,1,0.59683
1,9,7,2,1,0.42937
1,9,7,2,1,0.57388
1,9,7,2,1,0.40137
1,9,7,2,1,0.63071
1,9,7,2,1,0.40952
1,9,7,2,1,0.60892
1,9,7,2,1,0.43169
1,9,7,2,1,0.69396
1,9,7,2,1,0.3824
1,9,7,2,1,0.67135
1,9,7,2,1,0.39448
1,9,7,2,1,0.64539
1,9,7,2,1,0.35266
1,9,7,2,1,0.63185
1,9,7,2,1,0.37996
1,9,7,2,1,0.68517
1,9,7,2,1,0.34915
1,9,7,2,1,0.67243
1,9,7,2,1,0.40123
1,9,7,2,1,0.66949
1,9,7,2,1,0.38593
1,9,7,2,1,0.70438
1,9,7,2,1,0.40754
1,9,7,2,1,0.66667
1,9,7,2,1,0.45873
1,9,7,2,1,0.52635
1,9,7,2,1,0.36889
1,9,7,2,1,0.69219
1,9,7,2,1,0.36298
1,9,7,2,1,0.67111
1,9,7,2,1,0.38501
1,9,7,2,1,0.69046
1,9,7,2,1,0.33629
1,9,7,2,1,0.56232
1,9,7,2,1,0.38648
1,9,7,2,1,0.66758
1,9,7,2,1,0.37904
1,9,7,2,1,0.60725
1,9,7,2,1,0.36568
1,9,7,2,1,0.60971
1,9,7,2,1,0.44972
1,9,7,2,1,0.55154
1,9,7,2,1,0.3433
1,9,7,2,1,0.6922
1,9,7,2,1,0.31461
1,9,7,2,1,0.60311
1,9,7,2,1,0.39178
1,9,7,2,1,0.5993
1,9,7,2,1,0.32419
1,9,7,2,1,0.65453
1,9,7,2,1,0.33798
1,9,7,2,1,0.64702
1,9,7,2,1,0.36842
1,9,7,2,1,0.62267
1,9,7,2,1,0.43429
1,9,7,2,1,0.56995
1,9,7,2,1,0.39745
1,9,7,2,1,0.64241
1,9,7,2,1,0.38162
1,9,7,2,1,0.66327
1,9,7,2,1,0.37938
1,9,7,2,1,0.34146
1,9,7,2,1,0.6746
1,9,7,2,1,0.3552
1,9,7,2,1,0.61021
1,9,7,2,1,0.35556
1,9,7,2,1,0.6272
1,9,7,2,1,0.48276
1,9,7,2,1,0.64219
1,9,7,2,1,0.34602
1,9,7,2,1,0.64286
1,9,7,2,1,0.44216
1,9,7,2,1,0.57394
1,9,7,2,1,0.46232
1,9,7,2,1,0.63644
1,9,7,2,1,0.40889
1,9,7,2,1,0.60533
1,9,7,2,1,0.37866
1,9,7,2,1,0.68025
1,9,7,2,1,0.35284
1,9,7,2,1,0.6791
1,9,7,2,1,0.38046
1,9,7,2,1,0.6435
1,9,7,2,1,0.33886
1,9,7,2,1,0.61905
1,9,7,2,1,0.38791
1,9,7,2,1,0.61617
1,9,7,2,1,0.40787
1,9,7,2,1,0.57955
1,9,7,2,1,0.44618
1,9,7,2,1,0.6249
1,9,7,2,1,0.51562
1,9,7,2,1,0.39597
1,9,7,2,1,0.34551
1,9,7,2,1,0.69219
1,9,7,2,1,0.35018
1,9,7,2,1,0.63718
1,9,7,2,1,0.36953
1,9,7,2,1,0.6895
1,9,7,2,1,0.34845
1,9,7,2,1,0.68368
1,9,7,2,1,0.34872
1,9,7,2,1,0.66585
1,9,7,2,1,0.36897
1,9,7,2,1,0.68818
1,9,7,2,1,0.4032
1,9,7,2,1,0.63425
1,9,7,2,1,0.37359
1,9,7,2,1,0.49257
1,9,7,2,1,0.4182
1,9,7,2,1,0.65242
1,9,7,2,1,0.35171
1,9,7,2,1,0.42538
1,9,7,2,1,0.55918
1,9,7,2,1,0.43126
1,9,7,2,1,0.64621
1,9,7,2,1,0.38586
1,9,7,2,1,0.62723
1,9,7,2,1,0.49392
1,9,7,2,1,0.64334
1,9,7,2,1,0.37317
1,9,7,2,1,0.68989
1,9,7,2,1,0.32327
1,9,7,2,1,0.61334
1,9,7,2,1,0.45271
1,9,7,2,1,0.61709
1,9,7,2,1,0.40117
1,9,7,2,1,0.58002
1,9,7,2,1,0.47552
1,9,7,2,1,0.51673
1,9,7,2,1,0.3911
1,9,7,2,1,0.65393
1,9,7,2,1,0.42955
1,9,7,2,1,0.64772
1,9,7,2,1,0.45659
1,9,7,2,1,0.71894
1,9,7,2,1,0.44275
1,9,7,2,1,0.698
1,9,7,2,1,0.43432
1,9,7,2,1,0.60852
1,9,7,2,1,0.40601
1,9,7,2,1,0.5993
1,9,7,2,1,0.44779
1,9,7,2,1,0.59683
1,9,7,2,1,0.42937
1,9,7,2,1,0.57388
1,9,7,2,1,0.40137
1,9,7,2,1,0.63071
1,9,7,2,1,0.40952
1,9,7,2,1,0.60892
1,9,7,2,1,0.43169
1,9,7,2,1,0.69396
1,9,7,2,1,0.3824
1,9,7,2,1,0.67135
1,9,7,2,1,0.39448
1,9,7,2,1,0.64539
1,9,7,2,1,0.35266
1,9,7,2,1,0.63185
1,9,7,2,1,0.37996
1,9,7,2,1,0.68517
1,9,7,2,1,0.34915
1,9,7,2,1,0.67243
1,9,7,2,1,0.40123
1,9,7,2,1,0.66949
1,9,7,2,1,0.38593
1,9,7,2,1,0.70438
1,9,7,2,1,0.40754
1,9,7,2,1,0.66667
1,9,7,2,1,0.45873
1,9,7,2,1,0.52635
1,9,7,2,1,0.36889
1,9,7,2,1,0.69219
1,9,7,2,1,0.36298
1,9,7,2,1,0.67111
1,9,7,2,1,0.38501
1,9,7,2,1,0.69046
1,9,7,2,1,0.33629
1,9,7,2,1,0.56232
1,9,7,2,1,0.38648
1,9,7,2,1,0.66758
1,9,7,2,1,0.37904
1,9,7,2,1,0.60725
1,9,7,2,1,0.36568
1,9,7,2,1,0.60971
1,9,7,2,1,0.44972
1,9,7,2,1,0.55154
1,9,7,2,1,0.3433
1,9,7,2,1,0.6922
1,9,7,2,1,0.31461
1,9,7,2,1,0.60311
1,9,7,2,1,0.39178
1,9,7,2,1,0.5993
1,9,7,2,1,0.32419
1,9,7,2,1,0.65453
1,9,7,2,1,0.33798
1,9,7,2,1,0.64702
1,9,7,2,1,0.36842
1,9,7,2,1,0.62267
1,9,7,2,1,0.43429
1,9,7,2,1,0.56995
1,9,7,2,1,0.39745
1,9,7,2,1,0.64241
1,9,7,2,1,0.38162
1,9,7,2,1,0.66327
1,9,7,2,1,0.37938
1,9,7,2,1,0.34146
1,9,7,2,1,0.6746
1,9,7,2,1,0.3552
1,9,7,2,1,0.61021
1,9,7,2,1,0.35556
1,9,7,2,1,0.6272
1,9,7,2,1,0.48276
1,9,7,2,1,0.64219
1,9,7,2,1,0.34602
1,9,7,2,1,0.64286
1,9,7,2,1,0.44216
1,9,7,2,1,0.57394
1,9,7,2,1,0.46232
1,9,7,2,1,0.63644
1,9,7,2,1,0.40889
1,9,7,2,1,0.60533
1,9,7,2,1,0.37866
1,9,7,2,1,0.68025
1,9,7,2,1,0.35284
1,9,7,2,1,0.6791
1,9,7,2,1,0.38046
1,9,7,2,1,0.6435
1,9,7,2,1,0.33886
1,9,7,2,1,0.61905
1,9,7,2,1,0.38791
1,9,7,2,1,0.61617
1,9,7,2,1,0.40787
1,9,7,2,1,0.57955
1,9,7,2,1,0.44618
1,9,7,2,1,0.6249
1,9,7,2,1,0.51562
1,9,7,2,1,0.39597
1,9,7,2,1,0.34551
1,9,7,2,1,0.69219
1,9,7,2,1,0.35018
1,9,7,2,1,0.63718
1,9,7,2,1,0.36953
1,9,7,2,1,0.6895
1,9,7,2,1,0.34845
1,9,7,2,1,0.68368
1,9,7,2,1,0.34872
1,9,7,2,1,0.66585
1,9,7,2,1,0.36897
1,9,7,2,1,0.68818
1,9,7,2,1,0.4032
1,9,7,2,1,0.63425
1,9,7,2,1,0.37359
1,9,7,2,1,0.49257
1,9,7,2,1,0.4182
1,9,7,2,1,0.65242
1,9,7,2,1,0.35171
1,9,7,2,2,0.49774
1,9,7,2,2,0.54806
1,9,7,2,2,0.44542
1,9,7,2,2,0.54003
1,9,7,2,2,0.43843
1,9,7,2,2,0.41031
1,9,7,2,2,0.48976
1,9,7,2,2,0.566
1,9,7,2,2,0.4223
1,9,7,2,2,0.54332
1,9,7,2,2,0.53635
1,9,7,2,2,0.50784
1,9,7,2,2,0.51533
1,9,7,2,2,0.52126
1,9,7,2,2,0.43898
1,9,7,2,2,0.52418
1,9,7,2,2,0.45534
1,9,7,2,2,0.49905
1,9,7,2,2,0.40374
1,9,7,2,2,0.51139
1,9,7,2,2,0.44421
1,9,7,2,2,0.51717
1,9,7,2,2,0.425
1,9,7,2,2,0.48583
1,9,7,2,2,0.47887
1,9,7,2,2,0.50734
1,9,7,2,2,0.47156
1,9,7,2,2,0.51282
1,9,7,2,2,0.5219
1,9,7,2,2,0.50713
1,9,7,2,2,0.45365
1,9,7,2,2,0.53279
1,9,7,2,2,0.53275
1,9,7,2,2,0.53988
1,9,7,2,2,0.48776
1,9,7,2,2,0.50816
1,9,7,2,2,0.49142
1,9,7,2,2,0.50806
1,9,7,2,2,0.48381
1,9,7,2,2,0.50392
1,9,7,2,2,0.49902
1,9,7,2,2,0.52165
1,9,7,2,2,0.47732
1,9,7,2,2,0.54779
1,9,7,2,2,0.43911
1,9,7,2,2,0.45738
1,9,7,2,2,0.57277
1,9,7,2,2,0.49271
1,9,7,2,2,0.565
1,9,7,2,2,0.47492
1,9,7,2,2,0.56336
1,9,7,2,2,0.45438
1,9,7,2,2,0.5567
1,9,7,2,2,0.47048
1,9,7,2,2,0.5479
1,9,7,2,2,0.47189
1,9,7,2,2,0.60102
1,9,7,2,2,0.45756
1,9,7,2,2,0.55148
1,9,7,2,2,0.43542
1,9,7,2,2,0.54758
1,9,7,2,2,0.40036
1,9,7,2,2,0.56211
1,9,7,2,2,0.46331
1,9,7,2,2,0.52198
1,9,7,2,2,0.51036
1,9,7,2,2,0.51095
1,9,7,2,2,0.46168
1,9,7,2,2,0.55796
1,9,7,2,2,0.48795
1,9,7,2,2,0.51845
1,9,7,2,2,0.45611
1,9,7,2,2,0.55535
1,9,7,2,2,0.46311
1,9,7,2,2,0.47913
1,9,7,2,2,0.48014
1,9,7,2,2,0.52569
1,9,7,2,2,0.46169
1,9,7,2,2,0.54496
1,9,7,2,2,0.45652
1,9,7,2,2,0.53981
1,9,7,2,2,0.47471
1,9,7,2,2,0.52475
1,9,7,2,2,0.49903
1,9,7,2,2,0.48359
1,9,7,2,2,0.5137
1,9,7,2,2,0.50096
1,9,7,2,2,0.5157
1,9,7,2,2,0.58509
1,9,7,2,2,0.4588
1,9,7,2,2,0.48108
1,9,7,2,2,0.51383
1,9,7,2,2,0.4902
1,9,7,2,2,0.52664
1,9,7,2,2,0.51129
1,9,7,2,2,0.50592
1,9,7,2,2,0.47519
1,9,7,2,2,0.48523
1,9,7,2,2,0.5102
1,9,7,2,2,0.48707
1,9,7,2,2,0.47872
1,9,7,2,2,0.4668
1,9,7,2,2,0.47639
1,9,7,2,2,0.49099
1,9,7,2,2,0.48156
1,9,7,2,2,0.50699
1,9,7,2,2,0.46764
1,9,7,2,2,0.46556
1,9,7,2,2,0.48807
1,9,7,2,2,0.51931
1,9,7,2,2,0.4633
1,9,7,2,2,0.49894
1,9,7,2,2,0.55882
1,9,7,2,2,0.46763
1,9,7,2,2,0.43468
1,9,7,2,2,0.47926
1,9,7,2,2,0.53483
1,9,7,2,2,0.52268
1,9,7,2,2,0.48707
1,9,7,2,2,0.45249
1,9,7,2,2,0.4612
1,9,7,2,2,0.49188
1,9,7,2,2,0.46018
1,9,7,2,2,0.47442
1,9,7,2,2,0.5
1,9,7,2,2,0.54428
1,9,7,2,2,0.5771
1,9,7,2,2,0.52381
1,9,7,2,2,0.53972
1,9,7,2,2,0.48113
1,9,7,2,2,0.55269
1,9,7,2,2,0.51395
1,9,7,2,2,0.5358
1,9,7,2,2,0.47884
1,9,7,2,2,0.53613
1,9,7,2,2,0.5054
1,9,7,2,2,0.51142
1,9,7,2,2,0.49774
1,9,7,2,2,0.54806
1,9,7,2,2,0.44542
1,9,7,2,2,0.54003
1,9,7,2,2,0.43843
1,9,7,2,2,0.41031
1,9,7,2,2,0.48976
1,9,7,2,2,0.566
1,9,7,2,2,0.4223
1,9,7,2,2,0.54332
1,9,7,2,2,0.53635
1,9,7,2,2,0.50784
1,9,7,2,2,0.51533
1,9,7,2,2,0.52126
1,9,7,2,2,0.43898
1,9,7,2,2,0.52418
1,9,7,2,2,0.45534
1,9,7,2,2,0.49905
1,9,7,2,2,0.40374
1,9,7,2,2,0.51139
1,9,7,2,2,0.44421
1,9,7,2,2,0.51717
1,9,7,2,2,0.425
1,9,7,2,2,0.48583
1,9,7,2,2,0.47887
1,9,7,2,2,0.50734
1,9,7,2,2,0.47156
1,9,7,2,2,0.51282
1,9,7,2,2,0.5219
1,9,7,2,2,0.50713
1,9,7,2,2,0.45365
1,9,7,2,2,0.53279
1,9,7,2,2,0.53275
1,9,7,2,2,0.53988
1,9,7,2,2,0.48776
1,9,7,2,2,0.50816
1,9,7,2,2,0.49142
1,9,7,2,2,0.50806
1,9,7,2,2,0.48381
1,9,7,2,2,0.50392
1,9,7,2,2,0.49902
1,9,7,2,2,0.52165
1,9,7,2,2,0.47732
1,9,7,2,2,0.54779
1,9,7,2,2,0.43911
1,9,7,2,2,0.45738
1,9,7,2,2,0.57277
1,9,7,2,2,0.49271
1,9,7,2,2,0.565
1,9,7,2,2,0.47492
1,9,7,2,2,0.56336
1,9,7,2,2,0.45438
1,9,7,2,2,0.5567
1,9,7,2,2,0.47048
1,9,7,2,2,0.5479
1,9,7,2,2,0.47189
1,9,7,2,2,0.60102
1,9,7,2,2,0.45756
1,9,7,2,2,0.55148
1,9,7,2,2,0.43542
1,9,7,2,2,0.54758
1,9,7,2,2,0.40036
1,9,7,2,2,0.56211
1,9,7,2,2,0.46331
1,9,7,2,2,0.52198
1,9,7,2,2,0.51036
1,9,7,2,2,0.51095
1,9,7,2,2,0.46168
1,9,7,2,2,0.55796
1,9,7,2,2,0.48795
1,9,7,2,2,0.51845
1,9,7,2,2,0.45611
1,9,7,2,2,0.55535
1,9,7,2,2,0.46311
1,9,7,2,2,0.47913
1,9,7,2,2,0.48014
1,9,7,2,2,0.52569
1,9,7,2,2,0.46169
1,9,7,2,2,0.54496
1,9,7,2,2,0.45652
1,9,7,2,2,0.53981
1,9,7,2,2,0.47471
1,9,7,2,2,0.52475
1,9,7,2,2,0.49903
1,9,7,2,2,0.48359
1,9,7,2,2,0.5137
1,9,7,2,2,0.50096
1,9,7,2,2,0.5157
1,9,7,2,2,0.58509
1,9,7,2,2,0.4588
1,9,7,2,2,0.48108
1,9,7,2,2,0.51383
1,9,7,2,2,0.4902
1,9,7,2,2,0.52664
1,9,7,2,2,0.51129
1,9,7,2,2,0.50592
1,9,7,2,2,0.47519
1,9,7,2,2,0.48523
1,9,7,2,2,0.5102
1,9,7,2,2,0.48707
1,9,7,2,2,0.47872
1,9,7,2,2,0.4668
1,9,7,2,2,0.47639
1,9,7,2,2,0.49099
1,9,7,2,2,0.48156
1,9,7,2,2,0.50699
1,9,7,2,2,0.46764
1,9,7,2,2,0.46556
1,9,7,2,2,0.48807
1,9,7,2,2,0.51931
1,9,7,2,2,0.4633
1,9,7,2,2,0.49894
1,9,7,2,2,0.55882
1,9,7,2,2,0.46763
1,9,7,2,2,0.43468
1,9,7,2,2,0.47926
1,9,7,2,2,0.53483
1,9,7,2,2,0.52268
1,9,7,2,2,0.48707
1,9,7,2,2,0.45249
1,9,7,2,2,0.4612
1,9,7,2,2,0.49188
1,9,7,2,2,0.46018
1,9,7,2,2,0.47442
1,9,7,2,2,0.5
1,9,7,2,2,0.54428
1,9,7,2,2,0.5771
1,9,7,2,2,0.52381
1,9,7,2,2,0.53972
1,9,7,2,2,0.48113
1,9,7,2,2,0.55269
1,9,7,2,2,0.51395
1,9,7,2,2,0.5358
1,9,7,2,2,0.47884
1,9,7,2,2,0.53613
1,9,7,2,2,0.5054
1,9,7,2,2,0.51142
1,9,7,3,1,0.35923
1,9,7,3,1,0.61415
1,9,7,3,1,0.33188
1,9,7,3,1,0.58834
1,9,7,3,1,0.35629
1,9,7,3,1,0.63969
1,9,7,3,1,0.36523
1,9,7,3,1,0.71648
1,9,7,3,1,0.39746
1,9,7,3,1,0.67072
1,9,7,3,1,0.34
1,9,7,3,1,0.57395
1,9,7,3,1,0.41154
1,9,7,3,1,0.67006
1,9,7,3,1,0.34968
1,9,7,3,1,0.6546
1,9,7,3,1,0.37197
1,9,7,3,1,0.54996
1,9,7,3,1,0.36433
1,9,7,3,1,0.57673
1,9,7,3,1,0.29203
1,9,7,3,1,0.62936
1,9,7,3,1,0.39346
1,9,7,3,1,0.58282
1,9,7,3,1,0.39235
1,9,7,3,1,0.63835
1,9,7,3,1,0.40574
1,9,7,3,1,0.61919
1,9,7,3,1,0.44306
1,9,7,3,1,0.69109
1,9,7,3,1,0.33433
1,9,7,3,1,0.69083
1,9,7,3,1,0.37054
1,9,7,3,1,0.67757
1,9,7,3,1,0.39275
1,9,7,3,1,0.67106
1,9,7,3,1,0.36514
1,9,7,3,1,0.68465
1,9,7,3,1,0.33122
1,9,7,3,1,0.67918
1,9,7,3,1,0.34459
1,9,7,3,1,0.65057
1,9,7,3,1,0.2728
1,9,7,3,1,0.67308
1,9,7,3,1,0.41932
1,9,7,3,1,0.70994
1,9,7,3,1,0.3424
1,9,7,3,1,0.57498
1,9,7,3,1,0.33301
1,9,7,3,1,0.68797
1,9,7,3,1,0.28198
1,9,7,3,1,0.63679
1,9,7,3,1,0.39474
1,9,7,3,1,0.64331
1,9,7,3,1,0.32694
1,9,7,3,1,0.67023
1,9,7,3,1,0.36799
1,9,7,3,1,0.60209
1,9,7,3,1,0.43442
1,9,7,3,1,0.64934
1,9,7,3,1,0.32008
1,9,7,3,1,0.63845
1,9,7,3,1,0.3629
1,9,7,3,1,0.6446
1,9,7,3,1,0.40243
1,9,7,3,1,0.70792
1,9,7,3,1,0.36785
1,9,7,3,1,0.71743
1,9,7,3,1,0.32969
1,9,7,3,1,0.63398
1,9,7,3,1,0.34479
1,9,7,3,1,0.58866
1,9,7,3,1,0.3949
1,9,7,3,1,0.62551
1,9,7,3,1,0.42476
1,9,7,3,1,0.59605
1,9,7,3,1,0.28378
1,9,7,3,1,0.69329
1,9,7,3,1,0.34612
1,9,7,3,1,0.63894
1,9,7,3,1,0.3449
1,9,7,3,1,0.69463
1,9,7,3,1,0.34686
1,9,7,3,1,0.64929
1,9,7,3,1,0.38355
1,9,7,3,1,0.60594
1,9,7,3,1,0.39542
1,9,7,3,1,0.33565
1,9,7,3,1,0.63643
1,9,7,3,1,0.33359
1,9,7,3,1,0.60944
1,9,7,3,1,0.36258
1,9,7,3,1,0.62974
1,9,7,3,1,0.38905
1,9,7,3,1,0.67537
1,9,7,3,1,0.37224
1,9,7,3,1,0.62801
1,9,7,3,1,0.44072
1,9,7,3,1,0.62879
1,9,7,3,1,0.35975
1,9,7,3,1,0.65226
1,9,7,3,1,0.33095
1,9,7,3,1,0.64887
1,9,7,3,1,0.37753
1,9,7,3,1,0.67265
1,9,7,3,1,0.40295
1,9,7,3,1,0.62226
1,9,7,3,1,0.44242
1,9,7,3,1,0.61665
1,9,7,3,1,0.34072
1,9,7,3,1,0.60745
1,9,7,3,1,0.36485
1,9,7,3,1,0.63547
1,9,7,3,1,0.38484
1,9,7,3,1,0.59909
1,9,7,3,1,0.37561
1,9,7,3,1,0.67921
1,9,7,3,1,0.45768
1,9,7,3,1,0.61065
1,9,7,3,1,0.41625
1,9,7,3,1,0.62031
1,9,7,3,1,0.42308
1,9,7,3,1,0.6078
1,9,7,3,1,0.35043
1,9,7,3,1,0.6597
1,9,7,3,1,0.42927
1,9,7,3,1,0.65868
1,9,7,3,1,0.31453
1,9,7,3,1,0.64844
1,9,7,3,1,0.28302
1,9,7,3,1,0.65852
1,9,7,3,1,0.35996
1,9,7,3,1,0.35923
1,9,7,3,1,0.61415
1,9,7,3,1,0.33188
1,9,7,3,1,0.58834
1,9,7,3,1,0.35629
1,9,7,3,1,0.63969
1,9,7,3,1,0.36523
1,9,7,3,1,0.71648
1,9,7,3,1,0.39746
1,9,7,3,1,0.67072
1,9,7,3,1,0.34
1,9,7,3,1,0.57395
1,9,7,3,1,0.41154
1,9,7,3,1,0.67006
1,9,7,3,1,0.34968
1,9,7,3,1,0.6546
1,9,7,3,1,0.37197
1,9,7,3,1,0.54996
1,9,7,3,1,0.36433
1,9,7,3,1,0.57673
1,9,7,3,1,0.29203
1,9,7,3,1,0.62936
1,9,7,3,1,0.39346
1,9,7,3,1,0.58282
1,9,7,3,1,0.39235
1,9,7,3,1,0.63835
1,9,7,3,1,0.40574
1,9,7,3,1,0.61919
1,9,7,3,1,0.44306
1,9,7,3,1,0.69109
1,9,7,3,1,0.33433
1,9,7,3,1,0.69083
1,9,7,3,1,0.37054
1,9,7,3,1,0.67757
1,9,7,3,1,0.39275
1,9,7,3,1,0.67106
1,9,7,3,1,0.36514
1,9,7,3,1,0.68465
1,9,7,3,1,0.33122
1,9,7,3,1,0.67918
1,9,7,3,1,0.34459
1,9,7,3,1,0.65057
1,9,7,3,1,0.2728
1,9,7,3,1,0.67308
1,9,7,3,1,0.41932
1,9,7,3,1,0.70994
1,9,7,3,1,0.3424
1,9,7,3,1,0.57498
1,9,7,3,1,0.33301
1,9,7,3,1,0.68797
1,9,7,3,1,0.28198
1,9,7,3,1,0.63679
1,9,7,3,1,0.39474
1,9,7,3,1,0.64331
1,9,7,3,1,0.32694
1,9,7,3,1,0.67023
1,9,7,3,1,0.36799
1,9,7,3,1,0.60209
1,9,7,3,1,0.43442
1,9,7,3,1,0.64934
1,9,7,3,1,0.32008
1,9,7,3,1,0.63845
1,9,7,3,1,0.3629
1,9,7,3,1,0.6446
1,9,7,3,1,0.40243
1,9,7,3,1,0.70792
1,9,7,3,1,0.36785
1,9,7,3,1,0.71743
1,9,7,3,1,0.32969
1,9,7,3,1,0.63398
1,9,7,3,1,0.34479
1,9,7,3,1,0.58866
1,9,7,3,1,0.3949
1,9,7,3,1,0.62551
1,9,7,3,1,0.42476
1,9,7,3,1,0.59605
1,9,7,3,1,0.28378
1,9,7,3,1,0.69329
1,9,7,3,1,0.34612
1,9,7,3,1,0.63894
1,9,7,3,1,0.3449
1,9,7,3,1,0.69463
1,9,7,3,1,0.34686
1,9,7,3,1,0.64929
1,9,7,3,1,0.38355
1,9,7,3,1,0.60594
1,9,7,3,1,0.39542
1,9,7,3,1,0.33565
1,9,7,3,1,0.63643
1,9,7,3,1,0.33359
1,9,7,3,1,0.60944
1,9,7,3,1,0.36258
1,9,7,3,1,0.62974
1,9,7,3,1,0.38905
1,9,7,3,1,0.67537
1,9,7,3,1,0.37224
1,9,7,3,1,0.62801
1,9,7,3,1,0.44072
1,9,7,3,1,0.62879
1,9,7,3,1,0.35975
1,9,7,3,1,0.65226
1,9,7,3,1,0.33095
1,9,7,3,1,0.64887
1,9,7,3,1,0.37753
1,9,7,3,1,0.67265
1,9,7,3,1,0.40295
1,9,7,3,1,0.62226
1,9,7,3,1,0.44242
1,9,7,3,1,0.61665
1,9,7,3,1,0.34072
1,9,7,3,1,0.60745
1,9,7,3,1,0.36485
1,9,7,3,1,0.63547
1,9,7,3,1,0.38484
1,9,7,3,1,0.59909
1,9,7,3,1,0.37561
1,9,7,3,1,0.67921
1,9,7,3,1,0.45768
1,9,7,3,1,0.61065
1,9,7,3,1,0.41625
1,9,7,3,1,0.62031
1,9,7,3,1,0.42308
1,9,7,3,1,0.6078
1,9,7,3,1,0.35043
1,9,7,3,1,0.6597
1,9,7,3,1,0.42927
1,9,7,3,1,0.65868
1,9,7,3,1,0.31453
1,9,7,3,1,0.64844
1,9,7,3,1,0.28302
1,9,7,3,1,0.65852
1,9,7,3,1,0.35996
1,9,7,3,2,0.54054
1,9,7,3,2,0.4321
1,9,7,3,2,0.50916
1,9,7,3,2,0.45687
1,9,7,3,2,0.50515
1,9,7,3,2,0.44951
1,9,7,3,2,0.54417
1,9,7,3,2,0.44194
1,9,7,3,2,0.49306
1,9,7,3,2,0.45667
1,9,7,3,2,0.51761
1,9,7,3,2,0.50888
1,9,7,3,2,0.53922
1,9,7,3,2,0.5
1,9,7,3,2,0.52669
1,9,7,3,2,0.51839
1,9,7,3,2,0.52303
1,9,7,3,2,0.44051
1,9,7,3,2,0.51582
1,9,7,3,2,0.43974
1,9,7,3,2,0.56013
1,9,7,3,2,0.47039
1,9,7,3,2,0.52104
1,9,7,3,2,0.43366
1,9,7,3,2,0.53674
1,9,7,3,2,0.46465
1,9,7,3,2,0.54153
1,9,7,3,2,0.46897
1,9,7,3,2,0.5082
1,9,7,3,2,0.50987
1,9,7,3,2,0.50987
1,9,7,3,2,0.4902
1,9,7,3,2,0.51211
1,9,7,3,2,0.43662
1,9,7,3,2,0.56884
1,9,7,3,2,0.46358
1,9,7,3,2,0.50987
1,9,7,3,2,0.47635
1,9,7,3,2,0.56679
1,9,7,3,2,0.46643
1,9,7,3,2,0.57143
1,9,7,3,2,0.48387
1,9,7,3,2,0.52258
1,9,7,3,2,0.48026
1,9,7,3,2,0.52778
1,9,7,3,2,0.51689
1,9,7,3,2,0.4652
1,9,7,3,2,0.5122
1,9,7,3,2,0.45017
1,9,7,3,2,0.49026
1,9,7,3,2,0.5
1,9,7,3,2,0.51579
1,9,7,3,2,0.49823
1,9,7,3,2,0.54909
1,9,7,3,2,0.49077
1,9,7,3,2,0.53791
1,9,7,3,2,0.4684
1,9,7,3,2,0.5283
1,9,7,3,2,0.44981
1,9,7,3,2,0.55914
1,9,7,3,2,0.46875
1,9,7,3,2,0.5
1,9,7,3,2,0.46377
1,9,7,3,2,0.52768
1,9,7,3,2,0.53659
1,9,7,3,2,0.54225
1,9,7,3,2,0.49474
1,9,7,3,2,0.54355
1,9,7,3,2,0.49301
1,9,7,3,2,0.54545
1,9,7,3,2,0.48201
1,9,7,3,2,0.53497
1,9,7,3,2,0.43511
1,9,7,3,2,0.52878
1,9,7,3,2,0.4539
1,9,7,3,2,0.53903
1,9,7,3,2,0.50694
1,9,7,3,2,0.52482
1,9,7,3,2,0.48014
1,9,7,3,2,0.54244
1,9,7,3,2,0.48958
1,9,7,3,2,0.52297
1,9,7,3,2,0.47273
1,9,7,3,2,0.4898
1,9,7,3,2,0.4562
1,9,7,3,2,0.54513
1,9,7,3,2,0.55634
1,9,7,3,2,0.49466
1,9,7,3,2,0.52857
1,9,7,3,2,0.54475
1,9,7,3,2,0.50943
1,9,7,3,2,0.42105
